,gaze_velocity_X,gaze_velocity_Y,gaze_velocity_Z,gaze_velocity_total, Timestamp, FixationPointX, FixationPointY, FixationPointZ, dt,Sub_Fixation,dt,FixationGroup,TimeElapsed,TotalFixationDuration,FixationPointX_avg,FixationPointY_avg,FixationPointZ_avg
142348,-0.22638909090909065,-0.05212181818181805,-0.024000000000003813,0.23354807730577276,2023-12-07 12:57:21.459,-0.08847549,-0.06007626,0.9941643,0.011000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142349,0.0466359999999999,-0.32089300000000054,-0.015399999999998748,0.32462962579684607,2023-12-07 12:57:21.469,-0.08800913,-0.06328519,0.9940103,0.01,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142350,-0.07348583333333335,-0.18804333333333317,-0.01650833333333157,0.20256600894831758,2023-12-07 12:57:21.481,-0.08889096,-0.06554171,0.9938122,0.012,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142351,0.11814700000000039,-0.00877299999999942,0.00962999999999381,0.11886301375112428,2023-12-07 12:57:21.491,-0.08770949,-0.06562944,0.9939085,0.01,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142352,0.02927916666666669,-0.06035666666666731,-0.0003500000000008126,0.06708441929245296,2023-12-07 12:57:21.503,-0.08735814,-0.06635372,0.9939043,0.012,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142353,0.0463260000000007,-0.2177269999999995,-0.010719999999997398,0.2228588414333158,2023-12-07 12:57:21.513,-0.08689488,-0.06853099,0.9937971,0.01,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142354,-0.03650692307692391,-0.1825138461538463,-0.017700000000000833,0.1869688462563064,2023-12-07 12:57:21.526,-0.08736947,-0.07090367,0.993567,0.013000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142355,-0.05128999999999967,-0.31028800000000023,-0.027679999999996596,0.31571425283632654,2023-12-07 12:57:21.536,-0.08788237,-0.07400655,0.9932902,0.01,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142356,-0.025078333333333296,-0.18858666666666615,-0.016150000000001812,0.19093107695506797,2023-12-07 12:57:21.548,-0.08818331,-0.07626959,0.9930964,0.012,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142357,0.025701818181818197,-0.3261418181818185,-0.02297272727272678,0.3279585571732207,2023-12-07 12:57:21.559,-0.08790059,-0.07985715,0.9928437,0.011000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
