square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,response_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
9,"[0.2, -0.1]",None,,,,,0,7,7,7,,,,,1757.5379084000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1757.5230239999946,1757.5379084000015,1757.5379084000015,1758.037933900021,1758.037933900021,1760.5377054000273,1760.5377054000273,1760.5218493000139,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
9,"[0.2, -0.1]",space,,,,,0,8,8,8,,,,,1760.5377054000273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.52248829999,1760.5377054000273,1760.5377054000273,1761.037664100004,1761.037664100004,1763.537721700035,1763.537721700035,1763.521887400013,space,1,0.607515100040473,None,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
6,"[-0.3, 0]",None,,,,,0,9,9,9,,,,,1763.537721700035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.5226155000273,1763.537721700035,1763.537721700035,1764.0376958000124,1764.0376958000124,1766.5376418000087,1766.5376418000087,1766.5220322000096,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
11,"[-0.64, -0.4]",None,,,,,0,10,10,10,,,,,1766.5376418000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766.522671499988,1766.5376418000087,1766.5376418000087,1767.0375165999867,1767.0375165999867,1769.5375394999865,1769.5375394999865,1769.5218088999973,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
11,"[-0.64, -0.4]",space,,,,,0,11,11,11,,,,,1769.5375394999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.5225925000268,1769.5375394999865,1769.5375394999865,1770.037470499985,1770.037470499985,1772.5377282000263,1772.5377282000263,1772.521843500028,space,1,0.6954273000010289,None,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
4,"[-0.2, 0.1]",None,,,,,0,12,12,12,,,,,1772.5377282000263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.522654600034,1772.5377282000263,1772.5377282000263,1773.0376467999886,1773.0376467999886,1775.537381800008,1775.537381800008,1775.521912700031,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
3,"[0, 0.2]",None,,,,,0,13,13,13,,,,,1775.537381800008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775.522764399997,1775.537381800008,1775.537381800008,1776.037599400035,1776.037599400035,1778.5372796999873,1778.5372796999873,1778.5211649999837,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
3,"[0, 0.2]",space,,,,,0,14,14,14,,,,,1778.5372796999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778.5214634999866,1778.5372796999873,1778.5372796999873,1779.0374166999827,1779.0374166999827,1781.5373410999891,1781.5373410999891,1781.5216242999886,space,1,0.594922799966298,None,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
8,"[-0.2, -0.1]",None,,,,,0,15,15,15,,,,,1781.5373410999891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781.5223201999906,1781.5373410999891,1781.5373410999891,1782.0374079000321,1782.0374079000321,1784.537377999979,1784.537377999979,1784.5216724000056,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
1,"[-0.64, 0.4]",None,,,,,0,16,16,16,,,,,1784.537377999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784.5223430999904,1784.537377999979,1784.537377999979,1785.0374873999972,1785.0374873999972,1787.5374027999933,1787.5374027999933,1787.521364299988,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
2,"[0.64, 0.4]",None,,,,,0,17,17,17,,,,,1787.5374027999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787.5219181000139,1787.5374027999933,1787.5374027999933,1788.0372488999856,1788.0372488999856,1790.5374021999887,1790.5374021999887,1790.5217471999931,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
4,"[-0.2, 0.1]",None,,,,,0,18,18,18,,,,,1790.5374021999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.5224924000213,1790.5374021999887,1790.5374021999887,1791.0372480999795,1791.0372480999795,1793.537200300023,1793.537200300023,1793.5216981000267,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
4,"[-0.2, 0.1]",space,,,,,0,19,19,19,,,,,1793.537200300023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.5224778000265,1793.537200300023,1793.537200300023,1794.037116600026,1794.037116600026,1796.5372319000307,1796.5372319000307,1796.5216280000168,space,1,0.46733620000304654,None,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
8,"[-0.2, -0.1]",None,,,,,0,20,20,20,,,,,1796.5372319000307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796.5225919000222,1796.5372319000307,1796.5372319000307,1797.0369789000251,1797.0369789000251,1799.5372519000084,1799.5372519000084,1799.5214337999932,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
5,"[0.2, 0.1]",None,,,,,0,21,21,21,,,,,1799.5372519000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799.5222002000082,1799.5372519000084,1799.5372519000084,1800.0370031000348,1800.0370031000348,1802.5369924000115,1802.5369924000115,1802.5211789000314,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
5,"[0.2, 0.1]",space,,,,,0,22,22,22,,,,,1802.5369924000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.522420399997,1802.5369924000115,1802.5369924000115,1803.037063900032,1803.037063900032,1805.5370936000254,1805.5370936000254,1805.5211162000196,space,1,0.5507870999863371,None,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
1,"[-0.64, 0.4]",None,,,,,0,23,23,23,,,,,1805.5370936000254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1805.5218849999947,1805.5370936000254,1805.5370936000254,1806.0369434999884,1806.0369434999884,1808.5369626000174,1808.5369626000174,1808.5212169000297,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
3,"[0, 0.2]",None,,,,,0,24,24,24,,,,,1808.5369626000174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808.5218225999852,1808.5369626000174,1808.5369626000174,1809.0368725000299,1809.0368725000299,1811.5369721000316,1811.5369721000316,1811.5210107000312,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
6,"[-0.3, 0]",None,,,,,0,25,25,25,,,,,1811.5369721000316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811.52163079998,1811.5369721000316,1811.5369721000316,1812.036745999998,1812.036745999998,1814.5368293999927,1814.5368293999927,1814.5213098999811,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
1,"[-0.64, 0.4]",None,,,,,0,26,26,26,,,,,1814.5368293999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.5220680999919,1814.5368293999927,1814.5368293999927,1815.0368630000157,1815.0368630000157,1817.5368065999937,1817.5368065999937,1817.5212849000236,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
1,"[-0.64, 0.4]",space,,,,,0,27,27,27,,,,,1817.5368065999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817.5219908999861,1817.5368065999937,1817.5368065999937,1818.036621199979,1818.036621199979,1820.536644799984,1820.536644799984,1820.52105749998,space,1,1.0426589000271633,None,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
1,"[-0.64, 0.4]",space,,,,,0,28,28,28,,,,,1820.536644799984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.52200300002,1820.536644799984,1820.536644799984,1821.0365202000248,1821.0365202000248,1823.5367167000077,1823.5367167000077,1823.5206272000214,space,1,0.8068918999633752,None,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
3,"[0, 0.2]",None,,,,,0,29,29,29,,,,,1823.5367167000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1823.5214069000212,1823.5367167000077,1823.5367167000077,1824.0365761999856,1824.0365761999856,1826.5364344000118,1826.5364344000118,1826.5204913000343,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
12,"[0.64, -0.4]",None,,,,,0,30,30,30,,,,,1826.5364344000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826.5209487000247,1826.5364344000118,1826.5364344000118,1827.0366434000316,1827.0366434000316,1829.5366360000335,1829.5366360000335,1829.5211816999945,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
12,"[0.64, -0.4]",space,,,,,0,31,31,31,,,,,1829.5366360000335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829.5219087000005,1829.5366360000335,1829.5366360000335,1830.0366249000072,1830.0366249000072,1832.5365872000111,1832.5365872000111,1832.5208642000216,space,1,0.8533581999945454,None,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
2,"[0.64, 0.4]",None,,,,,0,32,32,32,,,,,1832.5365872000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832.5216248999932,1832.5365872000111,1832.5365872000111,1833.0366515999776,1833.0366515999776,1835.5364463999867,1835.5364463999867,1835.5210562000284,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
1,"[-0.64, 0.4]",None,,,,,0,33,33,33,,,,,1835.5364463999867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835.521911000018,1835.5364463999867,1835.5364463999867,1836.036538299988,1836.036538299988,1838.536215500033,1838.536215500033,1838.5202253999887,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
7,"[0.3, 0]",None,,,,,0,34,34,34,,,,,1838.536215500033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838.5205452999799,1838.536215500033,1838.536215500033,1839.0365415000124,1839.0365415000124,1841.536289200012,1841.536289200012,1841.52090459998,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
7,"[0.3, 0]",space,,,,,0,35,35,35,,,,,1841.536289200012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.5216823000228,1841.536289200012,1841.536289200012,1842.0363961000112,1842.0363961000112,1844.5362802000018,1844.5362802000018,1844.5199279999943,space,1,0.5524252000031993,None,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
11,"[-0.64, -0.4]",None,,,,,0,36,36,36,,,,,1844.5362802000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.520257600001,1844.5362802000018,1844.5362802000018,1845.0361689000274,1845.0361689000274,1847.536553599988,1847.536553599988,1847.5208186000236,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
2,"[0.64, 0.4]",None,,,,,0,37,37,37,,,,,1847.536553599988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847.521596400009,1847.536553599988,1847.536553599988,1848.0362827000208,1848.0362827000208,1850.536310399999,1850.536310399999,1850.5203052000143,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
6,"[-0.3, 0]",None,,,,,0,38,38,38,,,,,1850.536310399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.5209417000297,1850.536310399999,1850.536310399999,1851.0361749000149,1851.0361749000149,1853.5361555999843,1853.5361555999843,1853.5203361000167,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
10,"[0, -0.2]",None,,,,,0,39,39,39,,,,,1853.5361555999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.5210005000117,1853.5361555999843,1853.5361555999843,1854.0362295000232,1854.0362295000232,1856.536280100001,1856.536280100001,1856.5205160999903,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.5210475000204,1856.536280100001,1856.536280100001,1873.1877285999944,space,16.637465300038457,None,,,,,,,,,,,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0,0,0,0,1874.2023449999979,,,,,,,,,,,,,,,,,,,,,,,,1873.187782299996,1873.202384300006,1874.2023449999979,1874.1863902999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.193372300011,1874.2023449999979,1874.2023449999979,1874.7023344000336,1874.7023344000336,1877.2023976999917,1877.2023976999917,1877.186126900022,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0,1,1,1,1877.2023976999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.1865907000029,1877.2023976999917,1877.2023976999917,1877.7024791000294,1877.7024791000294,1880.2022804000298,1880.2022804000298,1880.1864879999775,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[-0.3, 0]",None,,,,,,,,,0,2,2,2,1880.2022804000298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.1871293000295,1880.2022804000298,1880.2022804000298,1880.702230099996,1880.702230099996,1883.2020125000272,1883.2020125000272,1883.186737800017,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0,3,3,3,1883.2020125000272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883.1875804000301,1883.2020125000272,1883.2020125000272,1883.7022438999848,1883.7022438999848,1886.2024012000184,1886.2024012000184,1886.186483700003,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0, 0.2]",None,,,,,,,,,0,4,4,4,1886.2024012000184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886.187134900014,1886.2024012000184,1886.2024012000184,1886.7021497000242,1886.7021497000242,1889.2021711000125,1889.2021711000125,1889.186566599994,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0.2, -0.1]",space,,,,,,,,,0,5,5,5,1889.2021711000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1889.1872442000313,1889.2021711000125,1889.2021711000125,1889.7021897999803,1889.7021897999803,1892.2021699000034,1892.2021699000034,1892.1866272999905,space,1,0.8632665000041015,None,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0, -0.2]",None,,,,,,,,,0,6,6,6,1892.2021699000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.1878371000057,1892.2021699000034,1892.2021699000034,1892.7022071999963,1892.7022071999963,1895.202096700028,1895.202096700028,1895.1862075999961,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0,7,7,7,1895.202096700028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.186833099986,1895.202096700028,1895.202096700028,1895.702124000003,1895.702124000003,1898.2020533999894,1898.2020533999894,1898.1867478999775,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0.3, 0]",None,,,,,,,,,0,8,8,8,1898.2020533999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898.1874647000222,1898.2020533999894,1898.2020533999894,1898.7019467999926,1898.7019467999926,1901.201939199993,1901.201939199993,1901.186399099999,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0.64, -0.4]",space,,,,,,,,,0,9,9,9,1901.201939199993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901.1871624999912,1901.201939199993,1901.201939199993,1901.70207509998,1901.70207509998,1904.2019746000296,1904.2019746000296,1904.1859203000204,None,0,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0,10,10,10,1904.2019746000296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904.186569500016,1904.2019746000296,1904.2019746000296,1904.702016299998,1904.702016299998,1907.2018706999952,1907.2018706999952,1907.1859303999809,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0,11,11,11,1907.2018706999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.1864741999889,1907.2018706999952,1907.2018706999952,1907.7019476999994,1907.7019476999994,1910.2016683000256,1910.2016683000256,1910.1862708000117,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0.3, 0]",None,,,,,,,,,0,12,12,12,1910.2016683000256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.186990200018,1910.2016683000256,1910.2016683000256,1910.7017745000194,1910.7017745000194,1913.2018554999959,1913.2018554999959,1913.1861903999816,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0.2, 0.1]",space,,,,,,,,,0,13,13,13,1913.2018554999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.1869273000048,1913.2018554999959,1913.2018554999959,1913.7018710999982,1913.7018710999982,1916.201709099987,1916.201709099987,1916.1859062000294,space,1,1.2665602999622934,None,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[-0.3, 0]",None,,,,,,,,,0,14,14,14,1916.201709099987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.1867122999975,1916.201709099987,1916.201709099987,1916.7018299000338,1916.7018299000338,1919.2017437000177,1919.2017437000177,1919.1862774000037,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0, 0.2]",None,,,,,,,,,0,15,15,15,1919.2017437000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919.187065200007,1919.2017437000177,1919.2017437000177,1919.7018747000257,1919.7018747000257,1922.201700100035,1922.201700100035,1922.18613799999,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[-0.3, 0]",space,,,,,,,,,0,16,16,16,1922.201700100035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.1869760000263,1922.201700100035,1922.201700100035,1922.7015219000168,1922.7015219000168,1925.2016566999955,1925.2016566999955,1925.1860181000084,None,0,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0,17,17,17,1925.2016566999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.186815700028,1925.2016566999955,1925.2016566999955,1925.701564499992,1925.701564499992,1928.2015417999937,1928.2015417999937,1928.1857938999892,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[-0.2, -0.1]",None,,,,,,,,,0,18,18,18,1928.2015417999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928.1866258999798,1928.2015417999937,1928.2015417999937,1928.701603399997,1928.701603399997,1931.201535500004,1931.201535500004,1931.1859373000334,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
