square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 102
,,,,,,,,,,,,,,,,,0.0012570999097079,0.0035844999365508,0.0035844999365508,0.0035844999365508,2007.7644179000051,space,2007.7526297001168,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
6.0,"[-0.3, 0]",None,0.0,0.0,0.0,0.0,,,,,,,,,2009.7724001999013,,,,,,,,,,2007.76444509998,2007.7801332999952,2007.7801332999952,2007.7801332999952,2007.7801332999952,2007.7801332999952,2007.7801332999952,2007.7801332999952,2007.7801332999952,2007.7801332999952,2007.7801332999952,2007.7801332999952,2007.7801332999952,2008.7472288999709,2008.747239599936,2008.763470900012,2009.7724001999013,2009.7473071999848,2009.770747100003,2009.7724001999013,2009.7724001999013,2010.246609200025,2010.280078199925,2012.7467696999663,2012.7636508999856,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
10.0,"[0, -0.2]",None,0.0,1.0,1.0,1.0,,,,,,,,,2012.7800165999213,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.764616499888,2012.7800165999213,2012.7800165999213,2013.2467277999967,2013.280043999897,2015.746679800097,2015.763527800096,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
11.0,"[-0.64, -0.4]",space,0.0,2.0,2.0,2.0,,,,,,,,,2015.7799837999048,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.7642274999523,2015.7799837999048,2015.7799837999048,2016.2465977000536,2016.280063400045,2018.7467314999085,2018.763609000016,space,1.0,0.513464700197801,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
12.0,"[0.64, -0.4]",None,0.0,3.0,3.0,3.0,,,,,,,,,2018.779930199962,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.764449900016,2018.779930199962,2018.779930199962,2019.2464546998965,2019.2799529000183,2021.7464910999408,2021.7636064998808,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
1.0,"[-0.64, 0.4]",None,0.0,4.0,4.0,4.0,,,,,,,,,2021.779988999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.7640809000004,2021.779988999944,2021.779988999944,2022.2466138999444,2022.2799742000643,2024.7465989999475,2024.7635095999576,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
1.0,"[-0.64, 0.4]",None,0.0,5.0,5.0,5.0,,,,,,,,,2024.7798399000892,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.764225400053,2024.7798399000892,2024.7798399000892,2025.246574299876,2025.2798810999373,2027.746380599914,2027.763418900082,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
4.0,"[-0.2, 0.1]",None,0.0,6.0,6.0,6.0,,,,,,,,,2027.7798174999189,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027.7641708999872,2027.7798174999189,2027.7798174999189,2028.2463978999292,2028.2798456999008,2030.7464680999983,2030.7632508000825,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
5.0,"[0.2, 0.1]",None,0.0,7.0,7.0,7.0,,,,,,,,,2030.7797028000928,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030.763934799936,2030.7797028000928,2030.7797028000928,2031.246563700028,2031.2798862000927,2033.7465437999929,2033.7634195000865,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
11.0,"[-0.64, -0.4]",space,0.0,8.0,8.0,8.0,,,,,,,,,2033.7798452000131,,,,,,,,,,,,,,,,,,,,,,,,,,,,2033.7641616999167,2033.7798452000131,2033.7798452000131,2034.2463150999972,2034.2797657998744,2036.7463237999475,2036.763248000061,space,1.0,0.4484357999172061,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
9.0,"[0.2, -0.1]",None,0.0,9.0,9.0,9.0,,,,,,,,,2036.7797177999744,,,,,,,,,,,,,,,,,,,,,,,,,,,,2036.7641801999416,2036.7797177999744,2036.7797177999744,2037.2628542000891,2037.2795728000349,2039.7628989999648,2039.7630644999444,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
8.0,"[-0.2, -0.1]",None,0.0,10.0,10.0,10.0,,,,,,,,,2039.7796702999624,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.7636782999616,2039.7796702999624,2039.7796702999624,2040.2462386998811,2040.279703499982,2042.7462520999836,2042.7630010999276,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
9.0,"[0.2, -0.1]",None,0.0,11.0,11.0,11.0,,,,,,,,,2042.7796597999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,2042.763709699968,2042.7796597999984,2042.7796597999984,2043.2462349999696,2043.27953849989,2045.746216299944,2045.7630690000951,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
6.0,"[-0.3, 0]",None,0.0,12.0,12.0,12.0,,,,,,,,,2045.7795069999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,2045.763859000057,2045.7795069999995,2045.7795069999995,2046.24602760002,2046.2794596999884,2048.746021399973,2048.7630233000964,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
9.0,"[0.2, -0.1]",None,0.0,13.0,13.0,13.0,,,,,,,,,2048.779411100084,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048.763770800084,2048.779411100084,2048.779411100084,2049.2628216999583,2049.2794154998846,2051.762752499897,2051.762949900003,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
7.0,"[0.3, 0]",None,0.0,14.0,14.0,14.0,,,,,,,,,2051.779304099968,,,,,,,,,,,,,,,,,,,,,,,,,,,,2051.7636249000207,2051.779304099968,2051.779304099968,2052.2627856000327,2052.279327499913,2054.7626286998857,2054.762765499996,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
2.0,"[0.64, 0.4]",None,0.0,15.0,15.0,15.0,,,,,,,,,2054.7793467000592,,,,,,,,,,,,,,,,,,,,,,,,,,,,2054.763329599984,2054.7793467000592,2054.7793467000592,2055.262746199965,2055.279387699906,2057.7626982000656,2057.7629013000987,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
2.0,"[0.64, 0.4]",None,0.0,16.0,16.0,16.0,,,,,,,,,2057.7794172998983,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057.7637064999435,2057.7794172998983,2057.7794172998983,2058.2625901999418,2058.279228700092,2060.7628534000837,2060.7630441999063,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
11.0,"[-0.64, -0.4]",space,0.0,17.0,17.0,17.0,,,,,,,,,2060.779150400078,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060.763902900042,2060.779150400078,2060.779150400078,2061.2626767000183,2061.279322199989,2063.7625039000995,2063.762651599944,space,1.0,0.4366859998553991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
11.0,"[-0.64, -0.4]",space,0.0,18.0,18.0,18.0,,,,,,,,,2063.779073199956,,,,,,,,,,,,,,,,,,,,,,,,,,,,2063.76343000005,2063.779073199956,2063.779073199956,2064.26256809989,2064.279193100054,2066.762463199906,2066.762609800091,space,1.0,0.6353784999810159,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
7.0,"[0.3, 0]",None,0.0,19.0,19.0,19.0,,,,,,,,,2066.7790940999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,2066.7633042000234,2066.7790940999985,2066.7790940999985,2067.2624152998906,2067.279242299963,2069.762360200053,2069.762491500005,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
3.0,"[0, 0.2]",None,0.0,20.0,20.0,20.0,,,,,,,,,2069.779077799991,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069.763118600007,2069.779077799991,2069.779077799991,2070.262606800068,2070.2792579000816,2072.762429599883,2072.762596699875,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
10.0,"[0, -0.2]",None,0.0,21.0,21.0,21.0,,,,,,,,,2072.7791589000262,,,,,,,,,,,,,,,,,,,,,,,,,,,,2072.7631798000075,2072.7791589000262,2072.7791589000262,2073.262434799922,2073.2790317998733,2075.762493300019,2075.762693800032,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
1.0,"[-0.64, 0.4]",None,0.0,22.0,22.0,22.0,,,,,,,,,2075.7789582000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.7633187999018,2075.7789582000114,2075.7789582000114,2076.2623954999726,2076.27897069999,2078.762412399985,2078.762594799977,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
2.0,"[0.64, 0.4]",None,0.0,23.0,23.0,23.0,,,,,,,,,2078.778984100092,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078.763226999901,2078.778984100092,2078.778984100092,2079.2623980999924,2079.278940499993,2081.762231600005,2081.762378399959,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
6.0,"[-0.3, 0]",None,0.0,24.0,24.0,24.0,,,,,,,,,2081.778864699881,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.7630968999583,2081.778864699881,2081.778864699881,2082.262199799996,2082.278823300032,2084.762172299903,2084.7623252000194,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
3.0,"[0, 0.2]",None,0.0,25.0,25.0,25.0,,,,,,,,,2084.7788344,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084.762983799912,2084.7788344,2084.7788344,2085.2623220998794,2085.278831399977,2087.76215710002,2087.7623006999493,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
11.0,"[-0.64, -0.4]",space,0.0,26.0,26.0,26.0,,,,,,,,,2087.778680699877,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087.7628528000787,2087.778680699877,2087.778680699877,2088.26212339988,2088.278685099911,2090.762216399889,2090.7623805000912,space,1.0,0.4418166000396013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
1.0,"[-0.64, 0.4]",None,0.0,27.0,27.0,27.0,,,,,,,,,2090.7786520998925,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090.7631707000546,2090.7786520998925,2090.7786520998925,2091.2621277999133,2091.278853799915,2093.762036399916,2093.7621931000613,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
3.0,"[0, 0.2]",None,0.0,28.0,28.0,28.0,,,,,,,,,2093.7786063998938,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093.7628691000864,2093.7786063998938,2093.7786063998938,2094.262052499922,2094.278622699901,2096.76189110009,2096.7620216999203,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
9.0,"[0.2, -0.1]",None,0.0,29.0,29.0,29.0,,,,,,,,,2096.7785853999667,,,,,,,,,,,,,,,,,,,,,,,,,,,,2096.7625510999933,2096.7785853999667,2096.7785853999667,2097.261877299985,2097.2785539999604,2099.762042599963,2099.762264899909,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
8.0,"[-0.2, -0.1]",None,0.0,30.0,30.0,30.0,,,,,,,,,2099.778670199914,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099.7631969000213,2099.778670199914,2099.778670199914,2100.261842899956,2100.278485100018,2102.7618048998997,2102.761957800016,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
12.0,"[0.64, -0.4]",None,0.0,31.0,31.0,31.0,,,,,,,,,2102.778540600091,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102.7626016000286,2102.778540600091,2102.778540600091,2103.261893699877,2103.278585900087,2105.761748400051,2105.7619008000474,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
9.0,"[0.2, -0.1]",None,0.0,32.0,32.0,32.0,,,,,,,,,2105.7785382999573,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105.762480699923,2105.7785382999573,2105.7785382999573,2106.261935800081,2106.27861690009,2108.761660899967,2108.761801699875,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
11.0,"[-0.64, -0.4]",space,0.0,33.0,33.0,33.0,,,,,,,,,2108.7783703999594,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108.7623729000334,2108.7783703999594,2108.7783703999594,2109.2616691999137,2109.278350000037,2111.7617571998853,2111.761916300049,space,1.0,0.3338744998909533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
7.0,"[0.3, 0]",None,0.0,34.0,34.0,34.0,,,,,,,,,2111.7783236000687,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.7627640999854,2111.7783236000687,2111.7783236000687,2112.2617454999126,2112.2783085999545,2114.761636100011,2114.7617641999386,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
11.0,"[-0.64, -0.4]",space,0.0,35.0,35.0,35.0,,,,,,,,,2114.778326699976,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114.762382599991,2114.778326699976,2114.778326699976,2115.2616489999928,2115.2782449000515,2117.7617035000585,2117.7618656998966,space,1.0,0.3771249998826533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
4.0,"[-0.2, 0.1]",None,0.0,36.0,36.0,36.0,,,,,,,,,2117.778152199928,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.7627038999926,2117.778152199928,2117.778152199928,2118.2615412001032,2118.27818439994,2120.7618007001,2120.761998800095,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
5.0,"[0.2, 0.1]",None,0.0,37.0,37.0,37.0,,,,,,,,,2120.778337399941,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.7627411999274,2120.778337399941,2120.778337399941,2121.26166479988,2121.278461799957,2123.761403199984,2123.7615497000515,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
6.0,"[-0.3, 0]",None,0.0,38.0,38.0,38.0,,,,,,,,,2123.778234800091,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.762090600096,2123.778234800091,2123.778234800091,2124.2615183999296,2124.2780742000323,2126.761335799936,2126.7614800999872,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
11.0,"[-0.64, -0.4]",space,0.0,39.0,39.0,39.0,,,,,,,,,2126.7781962999143,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.762068399926,2126.7781962999143,2126.7781962999143,2127.2615012000315,2127.278049600078,2129.761444099946,2129.7616741000675,space,1.0,0.3373203000519424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129.762298200046,2129.778080200078,2129.778080200078,2176.7618350998964,space,46.9731930999551,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,2177.7771971998736,,,,,,,,,,,,,,,,,,,,,,,,2176.761881100014,2176.7771153999493,2177.7771971998736,2177.761281199986,,,,,,,,,,,,,,,,,,,2177.774679899914,2177.7771971998736,2177.7771971998736,2178.2772615998983,2178.2772615998983,2180.7772001998965,2180.7772001998965,2180.7610164000653,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,2180.7772001998965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180.761708599981,2180.7772001998965,2180.7772001998965,2181.277334699873,2181.277334699873,2183.777411099989,2183.777411099989,2183.7612423999235,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,2183.777411099989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2183.761853700038,2183.777411099989,2183.777411099989,2184.277193899965,2184.277193899965,2186.776975499932,2186.776975499932,2186.7609727000818,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,2186.776975499932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2186.76158829988,2186.776975499932,2186.776975499932,2187.277005800046,2187.277005800046,2189.776925300015,2189.776925300015,2189.7608439000323,None,0.0,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,2189.776925300015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189.761426999932,2189.776925300015,2189.776925300015,2190.2772262000944,2190.2772262000944,2192.777055100072,2192.777055100072,2192.7606915999204,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,5.0,5.0,5.0,,,,,2192.777055100072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2192.761194600025,2192.777055100072,2192.777055100072,2193.277031400008,2193.277031400008,2195.7769889000338,2195.7769889000338,2195.7606999999844,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,6.0,6.0,6.0,,,,,2195.7769889000338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195.7612542000134,2195.7769889000338,2195.7769889000338,2196.2768258999567,2196.2768258999567,2198.776806599926,2198.776806599926,2198.7608650000766,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
9.0,"[0.2, -0.1]",None,,,,,0.0,7.0,7.0,7.0,,,,,2198.776806599926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2198.7614949999843,2198.776806599926,2198.776806599926,2199.2769486999605,2199.2769486999605,2201.7767487000674,2201.7767487000674,2201.760778099997,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
9.0,"[0.2, -0.1]",space,,,,,0.0,8.0,8.0,8.0,,,,,2201.7767487000674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2201.7613373999484,2201.7767487000674,2201.7767487000674,2202.2767358000856,2202.2767358000856,2204.7770843000617,2204.7770843000617,2204.7607007999904,space,1.0,0.3188096999656409,None,,,,,,,,,,,,,,,,,,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
