square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 102
,"[-0.3, 0]",space,,,,,,,,,0.0,16.0,16.0,16.0,2902.98758310001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2902.9722006999946,2902.98758310001,2902.98758310001,2903.4877874999947,2903.4877874999947,2905.987865000003,2905.987865000003,2905.9723593999806,space,1.0,0.658801100042183,None,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0.0,17.0,17.0,17.0,2905.987865000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2905.973258700018,2905.987865000003,2905.987865000003,2906.487715199968,2906.487715199968,2908.987439999968,2908.987439999968,2908.971626899991,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[-0.2, -0.1]",None,,,,,,,,,0.0,18.0,18.0,18.0,2908.987439999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2908.9722130999726,2908.987439999968,2908.987439999968,2909.4876083999698,2909.4876083999698,2911.987405299995,2911.987405299995,2911.9715819999983,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,19.0,19.0,19.0,2911.987405299995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2911.972192299989,2911.987405299995,2911.987405299995,2912.4884022999613,2912.4884022999613,,2914.987471599976,2914.987666300003,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,20.0,20.0,20.0,2915.004249499965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2914.988529299997,2915.004249499965,2915.004249499965,2915.504027999966,2915.487435499992,2917.987417499972,,2917.987563599978,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0.0,21.0,21.0,21.0,2918.0040977999743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2917.9881306999887,2918.0040977999743,2918.0040977999743,2918.5039880000118,2918.487242699979,2920.987256499968,,2920.98741859998,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,22.0,22.0,22.0,2921.003912899964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2920.9880742999667,2921.003912899964,2921.003912899964,2921.5041900999786,2921.4873957999807,2923.987228699989,,2923.987362699961,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0.0,23.0,23.0,23.0,2924.003804600012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2923.9878601999662,2924.003804600012,2924.003804600012,2924.503830099973,2924.4871903999883,2926.9873978999967,,2926.987603299989,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0, 0.2]",space,,,,,,,,,0.0,24.0,24.0,24.0,2927.004155900009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2926.988382999989,2927.004155900009,2927.004155900009,2927.503801999992,2927.4872101999645,2929.9870962999703,,2929.987296999985,None,0.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0.0,25.0,25.0,25.0,2930.0038355000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2929.988114399981,2930.0038355000142,2930.0038355000142,2930.503851599962,2930.4871429999766,2932.987135399977,,2932.9873352999857,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,26.0,26.0,26.0,2933.0036983000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2932.98810529997,2933.0036983000173,2933.0036983000173,2933.5037702999834,2933.487087799964,2935.9869932,,2935.987117600016,space,0.0,0.8601067999843508,None,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[-0.2, 0.1]",space,,,,,,,,,0.0,27.0,27.0,27.0,2936.0036728999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2935.9876530000183,2936.0036728999985,2936.0036728999985,2936.503813999967,2936.48701740001,2938.987119899976,,2938.9873125999875,None,0.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0.0,28.0,28.0,28.0,2939.003804700013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938.9881368999777,2939.003804700013,2939.003804700013,2939.5037168999843,2939.4870355999738,2941.9871342999686,,2941.9873242000176,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,29.0,29.0,29.0,2942.003517299978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2941.9881347999617,2942.003517299978,2942.003517299978,2942.5035274999973,2942.4869984999823,2944.987027799973,,2944.987218499969,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0.0,30.0,30.0,30.0,2945.003673200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2944.987980500009,2945.003673200001,2945.003673200001,2945.5034116999886,2945.486718800006,2947.986692699982,,2947.986845199979,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,31.0,31.0,31.0,2948.003618799994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2947.9875219000096,2948.003618799994,2948.003618799994,2948.5035479999788,2948.4869782000023,2950.9868231999862,,2950.987014499988,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[-0.64, -0.4]",space,,,,,,,,,0.0,32.0,32.0,32.0,2951.0035725999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2950.987729699962,2951.0035725999915,2951.0035725999915,2951.503537200013,2951.4868375999795,2953.986846099986,,2953.987031900004,None,0.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0.0,33.0,33.0,33.0,2954.0033661999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2953.9877998999727,2954.0033661999914,2954.0033661999914,2954.5034279999963,2954.4866365999624,2956.9866495000024,,2956.986836999975,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,34.0,34.0,34.0,2957.0034533000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956.987692799972,2957.0034533000144,2957.0034533000144,2957.503300900018,2957.486695400002,2959.9866832999687,,2959.986855199997,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,35.0,35.0,35.0,2960.003365199984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2959.987546099961,2960.003365199984,2960.003365199984,2960.5033313000167,2960.4866582000104,2962.9865941999888,,2962.9867891000176,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[-0.3, 0]",space,,,,,,,,,0.0,36.0,36.0,36.0,2963.003280799981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2962.987510499981,2963.003280799981,2963.003280799981,2963.503208500013,2963.486626099999,2965.986441899993,,2965.9865727,None,0.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,37.0,37.0,37.0,2966.003229599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2965.987186799961,2966.003229599999,2966.003229599999,2966.503138900007,2966.486537699966,2968.9865977000154,,2968.986799199978,space,0.0,0.3386503999936394,None,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,38.0,38.0,38.0,2969.003230500006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2968.98761370001,2969.003230500006,2969.003230500006,2969.50312639997,2969.4866331999947,2971.986477199971,,2971.986658300011,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,39.0,39.0,39.0,2972.0031136999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2971.9873366999964,2972.0031136999896,2972.0031136999896,2972.503019799973,2972.486421900016,2974.986532799987,,2974.9867244999914,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2974.9872682999994,2975.003082399984,2977.9865061000164,,,,,,,,
