square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,fixation_1.started,target_square_1.stopped,fixation_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 102
2.0,"[0.64, 0.4]",None,,,,,0.0,6.0,6.0,6.0,,,,,1948.528543399996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.5130353000716,1948.528543399996,1948.528543399996,1949.011940299999,1949.0284070000048,1951.5118196000112,1951.512010000064,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
9.0,"[0.2, -0.1]",None,,,,,0.0,7.0,7.0,7.0,,,,,1951.528369900072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951.5127542000264,1951.528369900072,1951.528369900072,1952.0117170000449,1952.02850460005,1954.511890400085,1954.5120597000928,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
9.0,"[0.2, -0.1]",space,,,,,0.0,8.0,8.0,8.0,,,,,1954.5284694000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.5127033001045,1954.5284694000147,1954.5284694000147,1955.0116422000572,1955.0285135000013,1957.511737700086,1957.5119259000055,space,1.0,0.492134099942632,None,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,9.0,9.0,9.0,,,,,1957.528370400076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.513029100024,1957.528370400076,1957.528370400076,1958.011684200028,1958.028451799997,1960.5116302000824,1960.511820200016,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
11.0,"[-0.64, -0.4]",None,,,,,0.0,10.0,10.0,10.0,,,,,1960.5284953000955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.512577200076,1960.5284953000955,1960.5284953000955,1961.01168580004,1961.02841420006,1963.5116033001104,1963.5117913000288,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
11.0,"[-0.64, -0.4]",space,,,,,0.0,11.0,11.0,11.0,,,,,1963.528354100068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963.51255330001,1963.528354100068,1963.528354100068,1964.011654100032,1964.028195400024,1966.511528200004,1966.5117282000135,space,1.0,0.4473146999953314,None,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
4.0,"[-0.2, 0.1]",None,,,,,0.0,12.0,12.0,12.0,,,,,1966.528372000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.5126381000737,1966.528372000088,1966.528372000088,1967.011496799998,1967.028255800018,1969.511525100097,1969.511709600105,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,13.0,13.0,13.0,,,,,1969.52805120009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.512410600088,1969.52805120009,1969.52805120009,1970.0113824000584,1970.028293600073,1972.5114263000432,1972.5116554000413,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
3.0,"[0, 0.2]",space,,,,,0.0,14.0,14.0,14.0,,,,,1972.5281194000272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972.5124247000783,1972.5281194000272,1972.5281194000272,1973.011396900052,1973.0280720000155,1975.5114952001024,1975.511775500025,space,1.0,1.5402774999383837,None,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
8.0,"[-0.2, -0.1]",None,,,,,0.0,15.0,15.0,15.0,,,,,1975.5278673000869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.512796199997,1975.5278673000869,1975.5278673000869,1976.0112773000728,1976.028096400085,1978.5114539000208,1978.511666800012,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,16.0,16.0,16.0,,,,,1978.528038800112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978.512517800089,1978.528038800112,1978.528038800112,1979.0114198001104,1979.027996800025,1981.5114312000808,1981.5116448000767,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,17.0,17.0,17.0,,,,,1981.5279185000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.512466300046,1981.5279185000109,1981.5279185000109,1982.0115088000891,1982.0280712000092,1984.5111740001007,1984.5114659999963,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
4.0,"[-0.2, 0.1]",None,,,,,0.0,18.0,18.0,18.0,,,,,1984.5279053000268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.5123198000947,1984.5279053000268,1984.5279053000268,1985.011286300025,1985.027985200053,1987.511374499998,1987.5115769000256,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
4.0,"[-0.2, 0.1]",space,,,,,0.0,19.0,19.0,19.0,,,,,1987.5278541001023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987.512378100073,1987.5278541001023,1987.5278541001023,1988.0111411000837,1988.027784600039,1990.511045900057,1990.511235400103,space,1.0,0.4031074000522494,None,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
8.0,"[-0.2, -0.1]",None,,,,,0.0,20.0,20.0,20.0,,,,,1990.527911500074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.5121624000603,1990.527911500074,1990.527911500074,1991.0111315000104,1991.027635900071,1993.511048000073,1993.5112374000016,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,21.0,21.0,21.0,,,,,1993.527801200049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.5120085000528,1993.527801200049,1993.527801200049,1994.0110580000328,1994.0278151000384,1996.511093600071,1996.511309200083,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
5.0,"[0.2, 0.1]",space,,,,,0.0,22.0,22.0,22.0,,,,,1996.5278073000957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.512174900039,1996.5278073000957,1996.5278073000957,1997.0110515001,1997.0277685000328,1999.5110117000293,1999.511181900045,None,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,23.0,23.0,23.0,,,,,1999.5276510000692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.5118530000327,1999.5276510000692,1999.5276510000692,2000.011119000032,2000.0277231000364,2002.510824500001,2002.5109699000604,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,24.0,24.0,24.0,,,,,2002.527583900024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.511500700028,2002.527583900024,2002.527583900024,2003.0109721000767,2003.0277939001096,2005.51082700002,2005.5110084000044,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,25.0,25.0,25.0,,,,,2005.5274952000475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.511750100064,2005.5274952000475,2005.5274952000475,2006.0108593000327,2006.0275244000368,2008.5108717000112,2008.511113200104,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,26.0,26.0,26.0,,,,,2008.527515300084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.5118075000355,2008.527515300084,2008.527515300084,2009.010790600092,2009.027573800064,2011.5107309001032,2011.5108729000203,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
1.0,"[-0.64, 0.4]",space,,,,,0.0,27.0,27.0,27.0,,,,,2011.5276504000649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.5116662000075,2011.5276504000649,2011.5276504000649,2012.0107643000083,2012.027398300008,2014.51069070003,2014.5108886000237,space,1.0,0.9981189999962226,None,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
1.0,"[-0.64, 0.4]",space,,,,,0.0,28.0,28.0,28.0,,,,,2014.5273767000765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.51179150003,2014.5273767000765,2014.5273767000765,2015.0105838000309,2015.027414900018,2017.5106582000155,2017.510852400097,space,1.0,0.7814247999340296,None,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,29.0,29.0,29.0,,,,,2017.5273890000533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.5117968000704,2017.5273890000533,2017.5273890000533,2018.010699500097,2018.0272895001108,2020.5106396001063,2020.510834600078,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,30.0,30.0,30.0,,,,,2020.527214000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.5116275000616,2020.527214000001,2020.527214000001,2021.0106436000208,2021.027212300105,2023.5105204000135,2023.510667700088,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
12.0,"[0.64, -0.4]",space,,,,,0.0,31.0,31.0,31.0,,,,,2023.527233800036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.5112960000988,2023.527233800036,2023.527233800036,2024.01059420011,2024.0271619000705,2026.5103485001016,2026.5105331001105,space,1.0,0.785882500000298,None,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,32.0,32.0,32.0,,,,,2026.5271112000337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026.5113716000924,2026.5271112000337,2026.5271112000337,2027.0103368000127,2027.0270855000708,2029.5105448000832,2029.510725100059,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,33.0,33.0,33.0,,,,,2029.5270068000536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2029.5114035001025,2029.5270068000536,2029.5270068000536,2030.010479500052,2030.0270102000795,2032.5105472001012,2032.5107506000204,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
7.0,"[0.3, 0]",None,,,,,0.0,34.0,34.0,34.0,,,,,2032.5271233000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032.5116332001053,2032.5271233000092,2032.5271233000092,2033.0104019000428,2033.02696310007,2035.5103983000156,2035.5105848000385,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
7.0,"[0.3, 0]",space,,,,,0.0,35.0,35.0,35.0,,,,,2035.5270145001125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035.51137870003,2035.5270145001125,2035.5270145001125,2036.010357200052,2036.0269962000891,2038.5103291000703,2038.51052120002,space,1.0,0.541399700101465,None,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
11.0,"[-0.64, -0.4]",None,,,,,0.0,36.0,36.0,36.0,,,,,2038.527025700081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038.5115145000163,2038.527025700081,2038.527025700081,2039.010306300013,2039.026952000102,2041.510191700072,2041.5103769000848,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,37.0,37.0,37.0,,,,,2041.5268408000704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.5110296000491,2041.5268408000704,2041.5268408000704,2042.0103394000323,2042.0268496000208,2044.510336700012,2044.510530800093,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,38.0,38.0,38.0,,,,,2044.526954400004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2044.5112825999968,2044.526954400004,2044.526954400004,2045.010256400099,2045.0267559000056,2047.510142700048,2047.510328800068,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,39.0,39.0,39.0,,,,,2047.526937500108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2047.5110402000137,2047.526937500108,2047.526937500108,2048.009979600087,2048.0267475000583,2050.5101604000665,2050.5103531000204,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.5109252000693,2050.526803500019,2050.526803500019,2063.943926200038,space,13.414009800064376,None,,,,,,,,,,,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,0.0,0.0,0.0,2064.9603126000147,,,,,,,,,,,,,,,,,,,,,,,,2063.9439466000767,2063.95972220006,2064.9603126000147,2064.943890399998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064.958373100031,2064.9603126000147,2064.9603126000147,2065.4597550000763,2065.4597550000763,2067.959682600107,2067.959682600107,2067.944203700056,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0.0,1.0,1.0,1.0,2067.959682600107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2067.9452738000546,2067.959682600107,2067.959682600107,2068.459859600058,2068.443249000004,2070.943159100017,2070.959788300097,2070.9441347999964,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,2.0,2.0,2.0,2070.959788300097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.9449091000715,2070.959788300097,2070.959788300097,2071.459808500018,2071.44310220005,2073.9429187000496,2073.959865900106,2073.943896700046,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,3.0,3.0,3.0,2073.959865900106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2073.9446682001,2073.959865900106,2073.959865900106,2074.4596965000965,2074.443003200111,2076.942936400068,2076.9595716000767,2076.9435659000883,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,4.0,4.0,4.0,2076.9595716000767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076.9441474000923,2076.9595716000767,2076.9595716000767,2077.45961660007,2077.443057900062,2079.9428247000324,2079.959581000032,2079.943625300075,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.2, -0.1]",space,,,,,,,,,0.0,5.0,5.0,5.0,2079.959581000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.944367700024,2079.959581000032,2079.959581000032,2080.459837900009,2080.459837900009,2082.959469499998,2082.959469499998,2082.9438239000738,space,1.0,0.7289609999861568,None,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,6.0,6.0,6.0,2082.959469499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2082.9448371001054,2082.959469499998,2082.959469499998,2083.4596546000103,2083.4429367000703,2085.942756200093,2085.959618400084,2085.943776900065,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0.0,7.0,7.0,7.0,2085.959618400084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085.9446365000917,2085.959618400084,2085.959618400084,2086.459672900033,2086.4429312000284,2088.9426684000064,2088.959564800025,2088.9436533000558,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,8.0,8.0,8.0,2088.959564800025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088.944492300041,2088.959564800025,2088.959564800025,2089.4593134000897,2089.4593134000897,2091.9592714000028,2091.9592714000028,2091.9435558000114,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.64, -0.4]",space,,,,,,,,,0.0,9.0,9.0,9.0,2091.9592714000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.94421430002,2091.9592714000028,2091.9592714000028,2092.459304900025,2092.459304900025,2094.959340700065,2094.959340700065,2094.943394500064,space,1.0,0.88361540006008,None,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0.0,10.0,10.0,10.0,2094.959340700065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094.94415840006,2094.959340700065,2094.959340700065,2095.4593322,2095.4593322,2097.959344400093,2097.959344400093,2097.943594600074,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,11.0,11.0,11.0,2097.959344400093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097.9444261000026,2097.959344400093,2097.959344400093,2098.459304000018,2098.459304000018,2100.9591991000343,2100.9591991000343,2100.943546500057,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,12.0,12.0,12.0,2100.9591991000343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.944377600099,2100.9591991000343,2100.9591991000343,2101.459151200019,2101.459151200019,2103.959058700013,2103.959058700013,2103.943261300097,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.2, 0.1]",space,,,,,,,,,0.0,13.0,13.0,13.0,2103.959058700013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103.9439582000487,2103.959058700013,2103.959058700013,2104.4591390000423,2104.4591390000423,2106.959037400084,2106.959037400084,2106.943156100111,space,1.0,0.3861351000377908,None,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,14.0,14.0,14.0,2106.959037400084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106.944058699999,2106.959037400084,2106.959037400084,2107.459166400018,2107.459166400018,2109.959080700064,2109.959080700064,2109.943149800063,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,15.0,15.0,15.0,2109.959080700064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109.943742500036,2109.959080700064,2109.959080700064,2110.459046400036,2110.459046400036,2112.958876700024,2112.958876700024,2112.9426695000147,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[-0.3, 0]",space,,,,,,,,,0.0,16.0,16.0,16.0,2112.958876700024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2112.94299390004,2112.958876700024,2112.958876700024,2113.458930400084,2113.458930400084,2115.958907500026,2115.958907500026,2115.9430345,space,1.0,1.5595647000009194,None,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
