square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,fixation_1.started,target_square_1.stopped,fixation_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 100
,"[-0.3, 0]",None,,,,,,,,,0.0,14.0,14.0,14.0,365.9308740000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.9151324999984,365.9308740000124,365.9308740000124,366.4308880000026,366.4141269000247,368.9143163000117,368.9145077000139,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,15.0,15.0,15.0,368.93088729999727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.9152381999884,368.93088729999727,368.93088729999727,369.43097059999127,369.4142848000047,371.91419300000416,371.9143571999739,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[-0.3, 0]",space,,,,,,,,,0.0,16.0,16.0,16.0,371.9308060000185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.9149981000228,371.9308060000185,371.9308060000185,372.4306767000234,372.4140523999813,374.9141425000271,374.914351399988,space,1.0,0.3892929999856278,None,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0.0,17.0,17.0,17.0,374.9309787999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.91535209998256,374.9309787999955,374.9309787999955,375.4307943999884,375.4141135999817,377.9140420000185,377.914222899999,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[-0.2, -0.1]",None,,,,,,,,,0.0,18.0,18.0,18.0,377.9306815000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.9149269000045,377.9306815000018,377.9306815000018,378.4306934999768,378.4139570000116,380.9141090000048,380.91436739999335,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,19.0,19.0,19.0,380.93052200000966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.9150980000268,380.93052200000966,380.93052200000966,381.43062220001593,381.41401349997614,383.91399410000304,383.9141423000256,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,20.0,20.0,20.0,383.9305145000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.9147230000235,383.9305145000108,383.9305145000108,384.430649499991,384.4138794000028,386.9137946999981,386.9139648000128,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0.0,21.0,21.0,21.0,386.9305861999746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.91490319999866,386.9305861999746,386.9305861999746,387.4305690000183,387.4138815000188,389.9138981000288,389.9140880000196,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,22.0,22.0,22.0,389.9305896000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.9148287000135,389.9305896000005,389.9305896000005,390.430466699996,390.4139467999921,392.9137612999766,392.9139740000246,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0.0,23.0,23.0,23.0,392.9305942999781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.914806100016,392.9305942999781,392.9305942999781,393.43037299998105,393.41372860001866,395.9136889000074,395.913870999997,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0, 0.2]",space,,,,,,,,,0.0,24.0,24.0,24.0,395.9305112999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.91466489998857,395.9305112999864,395.9305112999864,396.4302045999793,396.413916599995,398.9134580999962,398.9135723999934,space,1.0,1.294018900021911,None,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0.0,25.0,25.0,25.0,398.9304741999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.9140065999818,398.9304741999949,398.9304741999949,399.4303931000177,399.4138001999818,401.913743800018,401.9139340000111,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,26.0,26.0,26.0,401.9303730999818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.91474310000194,401.9303730999818,401.9303730999818,402.4303331000265,402.4136087999796,404.91370430000825,404.9139194000163,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[-0.2, 0.1]",space,,,,,,,,,0.0,27.0,27.0,27.0,404.9303680000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.91474360000575,404.9303680000012,404.9303680000012,405.4303028000286,405.4136471999809,407.9135991000221,407.91382750001503,space,1.0,0.387347400013823,None,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0.0,28.0,28.0,28.0,407.92995650001103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.914876899973,407.92995650001103,407.92995650001103,408.430183199991,408.4135325999814,410.91361579997465,410.9138024999993,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,29.0,29.0,29.0,410.9301119999727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.9145227000117,410.9301119999727,410.9301119999727,411.4301047999761,411.4134001000202,413.9133930000244,413.913584200025,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0.0,30.0,30.0,30.0,413.9301137999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.9143381000031,413.9301137999864,413.9301137999864,414.43009330000496,414.4132974999957,416.913341699983,416.91354719997616,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,31.0,31.0,31.0,416.93013110000174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.9143862000201,416.93013110000174,416.93013110000174,417.4300948000164,417.4135144000175,419.9133472000249,419.9134567999863,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[-0.64, -0.4]",space,,,,,,,,,0.0,32.0,32.0,32.0,419.9299619999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.9138390999869,419.9299619999947,419.9299619999947,420.4298945000046,420.41312939999625,422.9133330999757,422.91355240001576,space,1.0,0.3973014000221155,None,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0.0,33.0,33.0,33.0,422.9298825000296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.9145653999876,422.9298825000296,422.9298825000296,423.42993809998734,423.41336479998427,425.9133081000182,425.9135330999852,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,34.0,34.0,34.0,425.9298852999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9143364999909,425.9298852999928,425.9298852999928,426.4299379999866,426.4133195999893,428.9131864000228,428.91337680001743,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,35.0,35.0,35.0,428.92982600000687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.9141666999785,428.92982600000687,428.92982600000687,429.4297777999891,429.4131262000301,431.9131806999794,431.9133626000257,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[-0.3, 0]",space,,,,,,,,,0.0,36.0,36.0,36.0,431.92984440003056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.9140872000135,431.92984440003056,431.92984440003056,432.42977019998943,432.413104599982,434.9130301999976,434.91318969998974,space,1.0,0.4008317000116221,None,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,37.0,37.0,37.0,434.92969880002784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.913937699981,434.92969880002784,434.92969880002784,435.429872800014,435.413071100018,437.91304040001705,437.9132112999796,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,38.0,38.0,38.0,437.9296013999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.91395940002985,437.9296013999847,437.9296013999847,438.4295864999877,438.4128943000105,440.9128407000098,440.9130086000077,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,39.0,39.0,39.0,440.929760399973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.9136453000247,440.929760399973,440.929760399973,441.4294191999943,441.4128243000014,443.9129724000232,443.91316230001394,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.9136774999788,443.92950500000734,446.9128869000124,,,,,,,,
