square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,fixation_1.started,target_square_1.stopped,fixation_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 100
9.0,"[0.2, -0.1]",space,,,,,0.0,8.0,8.0,8.0,,,,,170.04694960000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.03106290000142,170.04694960000052,170.04694960000052,170.53008870000485,170.54678270001023,173.0301230000041,173.03032069999608,space,1.0,0.3481534000020474,None,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,9.0,9.0,9.0,,,,,173.04682299999695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.03124399999797,173.04682299999695,173.04682299999695,173.53015310000046,173.5468899999978,176.03005590000248,176.03022830000555,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
11.0,"[-0.64, -0.4]",None,,,,,0.0,10.0,10.0,10.0,,,,,176.04681569999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.03086959999928,176.04681569999957,176.04681569999957,176.53002190000552,176.5466882000037,179.02995579999697,179.03012589999707,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
11.0,"[-0.64, -0.4]",space,,,,,0.0,11.0,11.0,11.0,,,,,179.04665630000818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.03057090000948,179.04665630000818,179.04665630000818,179.52990619999764,179.54657869999937,182.0298812999972,182.03007090000028,space,1.0,0.3253496999968774,None,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
4.0,"[-0.2, 0.1]",None,,,,,0.0,12.0,12.0,12.0,,,,,182.04670800000892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.03098599999797,182.04670800000892,182.04670800000892,182.5298771000089,182.54667670000345,185.02995350000856,185.03013290000672,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,13.0,13.0,13.0,,,,,185.046548600003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.03084000000672,185.046548600003,185.046548600003,185.5298935000028,185.54662730000564,188.02971080000864,188.0298628000019,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
3.0,"[0, 0.2]",space,,,,,0.0,14.0,14.0,14.0,,,,,188.0464040000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.03042060000007,188.0464040000079,188.0464040000079,188.5296232999972,188.5464897000056,191.0297898999997,191.0299563000008,space,1.0,0.3304903999960515,None,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
8.0,"[-0.2, -0.1]",None,,,,,0.0,15.0,15.0,15.0,,,,,191.04665450000903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.03086169999733,191.04665450000903,191.04665450000903,191.52970630000345,191.54652070000884,194.0297397000104,194.0299282000051,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,16.0,16.0,16.0,,,,,194.04655959999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.03066790000597,194.04655959999943,194.04655959999943,194.52979040000355,194.5464374000003,197.02972040000896,197.029898000008,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,17.0,17.0,17.0,,,,,197.0463546999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.0306264999963,197.0463546999963,197.0463546999963,197.5296491000045,197.5464104999992,200.02969940000912,200.0298799000011,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
4.0,"[-0.2, 0.1]",None,,,,,0.0,18.0,18.0,18.0,,,,,200.0463072999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0305045999994,200.0463072999992,200.0463072999992,200.52977760000795,200.54633240000112,203.0296364000096,203.0298630000034,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
4.0,"[-0.2, 0.1]",space,,,,,0.0,19.0,19.0,19.0,,,,,203.0462917999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0306508000067,203.0462917999976,203.0462917999976,203.52976150000177,203.54634570000053,206.02961169999617,206.0298172000039,space,1.0,0.391682600005879,None,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
8.0,"[-0.2, -0.1]",None,,,,,0.0,20.0,20.0,20.0,,,,,206.0462211999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0307694000076,206.0462211999984,206.0462211999984,206.52952310000543,206.54635000000417,209.0296223000041,209.02980760000355,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,21.0,21.0,21.0,,,,,209.04619660000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.03054360000533,209.04619660000023,209.04619660000023,209.5295361000026,209.5462456000096,212.02951049999683,212.02967869999705,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
5.0,"[0.2, 0.1]",space,,,,,0.0,22.0,22.0,22.0,,,,,212.04627700000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0303303999972,212.04627700000128,212.04627700000128,212.52952240000013,212.54623600000923,215.0294676000049,215.02964770000835,space,1.0,0.35605659999419,None,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,23.0,23.0,23.0,,,,,215.0459955999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.03048750000016,215.0459955999977,215.0459955999977,215.5294477999996,215.54618040000787,218.02949760000047,218.02968629999668,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,24.0,24.0,24.0,,,,,218.0461137000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0304050999985,218.0461137000093,218.0461137000093,218.529512299996,218.545998600006,221.02934190000812,221.0295434,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,25.0,25.0,25.0,,,,,221.0462007000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.03031380000172,221.0462007000024,221.0462007000024,221.5294477999996,221.54608060000464,224.0292191000044,224.02938930000528,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,26.0,26.0,26.0,,,,,224.04585110000332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.03009179999933,224.04585110000332,224.04585110000332,224.52934600001024,224.54611080000177,227.02923310000915,227.0294024000032,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
1.0,"[-0.64, 0.4]",space,,,,,0.0,27.0,27.0,27.0,,,,,227.04597730000387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0300703000103,227.04597730000387,227.04597730000387,227.52924509999863,227.5459845000005,230.0292614000064,230.02945929999987,space,1.0,0.3214583999942988,None,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
1.0,"[-0.64, 0.4]",space,,,,,0.0,28.0,28.0,28.0,,,,,230.04596980000497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.03038989999916,230.04596980000497,230.04596980000497,230.5290358000057,230.54581740000867,233.0291930000094,233.02937309999837,None,0.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,29.0,29.0,29.0,,,,,233.04580480000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.0302001000091,233.04580480000004,233.04580480000004,233.52926850000225,233.5458700000017,236.0291105000069,236.02929370000493,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,30.0,30.0,30.0,,,,,236.0458309000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0299387999985,236.0458309000096,236.0458309000096,236.5291991999984,236.5458816000028,239.0289816000004,239.02910970000084,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
12.0,"[0.64, -0.4]",space,,,,,0.0,31.0,31.0,31.0,,,,,239.04564730000857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.02943880000385,239.04564730000857,239.04564730000857,239.5290658000013,239.54564490000485,242.0290326999966,242.02921510000303,space,1.0,0.3624951000092551,None,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,32.0,32.0,32.0,,,,,242.0457361000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.03012680000396,242.0457361000008,242.0457361000008,242.52874940000763,242.5457790000073,245.02898350000032,245.02917829999933,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,33.0,33.0,33.0,,,,,245.0458234999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.0299490000034,245.0458234999969,245.0458234999969,245.52898580000328,245.5455836000037,248.02899760000585,248.02919770000156,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
7.0,"[0.3, 0]",None,,,,,0.0,34.0,34.0,34.0,,,,,248.04552490000788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.03005909999771,248.04552490000788,248.04552490000788,248.5289607000013,248.5456336000061,251.02895950000675,251.02916160000316,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
7.0,"[0.3, 0]",space,,,,,0.0,35.0,35.0,35.0,,,,,251.0456668999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0300337000081,251.0456668999977,251.0456668999977,251.5286338000005,251.54569739999715,254.02895420001005,254.0291419999994,space,1.0,0.9140574000048218,None,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
11.0,"[-0.64, -0.4]",None,,,,,0.0,36.0,36.0,36.0,,,,,254.04544119999628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.03004320000764,254.04544119999628,254.04544119999628,254.5286063000094,254.545503500005,257.0288763999997,257.02905610000016,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,37.0,37.0,37.0,,,,,257.0455659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0298353999969,257.0455659,257.0455659,257.5287226000073,257.54552640000475,260.0287408000004,260.02894010000455,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,38.0,38.0,38.0,,,,,260.04532889999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0296200000012,260.04532889999973,260.04532889999973,260.5286899000057,260.5455024999974,263.0282791000064,263.0283744000044,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,39.0,39.0,39.0,,,,,263.0452268000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.0287940999988,263.0452268000081,263.0452268000081,263.5286262000009,263.545363600002,266.0286797000008,266.0288459000003,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.02930340000603,266.0455188000051,266.0455188000051,280.380216000005,space,14.321618300004047,None,,,,,,,,,,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,0.0,0.0,0.0,281.395995400002,,,,,,,,,,,,,,,,,,,,,,,,280.3802658000059,280.3950954000029,281.395995400002,281.37944170000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.3939531000069,281.395995400002,281.395995400002,281.8952319000091,281.8952319000091,284.3951432000031,284.39533860000665,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0.0,1.0,1.0,1.0,284.4118080000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.3962009000097,284.4118080000044,284.4118080000044,284.9116893000028,284.89507130000857,287.3950118000066,287.39510190000874,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,2.0,2.0,2.0,287.411560499997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.3955197000032,287.411560499997,287.411560499997,287.9117082000012,287.89492659999814,290.39504339999985,290.3952552999981,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,3.0,3.0,3.0,290.41157759999624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.3960800000059,290.41157759999624,290.41157759999624,290.9115612000023,290.89482830000634,293.39490070000465,293.3950754999969,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,4.0,4.0,4.0,293.41149569999834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.39577240000654,293.41149569999834,293.41149569999834,293.91144769999664,293.89483260001,296.3949394000083,296.3951180000004,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.2, -0.1]",space,,,,,,,,,0.0,5.0,5.0,5.0,296.4113178999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.3958030000067,296.4113178999978,296.4113178999978,296.91143780000857,296.89471310000226,299.3948765000096,299.3950554000039,space,1.0,1.8970935999968788,None,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,6.0,6.0,6.0,299.4115202999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.39607240000623,299.4115202999965,299.4115202999965,299.9114073000092,299.89476470000227,302.3948878000083,302.39509279999766,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0.0,7.0,7.0,7.0,302.4115313000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.395929899998,302.4115313000075,302.4115313000075,302.9116914000042,302.8948362000083,305.39477110000735,305.3949533999985,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,8.0,8.0,8.0,305.4114450000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.395689500001,305.4114450000052,305.4114450000052,305.911316800004,305.8945926000015,308.3947838000022,308.3949766000005,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.64, -0.4]",space,,,,,,,,,0.0,9.0,9.0,9.0,308.4113167000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.39576330001,308.4113167000032,308.4113167000032,308.9112492999993,308.894601100008,311.39456800000335,311.39475649999804,space,1.0,0.8496889000089141,None,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0.0,10.0,10.0,10.0,311.41135930000746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.39574079999875,311.41135930000746,311.41135930000746,311.91114430000016,311.8946774000069,314.39471649999905,314.3949117000011,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,11.0,11.0,11.0,314.41117760000634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.3956787000061,314.41117760000634,314.41117760000634,314.9111492000084,314.89461909999955,317.39464900000894,317.3948211000097,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,12.0,12.0,12.0,317.4111577000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.3954828999995,317.4111577000004,317.4111577000004,317.91098110000894,317.8943192000006,320.3945101999998,320.3946852000081,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.2, 0.1]",space,,,,,,,,,0.0,13.0,13.0,13.0,320.4112901000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.3953676000092,320.4112901000044,320.4112901000044,320.9110226000048,320.8944087999989,323.3943767000019,323.394550099998,space,1.0,0.9761804000008852,None,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,14.0,14.0,14.0,323.4111622000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.3953795999987,323.4111622000055,323.4111622000055,323.9111475999962,323.8942861999967,326.3942293,326.3943822000001,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,15.0,15.0,15.0,326.4111094999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.3950318999996,326.4111094999971,326.4111094999971,326.91094929999963,326.89429019999807,329.3944602999982,329.3946716000064,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[-0.3, 0]",space,,,,,,,,,0.0,16.0,16.0,16.0,329.411002599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.39548910000303,329.411002599998,329.411002599998,329.9110426999978,329.8942643000046,332.3944593000051,332.3946481000021,space,1.0,0.6196810999972513,None,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0.0,17.0,17.0,17.0,332.4109902000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.3955244000099,332.4109902000055,332.4109902000055,332.9110418000055,332.8943055999989,335.39435740000044,335.39456719999725,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[-0.2, -0.1]",None,,,,,,,,,0.0,18.0,18.0,18.0,335.4109922000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.39538940000057,335.4109922000061,335.4109922000061,335.9109626999998,335.8942573000095,338.39429130000644,338.39448970000376,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,19.0,19.0,19.0,338.41082879999885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.395268399996,338.41082879999885,338.41082879999885,338.9108855000086,338.89437100000214,341.39410649999627,341.39427650001016,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,20.0,20.0,20.0,341.4109673000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.39502840000205,341.4109673000057,341.4109673000057,341.91076440000325,341.8941143999982,344.39498090000416,344.39514490000147,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
