square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,fixation_1.started,target_square_1.stopped,fixation_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
6,"[-0.3, 0]",None,,,,,0,9,9,9,,,,,1897.2456138999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897.2296960999956,1897.2456138999987,1897.2456138999987,1897.728961899993,1897.7455902999936,1900.2287501999963,1900.2289219999948,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
11,"[-0.64, -0.4]",None,,,,,0,10,10,10,,,,,1900.2454555999866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.229729899991,1900.2454555999866,1900.2454555999866,1900.728658699998,1900.745539999989,1903.2286595999904,1903.228846099999,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
11,"[-0.64, -0.4]",space,,,,,0,11,11,11,,,,,1903.2455862999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903.2295903999911,1903.2455862999923,1903.2455862999923,1903.7286941999919,1903.7453043999994,1906.2288112999959,1906.2289959999907,space,1,0.8513326999964193,None,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
4,"[-0.2, 0.1]",None,,,,,0,12,12,12,,,,,1906.2451797999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1906.2302849999978,1906.2451797999965,1906.2451797999965,1906.7285881999996,1906.7452835999866,1909.22866529999,1909.2288423999998,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
3,"[0, 0.2]",None,,,,,0,13,13,13,,,,,1909.2452401999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909.229537799998,1909.2452401999908,1909.2452401999908,1909.728667999996,1909.745317199995,1912.2286603999964,1912.2288211999985,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
3,"[0, 0.2]",space,,,,,0,14,14,14,,,,,1912.2452727999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912.2294469999906,1912.2452727999917,1912.2452727999917,1912.7286479999893,1912.7454206999973,1915.228611899991,1915.2288008999894,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
8,"[-0.2, -0.1]",None,,,,,0,15,15,15,,,,,1915.2452466999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.2295615999901,1915.2452466999966,1915.2452466999966,1915.728494199997,1915.7452067999984,1918.2284692999965,1918.2286450999964,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
1,"[-0.64, 0.4]",None,,,,,0,16,16,16,,,,,1918.2452329999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.2293401999923,1918.2452329999942,1918.2452329999942,1918.7284701999888,1918.7450781999942,1921.2285858999967,1921.2288100999867,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
2,"[0.64, 0.4]",None,,,,,0,17,17,17,,,,,1921.245018799993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.229672299989,1921.245018799993,1921.245018799993,1921.7286778999987,1921.745044899988,1924.2284303999913,1924.228594699991,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
4,"[-0.2, 0.1]",None,,,,,0,18,18,18,,,,,1924.244979199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924.2292815999972,1924.244979199997,1924.244979199997,1924.7284337999881,1924.7450919999974,1927.228316599998,1927.228478799996,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
4,"[-0.2, 0.1]",space,,,,,0,19,19,19,,,,,1927.2448446999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927.2291314999893,1927.2448446999915,1927.2448446999915,1927.728434699995,1927.7449751999957,1930.2283617999929,1930.2285250999994,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
8,"[-0.2, -0.1]",None,,,,,0,20,20,20,,,,,1930.245003899996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.2292108999973,1930.245003899996,1930.245003899996,1930.7283736999962,1930.7450922999997,1933.2282116999995,1933.228365899995,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
5,"[0.2, 0.1]",None,,,,,0,21,21,21,,,,,1933.244890099988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.2289673999912,1933.244890099988,1933.244890099988,1933.7284305999929,1933.7449863999936,1936.2281903999974,1936.228371499994,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
5,"[0.2, 0.1]",space,,,,,0,22,22,22,,,,,1936.244701699994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936.2291056999966,1936.244701699994,1936.244701699994,1936.7282507999917,1936.7449583999987,1939.2282637999888,1939.2284778999892,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
1,"[-0.64, 0.4]",None,,,,,0,23,23,23,,,,,1939.2449597999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.2293611999921,1939.2449597999948,1939.2449597999948,1939.7282044999884,1939.7449389999965,1942.2281950999895,1942.2283915000007,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
3,"[0, 0.2]",None,,,,,0,24,24,24,,,,,1942.2448924999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.2291936999973,1942.2448924999917,1942.2448924999917,1942.728119099993,1942.7447916999954,1945.2280838000006,1945.2282941999874,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
6,"[-0.3, 0]",None,,,,,0,25,25,25,,,,,1945.2447850999888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945.229160899995,1945.2447850999888,1945.2447850999888,1945.728138999999,1945.744869199989,1948.2280270999909,1948.2282073999959,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
1,"[-0.64, 0.4]",None,,,,,0,26,26,26,,,,,1948.2444811999885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.2289667000005,1948.2444811999885,1948.2444811999885,1948.7280729999911,1948.7445485999924,1951.2279988999944,1951.2281787999964,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
1,"[-0.64, 0.4]",space,,,,,0,27,27,27,,,,,1951.2448544999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951.2288991999958,1951.2448544999934,1951.2448544999934,1951.72791039999,1951.744703999997,1954.2279482999875,1954.2282707999984,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
1,"[-0.64, 0.4]",space,,,,,0,28,28,28,,,,,1954.244672899993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.2289071999985,1954.244672899993,1954.244672899993,1954.7281011999876,1954.744366599989,1957.228053599989,1957.2282594999997,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
3,"[0, 0.2]",None,,,,,0,29,29,29,,,,,1957.2445889999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.229085999992,1957.2445889999944,1957.2445889999944,1957.727970699998,1957.744525599992,1960.2279444999876,1960.2281293999986,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
12,"[0.64, -0.4]",None,,,,,0,30,30,30,,,,,1960.2444159999868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.2288187999948,1960.2444159999868,1960.2444159999868,1960.7278492999903,1960.7444584999903,1963.2278530999902,1963.2280528999981,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
12,"[0.64, -0.4]",space,,,,,0,31,31,31,,,,,1963.244535699996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963.2288829999889,1963.244535699996,1963.244535699996,1963.727948899992,1963.7444812999893,1966.2277450999973,1966.2279388999887,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
2,"[0.64, 0.4]",None,,,,,0,32,32,32,,,,,1966.244251799988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.2285971999954,1966.244251799988,1966.244251799988,1966.7276264999964,1966.7442879999871,1969.227706199992,1969.227868099988,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
1,"[-0.64, 0.4]",None,,,,,0,33,33,33,,,,,1969.2443585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.2285134999984,1969.2443585,1969.2443585,1969.7277283999865,1969.7442300999974,1972.2276450999925,1972.2278341999918,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
7,"[0.3, 0]",None,,,,,0,34,34,34,,,,,1972.2442917000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972.2285924999887,1972.2442917000008,1972.2442917000008,1972.7275617999985,1972.7442936000007,1975.2277022999915,1975.2278922999976,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
7,"[0.3, 0]",space,,,,,0,35,35,35,,,,,1975.2442493999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.228641499998,1975.2442493999988,1975.2442493999988,1975.7276184999937,1975.7444270999986,1978.2274846999935,1978.227648999993,space,1,1.9177147000009427,None,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
11,"[-0.64, -0.4]",None,,,,,0,36,36,36,,,,,1978.2441732000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978.2284352999995,1978.2441732000007,1978.2441732000007,1978.7274741,1978.7440033999883,1981.227591399991,1981.2277941999928,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
2,"[0.64, 0.4]",None,,,,,0,37,37,37,,,,,1981.2441923000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.2285940000002,1981.2441923000006,1981.2441923000006,1981.727573600001,1981.7440515999915,1984.2275492999906,1984.227729499995,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
6,"[-0.3, 0]",None,,,,,0,38,38,38,,,,,1984.2441984999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.2284336999874,1984.2441984999896,1984.2441984999896,1984.7275223999895,1984.7441738999914,1987.22745939999,1987.2276385999867,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
10,"[0, -0.2]",None,,,,,0,39,39,39,,,,,1987.2440095999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987.2283251999906,1987.2440095999918,1987.2440095999918,1987.7273927999922,1987.7440736999997,1990.227313899988,1990.227476,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.227941899997,1990.2441136999987,1990.2441136999987,2021.5449091999908,space,31.297929499996826,None,,,,,,,,,,,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0,0,0,0,2022.5603425000008,,,,,,,,,,,,,,,,,,,,,,,,2021.5449483999982,2021.5601757999975,2022.5603425000008,2022.5441738999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.5585672999878,2022.5603425000008,2022.5603425000008,2023.0601651999896,2023.0601651999896,2025.5602680999873,2025.5602680999873,2025.5445355999982,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0,1,1,1,2025.5602680999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.5455856999906,2025.5602680999873,2025.5602680999873,2026.0602114999929,2026.0602114999929,2028.5600806000002,2028.5600806000002,2028.5441179999907,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[-0.3, 0]",None,,,,,,,,,0,2,2,2,2028.5600806000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028.5446978999971,2028.5600806000002,2028.5600806000002,2029.060080899988,2029.060080899988,2031.5600345999992,2031.5600345999992,2031.5439590999886,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0,3,3,3,2031.5600345999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2031.5445728999912,2031.5600345999992,2031.5600345999992,2032.0601361000008,2032.0601361000008,2034.5599259999872,2034.5599259999872,2034.5440653999976,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0, 0.2]",None,,,,,,,,,0,4,4,4,2034.5599259999872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2034.5446532999922,2034.5599259999872,2034.5599259999872,2035.0599584999873,2035.0599584999873,2037.5598535999889,2037.5598535999889,2037.5440342999937,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0.2, -0.1]",space,,,,,,,,,0,5,5,5,2037.5598535999889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2037.5447155000002,2037.5598535999889,2037.5598535999889,2038.059843199997,2038.059843199997,2040.5599201000005,2040.5599201000005,2040.54377389999,space,1,0.4155343000020366,None,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0, -0.2]",None,,,,,,,,,0,6,6,6,2040.5599201000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.5446125999879,2040.5599201000005,2040.5599201000005,2041.0599766999949,2041.0599766999949,2043.5597945999907,2043.5597945999907,2043.5438219999924,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0,7,7,7,2043.5597945999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043.5445038999896,2043.5597945999907,2043.5597945999907,2044.0601400999876,2044.0601400999876,2046.559614999991,2046.559614999991,2046.5433712999948,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0.3, 0]",None,,,,,,,,,0,8,8,8,2046.559614999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.543692799998,2046.559614999991,2046.559614999991,2047.0599546999874,2047.0599546999874,2049.559729399989,2049.559729399989,2049.543682299991,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0.64, -0.4]",space,,,,,,,,,0,9,9,9,2049.559729399989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049.544236899994,2049.559729399989,2049.559729399989,2050.0597132999974,2050.0597132999974,2052.5597520999872,2052.5597520999872,2052.5438070999953,space,1,0.3980592000007164,None,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0,10,10,10,2052.5597520999872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052.544541700001,2052.5597520999872,2052.5597520999872,2053.0599071999895,2053.0599071999895,2055.559819999995,2055.559819999995,2055.54382549999,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0,11,11,11,2055.559819999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2055.544499399999,2055.559819999995,2055.559819999995,2056.059773099987,2056.059773099987,2058.5596834999888,2058.5596834999888,2058.5436873,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0.3, 0]",None,,,,,,,,,0,12,12,12,2058.5596834999888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2058.54431859999,2058.5596834999888,2058.5596834999888,2059.059666699992,2059.059666699992,2061.5597326999996,2061.5597326999996,2061.543946699996,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0.2, 0.1]",space,,,,,,,,,0,13,13,13,2061.5597326999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061.5447349999886,2061.5597326999996,2061.5597326999996,2062.059670399991,2062.059670399991,2064.559608999989,2064.559608999989,2064.5436746999912,space,1,0.4475687999947695,None,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[-0.3, 0]",None,,,,,,,,,0,14,14,14,2064.559608999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064.544464099992,2064.559608999989,2064.559608999989,2065.0596481999964,2065.0596481999964,2067.5594555999996,2067.5594555999996,2067.5437971999927,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0, 0.2]",None,,,,,,,,,0,15,15,15,2067.5594555999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2067.5445550999866,2067.5594555999996,2067.5594555999996,2068.0595742999867,2068.0595742999867,2070.5595746999898,2070.5595746999898,2070.54341269999,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[-0.3, 0]",space,,,,,,,,,0,16,16,16,2070.5595746999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.5441420999996,2070.5595746999898,2070.5595746999898,2071.059427299988,2071.059427299988,2073.55944859999,2073.55944859999,2073.5436057999905,space,1,0.3842772999923909,None,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0,17,17,17,2073.55944859999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2073.544452999995,2073.55944859999,2073.55944859999,2074.059473299989,2074.059473299989,2076.559322999994,2076.559322999994,2076.5432195999892,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[-0.2, -0.1]",None,,,,,,,,,0,18,18,18,2076.559322999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076.5437995999964,2076.559322999994,2076.559322999994,2077.059460999997,2077.059460999997,2079.559253799991,2079.559253799991,2079.5432769999898,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0,19,19,19,2079.559253799991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.5438279999944,2079.559253799991,2079.559253799991,2080.059237099995,2080.059237099995,2082.5595315999963,2082.5595315999963,2082.5436345999915,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0,20,20,20,2082.5595315999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2082.5444174999866,2082.5595315999963,2082.5595315999963,2083.059415699987,2083.059415699987,2085.5592038999894,2085.5592038999894,2085.543280999991,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0,21,21,21,2085.5592038999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085.543956900001,2085.5592038999894,2085.5592038999894,2086.0592916999885,2086.0592916999885,2088.55918869999,2088.55918869999,2088.543363799996,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0, 0.2]",None,,,,,,,,,0,22,22,22,2088.55918869999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088.544140999991,2088.55918869999,2088.55918869999,2089.059146799991,2089.059146799991,2091.5589777999994,2091.5589777999994,2091.543135899992,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
