square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,"[0.2, -0.1]",None,,,,,,,,,0,19,19,19,1851.7444201000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851.729609299975,1851.7444201000035,1851.7444201000035,1852.244271499978,1852.244271499978,1854.7442775999662,1854.7442775999662,1854.728433399985,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0,20,20,20,1854.7442775999662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854.7292430999805,1854.7442775999662,1854.7442775999662,1855.2442687000148,1855.2442687000148,1857.7442269999883,1857.7442269999883,1857.7284095999785,space,0,0.8764423999818973,None,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0,21,21,21,1857.7442269999883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857.7292256999644,1857.7442269999883,1857.7442269999883,1858.2440963999834,1858.2440963999834,1860.744287599984,1860.744287599984,1860.7284756000154,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0, 0.2]",None,,,,,,,,,0,22,22,22,1860.744287599984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.7291251000133,1860.744287599984,1860.744287599984,1861.2440292999963,1861.2440292999963,1863.7442193999887,1863.7442193999887,1863.7285221999628,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0,23,23,23,1863.7442193999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.7291532999952,1863.7442193999887,1863.7442193999887,1864.2441856999649,1864.2441856999649,1866.744303399988,1866.744303399988,1866.7283342999872,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0, 0.2]",space,,,,,,,,,0,24,24,24,1866.744303399988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.7289757999824,1866.744303399988,1866.744303399988,1867.24410359998,1867.24410359998,1869.7441038999823,1869.7441038999823,1869.728538699972,space,1,0.5580424000509083,None,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0,25,25,25,1869.7441038999823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.7295519000036,1869.7441038999823,1869.7441038999823,1870.2439002000028,1870.2439002000028,1872.7440671999939,1872.7440671999939,1872.7281841000076,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0.3, 0]",None,,,,,,,,,0,26,26,26,1872.7440671999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872.7288538999856,1872.7440671999939,1872.7440671999939,1873.243815599999,1873.243815599999,1875.744041399972,1875.744041399972,1875.7283378000138,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[-0.2, 0.1]",space,,,,,,,,,0,27,27,27,1875.744041399972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875.729103199963,1875.744041399972,1875.744041399972,1876.2437746999785,1876.2437746999785,1878.7439629000146,1878.7439629000146,1878.728012699983,space,1,0.4338043999741785,None,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0,28,28,28,1878.7439629000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.7287111000041,1878.7439629000146,1878.7439629000146,1879.2438361999812,1879.2438361999812,1881.743745499989,1881.743745499989,1881.727902100014,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0,29,29,29,1881.743745499989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881.7284343999927,1881.743745499989,1881.743745499989,1882.243760399986,1882.243760399986,1884.7439148999983,1884.7439148999983,1884.7282611000119,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0,30,30,30,1884.7439148999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884.729074599978,1884.7439148999983,1884.7439148999983,1885.2437967999722,1885.2437967999722,1887.7437303999905,1887.7437303999905,1887.728225299972,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0, -0.2]",None,,,,,,,,,0,31,31,31,1887.7437303999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887.7290444999817,1887.7437303999905,1887.7437303999905,1888.243683699984,1888.243683699984,1890.7435545999906,1890.7435545999906,1890.7280967999832,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[-0.64, -0.4]",space,,,,,,,,,0,32,32,32,1890.7435545999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.7288235999877,1890.7435545999906,1890.7435545999906,1891.243538699986,1891.243538699986,1893.7439183999668,1893.7439183999668,1893.727871900017,space,1,0.6527197000104934,None,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0,33,33,33,1893.7439183999668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893.728780000005,1893.7439183999668,1893.7439183999668,1894.2437041999656,1894.2437041999656,1896.743531199987,1896.743531199987,1896.7277214999776,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[-0.3, 0]",None,,,,,,,,,0,34,34,34,1896.743531199987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896.7283288000035,1896.743531199987,1896.743531199987,1897.2435436999658,1897.2435436999658,1899.7436636000057,1899.7436636000057,1899.7276982999756,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0.3, 0]",None,,,,,,,,,0,35,35,35,1899.7436636000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899.7283219000092,1899.7436636000057,1899.7436636000057,1900.2434603999718,1900.2434603999718,1902.7435677999747,1902.7435677999747,1902.7278734999709,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[-0.3, 0]",space,,,,,,,,,0,36,36,36,1902.7435677999747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1902.7286259999964,1902.7435677999747,1902.7435677999747,1903.2435870000045,1903.2435870000045,1905.7436055999715,1905.7436055999715,1905.7280435999855,space,1,0.5326236999826506,None,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0, -0.2]",None,,,,,,,,,0,37,37,37,1905.7436055999715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.7289896999719,1905.7436055999715,1905.7436055999715,1906.2435492000077,1906.2435492000077,1908.743207099964,1908.743207099964,1908.7273038999992,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0.3, 0]",None,,,,,,,,,0,38,38,38,1908.743207099964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908.7278033000184,1908.743207099964,1908.743207099964,1909.2434323999914,1909.2434323999914,1911.7434927999857,1911.7434927999857,1911.7272521000123,space,0,0.32647289999295026,None,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0,39,39,39,1911.7434927999857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911.7279197999742,1911.7434927999857,1911.7434927999857,1912.2433355000103,1912.2433355000103,1914.7433741000132,1914.7433741000132,1914.7277769999928,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914.7283515000017,1914.7433741000132,1917.743234900001,1917.7273985999636,,,,,,,,
