square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,fixation_1.started,target_square_1.stopped,fixation_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,fixation_2.started,target_square_2.stopped,fixation_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 100
3.0,"[0, 0.2]",None,0.0,25.0,25.0,25.0,,,,,,,,,2119.1943013999844,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119.1787188999588,2119.1943013999844,2119.1943013999844,2119.6776359999785,2119.694457599893,2122.177460799925,2122.17759029998,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
11.0,"[-0.64, -0.4]",space,0.0,26.0,26.0,26.0,,,,,,,,,2122.194007899961,,,,,,,,,,,,,,,,,,,,,,,,,,,,2122.178103299928,2122.194007899961,2122.194007899961,2122.6775858999463,2122.69419989991,2125.17764499993,2125.1778373999987,space,1.0,0.4830828999402001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
1.0,"[-0.64, 0.4]",None,0.0,27.0,27.0,27.0,,,,,,,,,2125.19417589996,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125.178696399904,2125.19417589996,2125.19417589996,2125.6774655999616,2125.6942476999247,2128.1786973999115,2128.17901219998,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
3.0,"[0, 0.2]",None,0.0,28.0,28.0,28.0,,,,,,,,,2128.194923999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.179964399897,2128.194923999952,2128.194923999952,2128.67737619998,2128.694204099942,2131.1773875999497,2131.177561299992,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
9.0,"[0.2, -0.1]",None,0.0,29.0,29.0,29.0,,,,,,,,,2131.1940159999067,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.1782409999287,2131.1940159999067,2131.1940159999067,2131.677601399948,2131.694141499931,2134.1775157999946,2134.1777113999706,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
8.0,"[-0.2, -0.1]",None,0.0,30.0,30.0,30.0,,,,,,,,,2134.1940914998995,,,,,,,,,,,,,,,,,,,,,,,,,,,,2134.178465899895,2134.1940914998995,2134.1940914998995,2134.6775177998934,2134.6938822999364,2137.17732779996,2137.1774862998864,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
12.0,"[0.64, -0.4]",None,0.0,31.0,31.0,31.0,,,,,,,,,2137.19392469991,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.1781821999466,2137.19392469991,2137.19392469991,2137.677309299936,2137.6939954999834,2140.1773196998984,2140.1775272999657,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
9.0,"[0.2, -0.1]",None,0.0,32.0,32.0,32.0,,,,,,,,,2140.194039099966,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140.1782873999327,2140.194039099966,2140.194039099966,2140.6773752999725,2140.6940150999,2143.1773702999344,2143.1775887999684,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
11.0,"[-0.64, -0.4]",space,0.0,33.0,33.0,33.0,,,,,,,,,2143.194017499918,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143.1783484999323,2143.194017499918,2143.194017499918,2143.6770958999405,2143.6938138999976,2146.177142899949,2146.1773326999974,space,1.0,0.3043909999541938,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
7.0,"[0.3, 0]",None,0.0,34.0,34.0,34.0,,,,,,,,,2146.1939675998874,,,,,,,,,,,,,,,,,,,,,,,,,,,,2146.1781884999946,2146.1939675998874,2146.1939675998874,2146.6771319999825,2146.6937990000006,2149.176993299974,2149.1770899998955,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
11.0,"[-0.64, -0.4]",space,0.0,35.0,35.0,35.0,,,,,,,,,2149.193686099956,,,,,,,,,,,,,,,,,,,,,,,,,,,,2149.1774387999903,2149.193686099956,2149.193686099956,2149.677242299891,2149.6939982998883,2152.177225099993,2152.177413199912,space,1.0,0.3776314000133425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
4.0,"[-0.2, 0.1]",None,0.0,36.0,36.0,36.0,,,,,,,,,2152.193792999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152.178276599967,2152.193792999955,2152.193792999955,2152.6770005999133,2152.6936542999465,2155.17705869989,2155.1772446999094,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
5.0,"[0.2, 0.1]",None,0.0,37.0,37.0,37.0,,,,,,,,,2155.193817299907,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155.177969399956,2155.193817299907,2155.193817299907,2155.677105599898,2155.693753799889,2158.1771191000007,2158.1773109999485,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
6.0,"[-0.3, 0]",None,0.0,38.0,38.0,38.0,,,,,,,,,2158.1937314999523,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158.1780297999503,2158.1937314999523,2158.1937314999523,2158.677082899958,2158.69356699998,2161.1770732000005,2161.1772906999104,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
11.0,"[-0.64, -0.4]",space,0.0,39.0,39.0,39.0,,,,,,,,,2161.1936854999512,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161.1781096999766,2161.1936854999512,2161.1936854999512,2161.676887699985,2161.6934148999862,2164.177010799991,2164.1772139999084,space,1.0,0.4712254999903962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2164.177935299929,2164.1936002,2164.1936002,2200.811298399931,space,36.607361100032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,2201.829117899993,,,,,,,,,,,,,,,,,,,,,,,,2200.8113458999437,2200.826275599888,2201.829117899993,2201.810796099948,,,,,,,,,,,,,,,,,,,2201.827100099996,2201.829117899993,2201.829117899993,2202.3259490999626,2202.3428531999234,2204.826286299969,2204.8264680999564,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,2204.842746799928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2204.827324499958,2204.842746799928,2204.842746799928,2205.3265041999985,2205.342690999969,2207.8260700999526,2207.826243699994,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,2207.8428460999858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.8269899999723,2207.8428460999858,2207.8428460999858,2208.326124999905,2208.3427972999634,2210.826066499925,2210.826267699944,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,2210.842820999911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210.827029899927,2210.842820999911,2210.842820999911,2211.32601119997,2211.3428513999097,2213.826003099908,2213.8261897999328,space,1.0,0.3128711000317707,None,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,2213.842641099938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2213.8271700999467,2213.842641099938,2213.842641099938,2214.3260786999017,2214.342595999944,2216.8260066999355,2216.8262210999383,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,5.0,5.0,5.0,,,,,2216.842633299995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216.8270767999347,2216.842633299995,2216.842633299995,2217.326084099943,2217.3426268999465,2219.825909399893,2219.8260796999093,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,6.0,6.0,6.0,,,,,2219.8425281998934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.826757599949,2219.8425281998934,2219.8425281998934,2220.325883799931,2220.342446699972,2222.825986999902,2222.826203799923,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback71,1.0,2024-01-23_16h41.22.558,untitled,2023.2.3,59.9244113440032,2024-01-23 17h04.31.855993 -0500,
