square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,"[0, -0.2]",None,,,,,,,,,0,31,31,31,1949.983244700008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.9678588000825,1949.983244700008,1949.983244700008,1950.4831875000382,1950.4831875000382,1952.9831626000814,1952.9831626000814,1952.9672950999811,None,1,,,,,,,nback67,001,2024-01-22_17h04.19.015,untitled,2023.2.3,59.91044588103704,2024-01-22 17h10.45.205131 -0500,
,"[-0.64, -0.4]",space,,,,,,,,,0,32,32,32,1952.9831626000814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.9679134000326,1952.9831626000814,1952.9831626000814,1953.4831222000066,1953.4831222000066,1955.9832248999737,1955.9832248999737,1955.9672438000562,space,1,0.3754624999128282,None,,,,,nback67,001,2024-01-22_17h04.19.015,untitled,2023.2.3,59.91044588103704,2024-01-22 17h10.45.205131 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0,33,33,33,1955.9832248999737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.9681133000413,1955.9832248999737,1955.9832248999737,1956.4830522000557,1956.4830522000557,1958.9828930000076,1958.9828930000076,1958.9671480000252,None,1,,,,,,,nback67,001,2024-01-22_17h04.19.015,untitled,2023.2.3,59.91044588103704,2024-01-22 17h10.45.205131 -0500,
,"[-0.3, 0]",None,,,,,,,,,0,34,34,34,1958.9828930000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.9677427000133,1958.9828930000076,1958.9828930000076,1959.483027099981,1959.483027099981,1961.9829985999968,1961.9829985999968,1961.966889000032,None,1,,,,,,,nback67,001,2024-01-22_17h04.19.015,untitled,2023.2.3,59.91044588103704,2024-01-22 17h10.45.205131 -0500,
,"[0.3, 0]",None,,,,,,,,,0,35,35,35,1961.9829985999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961.9675286000129,1961.9829985999968,1961.9829985999968,1962.4829139000503,1962.4829139000503,1964.982893700013,1964.982893700013,1964.9673600000096,None,1,,,,,,,nback67,001,2024-01-22_17h04.19.015,untitled,2023.2.3,59.91044588103704,2024-01-22 17h10.45.205131 -0500,
,"[-0.3, 0]",space,,,,,,,,,0,36,36,36,1964.982893700013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.9677992999787,1964.982893700013,1964.982893700013,1965.4829005000647,1965.4829005000647,1967.9827047999715,1967.9827047999715,1967.9668449000455,space,1,0.395574799971655,None,,,,,nback67,001,2024-01-22_17h04.19.015,untitled,2023.2.3,59.91044588103704,2024-01-22 17h10.45.205131 -0500,
,"[0, -0.2]",None,,,,,,,,,0,37,37,37,1967.9827047999715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967.9675589000108,1967.9827047999715,1967.9827047999715,1968.4828690000577,1968.4828690000577,1970.982647900004,1970.982647900004,1970.9665753999725,None,1,,,,,,,nback67,001,2024-01-22_17h04.19.015,untitled,2023.2.3,59.91044588103704,2024-01-22 17h10.45.205131 -0500,
,"[0.3, 0]",None,,,,,,,,,0,38,38,38,1970.982647900004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.96709619998,1970.982647900004,1970.982647900004,1971.4827200999716,1971.4827200999716,1973.9827089000028,1973.9827089000028,1973.966932100011,space,0,0.5521608999697492,None,,,,,nback67,001,2024-01-22_17h04.19.015,untitled,2023.2.3,59.91044588103704,2024-01-22 17h10.45.205131 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0,39,39,39,1973.9827089000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973.9676971000154,1973.9827089000028,1973.9827089000028,1974.482620100025,1974.482620100025,1976.9827792000724,1976.9827792000724,1976.9668122000294,None,1,,,,,,,nback67,001,2024-01-22_17h04.19.015,untitled,2023.2.3,59.91044588103704,2024-01-22 17h10.45.205131 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976.9672233000165,1976.9827792000724,1979.9826955000171,1979.9668552000076,,,,,,,,
