square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,response_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
9,"[0.2, -0.1]",None,,,,,0,7,7,7,,,,,1471.8581186999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.8425999000028,1471.8581186999945,1471.8581186999945,1472.358215100001,1472.358215100001,1474.858064,1474.858064,1474.8420054000017,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
9,"[0.2, -0.1]",space,,,,,0,8,8,8,,,,,1474.858064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.8425678000058,1474.858064,1474.858064,1475.3581017999968,1475.3581017999968,1477.8580743000057,1477.8580743000057,1477.8418212999968,space,1,0.6101535999914631,None,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
6,"[-0.3, 0]",None,,,,,0,9,9,9,,,,,1477.8580743000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477.8422072999965,1477.8580743000057,1477.8580743000057,1478.3581115999987,1478.3581115999987,1480.8580455000047,1480.8580455000047,1480.8420759,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
11,"[-0.64, -0.4]",None,,,,,0,10,10,10,,,,,1480.8580455000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.8424079999968,1480.8580455000047,1480.8580455000047,1481.357944400006,1481.357944400006,1483.858074200005,1483.858074200005,1483.8418507000024,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
11,"[-0.64, -0.4]",space,,,,,0,11,11,11,,,,,1483.858074200005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.842200900006,1483.858074200005,1483.858074200005,1484.3579972000007,1484.3579972000007,1486.8579301999998,1486.8579301999998,1486.8417641999986,space,1,0.4288406000123359,None,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
4,"[-0.2, 0.1]",None,,,,,0,12,12,12,,,,,1486.8579301999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.8421780000062,1486.8579301999998,1486.8579301999998,1487.3580148000037,1487.3580148000037,1489.857918900001,1489.857918900001,1489.8416441000008,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
3,"[0, 0.2]",None,,,,,0,13,13,13,,,,,1489.857918900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489.8419686999987,1489.857918900001,1489.857918900001,1490.357927799996,1490.357927799996,1492.8576379000006,1492.8576379000006,1492.8415986000036,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
3,"[0, 0.2]",space,,,,,0,14,14,14,,,,,1492.8576379000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.841905399997,1492.8576379000006,1492.8576379000006,1493.3578202000062,1493.3578202000062,1495.8576522999938,1495.8576522999938,1495.8416089999955,space,1,0.5378570000029868,None,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
8,"[-0.2, -0.1]",None,,,,,0,15,15,15,,,,,1495.8576522999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.842013100002,1495.8576522999938,1495.8576522999938,1496.357703600006,1496.357703600006,1498.8576452999987,1498.8576452999987,1498.8415086000023,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
1,"[-0.64, 0.4]",None,,,,,0,16,16,16,,,,,1498.8576452999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.8418472000048,1498.8576452999987,1498.8576452999987,1499.3576862000045,1499.3576862000045,1501.8576998000062,1501.8576998000062,1501.8415379999933,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
2,"[0.64, 0.4]",None,,,,,0,17,17,17,,,,,1501.8576998000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.8418474000064,1501.8576998000062,1501.8576998000062,1502.357763699998,1502.357763699998,1504.8575458999985,1504.8575458999985,1504.8413041000022,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
4,"[-0.2, 0.1]",None,,,,,0,18,18,18,,,,,1504.8575458999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.8417585999996,1504.8575458999985,1504.8575458999985,1505.357486199995,1505.357486199995,1507.8575102000032,1507.8575102000032,1507.8416223999957,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
4,"[-0.2, 0.1]",space,,,,,0,19,19,19,,,,,1507.8575102000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.8419439999998,1507.8575102000032,1507.8575102000032,1508.3575706999982,1508.3575706999982,1510.8576083999942,1510.8576083999942,1510.8415033000056,space,1,0.4532872999989195,None,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
8,"[-0.2, -0.1]",None,,,,,0,20,20,20,,,,,1510.8576083999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.842253499999,1510.8576083999942,1510.8576083999942,1511.3575595000002,1511.3575595000002,1513.8574683000043,1513.8574683000043,1513.8413865000039,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
5,"[0.2, 0.1]",None,,,,,0,21,21,21,,,,,1513.8574683000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.8417539999937,1513.8574683000043,1513.8574683000043,1514.357575300004,1514.357575300004,1516.857377799999,1516.857377799999,1516.8413865000039,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
5,"[0.2, 0.1]",space,,,,,0,22,22,22,,,,,1516.857377799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.8417040000058,1516.857377799999,1516.857377799999,1517.3575122000038,1517.3575122000038,1519.8574334000004,1519.8574334000004,1519.8412396000058,space,1,0.5284664000064367,None,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
1,"[-0.64, 0.4]",None,,,,,0,23,23,23,,,,,1519.8574334000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.8416666999983,1519.8574334000004,1519.8574334000004,1520.3573096000036,1520.3573096000036,1522.8573384000047,1522.8573384000047,1522.8409498999972,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
3,"[0, 0.2]",None,,,,,0,24,24,24,,,,,1522.8573384000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.8412965000025,1522.8573384000047,1522.8573384000047,1523.3573031999986,1523.3573031999986,1525.8571762999927,1525.8571762999927,1525.8410216000048,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
6,"[-0.3, 0]",None,,,,,0,25,25,25,,,,,1525.8571762999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.841350600007,1525.8571762999927,1525.8571762999927,1526.3574259000015,1526.3574259000015,1528.857078800007,1528.857078800007,1528.840985799994,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
1,"[-0.64, 0.4]",None,,,,,0,26,26,26,,,,,1528.857078800007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.8413854999962,1528.857078800007,1528.857078800007,1529.3571437000064,1529.3571437000064,1531.857130000004,1531.857130000004,1531.8409907000023,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
1,"[-0.64, 0.4]",space,,,,,0,27,27,27,,,,,1531.857130000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.8413531999977,1531.857130000004,1531.857130000004,1532.3570327000052,1532.3570327000052,1534.857124400005,1534.857124400005,1534.8411291999946,space,1,0.43634230000316165,None,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
1,"[-0.64, 0.4]",space,,,,,0,28,28,28,,,,,1534.857124400005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534.8415565000032,1534.857124400005,1534.857124400005,1535.3570203999989,1535.3570203999989,1537.8570284000016,1537.8570284000016,1537.8409133999958,space,1,0.9015151000057813,None,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
3,"[0, 0.2]",None,,,,,0,29,29,29,,,,,1537.8570284000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537.841308899995,1537.8570284000016,1537.8570284000016,1538.3570285000023,1538.3570285000023,1540.8569258000061,1540.8569258000061,1540.8409459999966,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
12,"[0.64, -0.4]",None,,,,,0,30,30,30,,,,,1540.8569258000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.841307099996,1540.8569258000061,1540.8569258000061,1541.3568814000027,1541.3568814000027,1543.8570187000005,1543.8570187000005,1543.8408720000007,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
12,"[0.64, -0.4]",space,,,,,0,31,31,31,,,,,1543.8570187000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.8412587000057,1543.8570187000005,1543.8570187000005,1544.3569807000022,1544.3569807000022,1546.8568792000005,1546.8568792000005,1546.840658999994,space,1,0.7543546999950195,None,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
2,"[0.64, 0.4]",None,,,,,0,32,32,32,,,,,1546.8568792000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.841066699999,1546.8568792000005,1546.8568792000005,1547.3569197000033,1547.3569197000033,1549.8570227000018,1549.8570227000018,1549.8407289000024,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
1,"[-0.64, 0.4]",None,,,,,0,33,33,33,,,,,1549.8570227000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.8410486999928,1549.8570227000018,1549.8570227000018,1550.356751600004,1550.356751600004,1552.8568815000035,1552.8568815000035,1552.840700300003,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
7,"[0.3, 0]",None,,,,,0,34,34,34,,,,,1552.8568815000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.8412365999975,1552.8568815000035,1552.8568815000035,1553.3566979000025,1553.3566979000025,1555.8567203999992,1555.8567203999992,1555.840595600006,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
7,"[0.3, 0]",space,,,,,0,35,35,35,,,,,1555.8567203999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.8409869000025,1555.8567203999992,1555.8567203999992,1556.356666000007,1556.356666000007,1558.856736200003,1558.856736200003,1558.8407955000002,space,1,0.7779195000039181,None,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
11,"[-0.64, -0.4]",None,,,,,0,36,36,36,,,,,1558.856736200003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.8412506000022,1558.856736200003,1558.856736200003,1559.3568945000006,1559.3568945000006,1561.8567719999992,1561.8567719999992,1561.8407275999925,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
2,"[0.64, 0.4]",None,,,,,0,37,37,37,,,,,1561.8567719999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.8410868000065,1561.8567719999992,1561.8567719999992,1562.3565417999926,1562.3565417999926,1564.8568074000068,1564.8568074000068,1564.8406069000048,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
6,"[-0.3, 0]",None,,,,,0,38,38,38,,,,,1564.8568074000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.8410988999967,1564.8568074000068,1564.8568074000068,1565.3566587999958,1565.3566587999958,1567.8565533999936,1567.8565533999936,1567.8403931999928,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
10,"[0, -0.2]",None,,,,,0,39,39,39,,,,,1567.8565533999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.8409029000031,1567.8565533999936,1567.8565533999936,1568.3566587999958,1568.3566587999958,1570.8567412999982,1570.8567412999982,1570.8402371999982,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.8404838999995,1570.8567412999982,1570.8567412999982,1580.6408170000068,space,9.775971800001571,None,,,,,,,,,,,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0,0,0,0,1581.6564911000023,,,,,,,,,,,,,,,,,,,,,,,,1580.640847600007,1580.656321500006,1581.6564911000023,1581.6405028000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.6468194000045,1581.6564911000023,1581.6564911000023,1582.1566280999978,1582.1566280999978,1584.6565089000069,1584.6565089000069,1584.6401621999976,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0,1,1,1,1584.6565089000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.6405499999964,1584.6565089000069,1584.6565089000069,1585.156301199997,1585.156301199997,1587.656199399993,1587.656199399993,1587.6402780000062,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[-0.3, 0]",None,,,,,,,,,0,2,2,2,1587.656199399993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.6406256000046,1587.656199399993,1587.656199399993,1588.1561359000043,1588.1561359000043,1590.6561628000054,1590.6561628000054,1590.640081000005,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0,3,3,3,1590.6561628000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590.6403982000047,1590.6561628000054,1590.6561628000054,1591.1561954000063,1591.1561954000063,1593.6561419000063,1593.6561419000063,1593.640173199994,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0, 0.2]",None,,,,,,,,,0,4,4,4,1593.6561419000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593.640538000007,1593.6561419000063,1593.6561419000063,1594.156270099993,1594.156270099993,1596.6561002999952,1596.6561002999952,1596.6400418999983,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0.2, -0.1]",space,,,,,,,,,0,5,5,5,1596.6561002999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.6404267000034,1596.6561002999952,1596.6561002999952,1597.156061200003,1597.156061200003,1599.656051500002,1599.656051500002,1599.6401025999949,space,1,0.8940956000005826,None,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0, -0.2]",None,,,,,,,,,0,6,6,6,1599.656051500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.640776900007,1599.656051500002,1599.656051500002,1600.1560246000008,1600.1560246000008,1602.6559345999995,1602.6559345999995,1602.6400176000025,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0,7,7,7,1602.6559345999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.6403243999957,1602.6559345999995,1602.6559345999995,1603.1562378999952,1603.1562378999952,1605.6559941000014,1605.6559941000014,1605.6397271000023,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0.3, 0]",None,,,,,,,,,0,8,8,8,1605.6559941000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.6400706999993,1605.6559941000014,1605.6559941000014,1606.1560295999952,1606.1560295999952,1608.6558847999986,1608.6558847999986,1608.6397148999968,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0.64, -0.4]",space,,,,,,,,,0,9,9,9,1608.6558847999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608.6400981000043,1608.6558847999986,1608.6558847999986,1609.1558779000043,1609.1558779000043,1611.6558102999988,1611.6558102999988,1611.639860700001,space,1,0.4977632999944035,None,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0,10,10,10,1611.6558102999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.6405481999973,1611.6558102999988,1611.6558102999988,1612.1557874999999,1612.1557874999999,1614.655858099999,1614.655858099999,1614.6396684000065,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0,11,11,11,1614.655858099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.6400188999978,1614.655858099999,1614.655858099999,1615.1556941000017,1615.1556941000017,1617.6557064999943,1617.6557064999943,1617.6397045000049,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0.3, 0]",None,,,,,,,,,0,12,12,12,1617.6557064999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.6402979999984,1617.6557064999943,1617.6557064999943,1618.1557563999959,1618.1557563999959,1620.6557336999977,1620.6557336999977,1620.6396875000064,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0.2, 0.1]",space,,,,,,,,,0,13,13,13,1620.6557336999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.6402053000056,1620.6557336999977,1620.6557336999977,1621.1556298000069,1621.1556298000069,1623.6556775000063,1623.6556775000063,1623.6395763000037,space,1,0.9028942000004463,None,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[-0.3, 0]",None,,,,,,,,,0,14,14,14,1623.6556775000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.6399513999932,1623.6556775000063,1623.6556775000063,1624.1555997999967,1624.1555997999967,1626.6555942999985,1626.6555942999985,1626.6396782999946,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0, 0.2]",None,,,,,,,,,0,15,15,15,1626.6555942999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.640026699999,1626.6555942999985,1626.6555942999985,1627.1554559999931,1627.1554559999931,1629.6555595999962,1629.6555595999962,1629.6392980999954,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[-0.3, 0]",space,,,,,,,,,0,16,16,16,1629.6555595999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.6396246999939,1629.6555595999962,1629.6555595999962,1630.1555157999974,1630.1555157999974,1632.6556012999936,1632.6556012999936,1632.6391762999992,space,1,0.9518506000022171,None,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0,17,17,17,1632.6556012999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.6395712999947,1632.6556012999936,1632.6556012999936,1633.1553191999992,1633.1553191999992,1635.6553409000044,1635.6553409000044,1635.6393529000052,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[-0.2, -0.1]",None,,,,,,,,,0,18,18,18,1635.6553409000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.6397141000052,1635.6553409000044,1635.6553409000044,1636.1555623000022,1636.1555623000022,1638.6553140000033,1638.6553140000033,1638.6393277000025,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
