square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,fixation_1.started,target_square_1.stopped,fixation_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,fixation_2.started,target_square_2.stopped,fixation_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 100
2.0,"[0.64, 0.4]",None,,,,,0.0,6.0,6.0,6.0,,,,,2090.165721999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090.150124600157,2090.165721999947,2090.165721999947,2090.6489777001552,2090.66580720013,2093.148766600061,2093.148973800009,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
9.0,"[0.2, -0.1]",None,,,,,0.0,7.0,7.0,7.0,,,,,2093.16547170002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093.1497273000423,2093.16547170002,2093.16547170002,2093.649008200038,2093.665526200086,2096.148804299999,2096.14901449997,space,0.0,0.6914769001305103,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
9.0,"[0.2, -0.1]",space,,,,,0.0,8.0,8.0,8.0,,,,,2096.1654644999653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2096.1500170000363,2096.1654644999653,2096.1654644999653,2096.648688599933,2096.6655228999443,2099.148836600129,2099.1490380000323,space,1.0,0.7511064000427723,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,9.0,9.0,9.0,,,,,2099.165437099989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099.149987400044,2099.165437099989,2099.165437099989,2099.6488483999856,2099.6656200001016,2102.1486315999646,2102.148818100104,space,0.0,0.7744515999220312,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
11.0,"[-0.64, -0.4]",None,,,,,0.0,10.0,10.0,10.0,,,,,2102.165342299966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102.149704999989,2102.165342299966,2102.165342299966,2102.648667600006,2102.665380800143,2105.148492299952,2105.148686300032,space,0.0,0.5342071999330074,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
11.0,"[-0.64, -0.4]",space,,,,,0.0,11.0,11.0,11.0,,,,,2105.1652961999644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105.149738500128,2105.1652961999644,2105.1652961999644,2105.6486518001184,2105.665335500147,2108.1486293000635,2108.1488314999733,space,1.0,0.4463404999114573,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
4.0,"[-0.2, 0.1]",None,,,,,0.0,12.0,12.0,12.0,,,,,2108.165134200128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108.149814900011,2108.165134200128,2108.165134200128,2108.6485224000644,2108.6654783999547,2111.1487714000978,2111.148984800093,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,13.0,13.0,13.0,,,,,2111.1652303000446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.149893800029,2111.1652303000446,2111.1652303000446,2111.6485679000616,2111.66532619996,2114.1484165999573,2114.1486057001166,space,0.0,0.4954029000364244,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
3.0,"[0, 0.2]",space,,,,,0.0,14.0,14.0,14.0,,,,,2114.165154899936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114.1496331000235,2114.165154899936,2114.165154899936,2114.64855500008,2114.6652355999686,2117.148507599952,2117.148726599989,space,1.0,0.5022247999440879,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
8.0,"[-0.2, -0.1]",None,,,,,0.0,15.0,15.0,15.0,,,,,2117.1651622999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.149754000129,2117.1651622999925,2117.1651622999925,2117.6484805000946,2117.6651741999667,2120.148559600115,2120.148768699961,space,0.0,0.944237699965015,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,16.0,16.0,16.0,,,,,2120.165146500105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.149777200073,2120.165146500105,2120.165146500105,2120.648269600002,2120.6649607000872,2123.148337200051,2123.1485167001374,space,0.0,0.655627700034529,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,17.0,17.0,17.0,,,,,2123.164955700049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.149378299946,2123.164955700049,2123.164955700049,2123.648426900152,2123.665108300047,2126.1483495000284,2126.1485747001134,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
4.0,"[-0.2, 0.1]",None,,,,,0.0,18.0,18.0,18.0,,,,,2126.16496980004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.149345800048,2126.16496980004,2126.16496980004,2126.6483877000865,2126.6648089000955,2129.1481723999605,2129.148364600027,space,0.0,0.4985424999613315,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
4.0,"[-0.2, 0.1]",space,,,,,0.0,19.0,19.0,19.0,,,,,2129.165094200056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129.149288899964,2129.165094200056,2129.165094200056,2129.648361600004,2129.664910400053,2132.148297999985,2132.148543900112,None,0.0,,,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
8.0,"[-0.2, -0.1]",None,,,,,0.0,20.0,20.0,20.0,,,,,2132.16493050009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132.149375800044,2132.16493050009,2132.16493050009,2132.648110100068,2132.6649551000446,2135.148296700092,2135.1485079999547,space,0.0,0.6181660001166165,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,21.0,21.0,21.0,,,,,2135.1649573999457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135.1494986999314,2135.1649573999457,2135.1649573999457,2135.647965800017,2135.6647431999445,2138.1480575001333,2138.1482210000977,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
5.0,"[0.2, 0.1]",space,,,,,0.0,22.0,22.0,22.0,,,,,2138.164763299981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138.1489945999347,2138.164763299981,2138.164763299981,2138.648128400091,2138.664839500096,2141.1480239001103,2141.1481856999453,None,0.0,,,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,23.0,23.0,23.0,,,,,2141.164617500035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.1487946000416,2141.164617500035,2141.164617500035,2141.6479373001494,2141.6646058999468,2144.14798410004,2144.148197400151,space,0.0,0.4673009000252932,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,24.0,24.0,24.0,,,,,2144.1645364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144.1492067000363,2144.1645364,2144.1645364,2144.6480392001104,2144.664669400081,2147.14793610014,2147.1481868999545,space,0.0,0.6296262999530882,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,25.0,25.0,25.0,,,,,2147.1647105000447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2147.1493162999395,2147.1647105000447,2147.1647105000447,2147.6478705999907,2147.664611699991,2150.147921200143,2150.1481282000896,space,0.0,0.4388653000351041,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,26.0,26.0,26.0,,,,,2150.164572699927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.1490515000187,2150.164572699927,2150.164572699927,2150.6478774000425,2150.6644830000587,2153.147972499952,2153.148186200065,space,0.0,0.5390137999784201,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
1.0,"[-0.64, 0.4]",space,,,,,0.0,27.0,27.0,27.0,,,,,2153.16468850011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153.1492175001185,2153.16468850011,2153.16468850011,2153.647775999969,2153.664402200142,2156.147948400117,2156.148146100109,space,1.0,0.5281203999184072,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
1.0,"[-0.64, 0.4]",space,,,,,0.0,28.0,28.0,28.0,,,,,2156.164370800136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156.149115999928,2156.164370800136,2156.164370800136,2156.647687199991,2156.664439300075,2159.147762000095,2159.147980000125,space,1.0,0.6231325999833643,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,29.0,29.0,29.0,,,,,2159.164363200078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2159.1490009999834,2159.164363200078,2159.164363200078,2159.647598300129,2159.664495300036,2162.147756200051,2162.1479460999835,space,0.0,0.6756659999955446,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,30.0,30.0,30.0,,,,,2162.164373600157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2162.148845700081,2162.164373600157,2162.164373600157,2162.6477499001194,2162.664491600124,2165.147628700128,2165.147834300064,space,0.0,0.6425723000429571,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
12.0,"[0.64, -0.4]",space,,,,,0.0,31.0,31.0,31.0,,,,,2165.1644218000583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2165.1487853999715,2165.1644218000583,2165.1644218000583,2165.647595900111,2165.664270099951,2168.147598300129,2168.1477977000177,space,1.0,0.5625179000198841,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,32.0,32.0,32.0,,,,,2168.1643569001462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.148726900108,2168.1643569001462,2168.1643569001462,2168.6473984001204,2168.664339600131,2171.147477900144,2171.1476664000656,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,33.0,33.0,33.0,,,,,2171.164421000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171.148354700068,2171.164421000052,2171.164421000052,2171.6474156000186,2171.664094900014,2174.1474272999917,2174.147641699994,space,0.0,0.5702585999388248,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
7.0,"[0.3, 0]",None,,,,,0.0,34.0,34.0,34.0,,,,,2174.164305299986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2174.1485999000724,2174.164305299986,2174.164305299986,2174.647356700152,2174.664145499933,2177.147415000014,2177.1476024999283,space,0.0,0.6505653997883201,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
7.0,"[0.3, 0]",space,,,,,0.0,35.0,35.0,35.0,,,,,2177.163965200074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2177.1485200999305,2177.163965200074,2177.163965200074,2177.647390899947,2177.664020900149,2180.1475511000026,2180.147762800101,None,0.0,,,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
11.0,"[-0.64, -0.4]",None,,,,,0.0,36.0,36.0,36.0,,,,,2180.164366299985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180.148585800081,2180.164366299985,2180.164366299985,2180.6472786001395,2180.66417569993,2183.147103500087,2183.147298400057,space,0.0,0.5251714000478387,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,37.0,37.0,37.0,,,,,2183.1640168000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2183.148252299987,2183.1640168000013,2183.1640168000013,2183.647295500152,2183.664033400128,2186.1472078999504,2186.147419600049,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,38.0,38.0,38.0,,,,,2186.1639336999506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2186.148268999997,2186.1639336999506,2186.1639336999506,2186.647258500103,2186.663962600054,2189.147273099981,2189.1474858000875,space,0.0,0.5365552001167089,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,39.0,39.0,39.0,,,,,2189.164054800058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189.1484880000357,2189.164054800058,2189.164054800058,2189.6472163000144,2189.6639409000054,2192.1471396000125,2192.147318700096,space,0.0,0.4475717002060264,None,,,,,,,,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2192.1480225001,2192.163766300073,2192.163766300073,2263.5139767001383,space,71.3337554000318,None,,,,,,,,,,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,0.0,0.0,0.0,2264.533144999994,,,,,,,,,,,,,,,,,,,,,,,,2263.5140222001355,2263.5292491000146,2264.533144999994,2264.5138534000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2264.5312689000275,2264.533144999994,2264.533144999994,2265.029171700124,2265.045941800112,2267.5291452000383,2267.529546899954,None,1.0,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0.0,1.0,1.0,1.0,2267.5457337000407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2267.5305278000887,2267.5457337000407,2267.5457337000407,2268.029050400015,2268.045876899967,2270.5291433001403,2270.5293485999573,None,1.0,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,2.0,2.0,2.0,2270.545611400157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270.530174500076,2270.545611400157,2270.545611400157,2271.0290811001323,2271.0458679001317,2273.5292013001163,2273.5294041000307,None,1.0,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,3.0,3.0,3.0,2273.545698700007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2273.530174500076,2273.545698700007,2273.545698700007,2274.029159600148,2274.0457087999675,2276.5291132000275,2276.5292979001533,None,1.0,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,4.0,4.0,4.0,2276.5455485000275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276.530035099946,2276.5455485000275,2276.5455485000275,2277.028989000013,2277.045672800159,2279.529061299981,2279.5292655001394,None,1.0,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,"[0.2, -0.1]",space,,,,,,,,,0.0,5.0,5.0,5.0,2279.545762100024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2279.5300330999307,2279.545762100024,2279.545762100024,2280.028832900105,2280.0454154000618,2282.528937800089,2282.5291270001326,None,0.0,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,6.0,6.0,6.0,2282.545528799994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2282.530002699932,2282.545528799994,2282.545528799994,2283.028770199977,2283.045558999991,2285.5290487001184,2285.52927249996,None,1.0,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0.0,7.0,7.0,7.0,2285.545514000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2285.5301008999813,2285.545514000114,2285.545514000114,2286.0288040000014,2286.0453668001574,2288.528794500045,2288.5289762001485,None,1.0,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,8.0,8.0,8.0,2288.545468199998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2288.5296624000184,2288.545468199998,2288.545468199998,2289.0287391999736,2289.045521199936,2291.5287880001124,2291.528980199946,None,1.0,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,"[0.64, -0.4]",space,,,,,,,,,0.0,9.0,9.0,9.0,2291.5454659999814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291.5297185999807,2291.5454659999814,2291.5454659999814,2292.02869149996,2292.045386200072,2294.528852500021,2294.5290717000607,None,0.0,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0.0,10.0,10.0,10.0,2294.545323499944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2294.5298614001367,2294.545323499944,2294.545323499944,2295.028657299932,2295.045257700141,2297.528809600044,2297.5290272999555,None,1.0,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,11.0,11.0,11.0,2297.5452193999663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297.5298878999893,2297.5452193999663,2297.5452193999663,2298.0288035999984,2298.045318900142,2300.528667900013,2300.528889799956,None,1.0,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,12.0,12.0,12.0,2300.545307799941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.529740100028,2300.545307799941,2300.545307799941,2301.028692699969,2301.045385899953,2303.528647700092,2303.528884700034,None,1.0,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,"[0.2, 0.1]",space,,,,,,,,,0.0,13.0,13.0,13.0,2303.5450804999564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2303.52973249997,2303.5450804999564,2303.5450804999564,2304.028539699968,2304.045152500039,2306.5284522001166,2306.5286459999625,None,0.0,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,14.0,14.0,14.0,2306.545267000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306.529455800075,2306.545267000096,2306.545267000096,2307.0284880001564,2307.0453067999333,2309.5284460000694,2309.5286381000187,None,1.0,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,15.0,15.0,15.0,2309.545168499928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2309.52936689998,2309.545168499928,2309.545168499928,2310.028415200068,2310.045203699963,2312.528605300002,2312.528802300105,None,1.0,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,"[-0.3, 0]",space,,,,,,,,,0.0,16.0,16.0,16.0,2312.5450019999407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.5297105000354,2312.5450019999407,2312.5450019999407,2313.028438900132,2313.044905200135,2315.528328200104,2315.528514000121,space,1.0,1.1517674000933766,None,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0.0,17.0,17.0,17.0,2315.545042200014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315.5297054999974,2315.545042200014,2315.545042200014,2316.028353800066,2316.0449845001567,2318.5282769999467,2318.528494700091,None,1.0,,,,,,nback73,1.0,2024-01-29_10h20.45.012,untitled,2023.2.3,60.05212525012914,2024-01-29 10h47.54.299697 -0500,
