square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,fixation_2.started,target_square_2.stopped,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 103
,"[-0.64, 0.4]",None,,,,,,,,,0.0,10.0,10.0,10.0,2320.364988900008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320.3500568000018,2320.364988900008,2320.364988900008,2320.864999500001,2320.864999500001,2323.3649553,2323.3649553,2323.349077900013,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,11.0,11.0,11.0,2323.3649553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2323.349655400001,2323.3649553,2323.3649553,2323.8648906000017,2323.8648906000017,2326.3650941000087,2326.3650941000087,2326.349221299999,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,12.0,12.0,12.0,2326.3650941000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2326.3499053000123,2326.3650941000087,2326.3650941000087,2326.864910500008,2326.864910500008,2329.3647996000072,2329.3647996000072,2329.349046800009,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.2, 0.1]",space,,,,,,,,,0.0,13.0,13.0,13.0,2329.3647996000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.349720000013,2329.3647996000072,2329.3647996000072,2329.864967900008,2329.864967900008,2332.364738700009,2332.364738700009,2332.349046600008,space,1.0,0.6868508000043221,None,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,14.0,14.0,14.0,2332.364738700009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2332.349820000003,2332.364738700009,2332.364738700009,2332.8647414000006,2332.8647414000006,2335.364675200006,2335.364675200006,2335.3488076000067,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,15.0,15.0,15.0,2335.364675200006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2335.349593100007,2335.364675200006,2335.364675200006,2335.865003400002,2335.865003400002,2338.3647534000047,2338.3647534000047,2338.349294700005,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[-0.3, 0]",space,,,,,,,,,0.0,16.0,16.0,16.0,2338.3647534000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338.350097700008,2338.3647534000047,2338.3647534000047,2338.864641200009,2338.864641200009,2341.364760299999,2341.364760299999,2341.348964200006,space,1.0,0.4446886999940034,None,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0.0,17.0,17.0,17.0,2341.364760299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341.349837300004,2341.364760299999,2341.364760299999,2341.864678400001,2341.864678400001,2344.3646394000098,2344.3646394000098,2344.348472700003,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[-0.2, -0.1]",None,,,,,,,,,0.0,18.0,18.0,18.0,2344.3646394000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344.349032500002,2344.3646394000098,2344.3646394000098,2344.864614200007,2344.864614200007,2347.364482200006,2347.364482200006,2347.348846500012,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,19.0,19.0,19.0,2347.364482200006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2347.349630900004,2347.364482200006,2347.364482200006,2347.864579800007,2347.864579800007,2350.3643955000007,2350.3643955000007,2350.348589100002,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,20.0,20.0,20.0,2350.3643955000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350.349171900001,2350.3643955000007,2350.3643955000007,2350.8646731000044,2350.8646731000044,2353.364449700006,2353.364449700006,2353.348100800009,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0.0,21.0,21.0,21.0,2353.364449700006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353.3484326000034,2353.364449700006,2353.364449700006,2353.8644876000035,2353.8644876000035,2356.3645579000004,2356.3645579000004,2356.348483000009,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,22.0,22.0,22.0,2356.3645579000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356.349167600012,2356.3645579000004,2356.3645579000004,2356.8645219000027,2356.8645219000027,2359.364323300004,2359.364323300004,2359.348379300005,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0.0,23.0,23.0,23.0,2359.364323300004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359.3489684000087,2359.364323300004,2359.364323300004,2359.864342300003,2359.864342300003,2362.364377500009,2362.364377500009,2362.3484801000013,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0, 0.2]",space,,,,,,,,,0.0,24.0,24.0,24.0,2362.364377500009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362.34907940001,2362.364377500009,2362.364377500009,2362.8644087,2362.8644087,2365.3643561000063,2365.3643561000063,2365.348413700005,space,1.0,0.7218072999967262,None,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0.0,25.0,25.0,25.0,2365.3643561000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365.3493903000053,2365.3643561000063,2365.3643561000063,2365.864380900006,2365.864380900006,2368.364183800004,2368.364183800004,2368.3482030000014,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,26.0,26.0,26.0,2368.364183800004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.3487625000125,2368.364183800004,2368.364183800004,2368.8642081,2368.8642081,2371.3641911000013,2371.3641911000013,2371.3483442,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[-0.2, 0.1]",space,,,,,,,,,0.0,27.0,27.0,27.0,2371.3641911000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.3489672,2371.3641911000013,2371.3641911000013,2371.8639799000084,2371.8639799000084,2374.364201900011,2374.364201900011,2374.348252200012,space,1.0,0.7341011999960756,None,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0.0,28.0,28.0,28.0,2374.364201900011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2374.348999000009,2374.364201900011,2374.364201900011,2374.8641164,2374.8641164,2377.3639656000014,2377.3639656000014,2377.3485135000083,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,29.0,29.0,29.0,2377.3639656000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377.349260700008,2377.3639656000014,2377.3639656000014,2377.863992700004,2377.863992700004,2380.3639692,2380.3639692,2380.3481117000047,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0.0,30.0,30.0,30.0,2380.3639692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.3487147000124,2380.3639692,2380.3639692,2380.863967000012,2380.863967000012,2383.363950600004,2383.363950600004,2383.348299400008,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,31.0,31.0,31.0,2383.363950600004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383.349075800012,2383.363950600004,2383.363950600004,2383.864018700013,2383.864018700013,2386.36382340001,2386.36382340001,2386.348033000002,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[-0.64, -0.4]",space,,,,,,,,,0.0,32.0,32.0,32.0,2386.36382340001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2386.3486746000126,2386.36382340001,2386.36382340001,2386.863875100011,2386.863875100011,2389.3638326000078,2389.3638326000078,2389.3479978000105,space,1.0,0.9272893000015756,None,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0.0,33.0,33.0,33.0,2389.3638326000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2389.348847400004,2389.3638326000078,2389.3638326000078,2389.863960600007,2389.863960600007,2392.363826200002,2392.363826200002,2392.3483413000067,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,34.0,34.0,34.0,2392.363826200002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2392.349211200009,2392.363826200002,2392.363826200002,2392.8639213000133,2392.8639213000133,2395.363710300008,2395.363710300008,2395.3481440000032,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,35.0,35.0,35.0,2395.363710300008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395.348871000009,2395.363710300008,2395.363710300008,2395.8638060000085,2395.8638060000085,2398.363616700008,2398.363616700008,2398.3477686000115,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[-0.3, 0]",space,,,,,,,,,0.0,36.0,36.0,36.0,2398.363616700008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2398.348337100004,2398.363616700008,2398.363616700008,2398.8637080000044,2398.8637080000044,2401.363742500005,2401.363742500005,2401.34777030001,space,1.0,0.4320411999942735,None,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,37.0,37.0,37.0,2401.363742500005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.348508200012,2401.363742500005,2401.363742500005,2401.863726200012,2401.863726200012,2404.363559900012,2404.363559900012,2404.347568600002,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,38.0,38.0,38.0,2404.363559900012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404.348210700002,2404.363559900012,2404.363559900012,2404.863698900008,2404.863698900008,2407.3634723,2407.3634723,2407.3479933000053,space,0.0,1.2069372999976622,None,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,39.0,39.0,39.0,2407.3634723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2407.349014300009,2407.3634723,2407.3634723,2407.8636250000127,2407.8636250000127,2410.363524400004,2410.363524400004,2410.3476077000087,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410.348023600003,2410.363524400004,2413.363449299999,2413.3474581000046,,,,,,,,
