participant_number,subexperiment_number,MRTScore,MRTAcc,MRTGroup,nback_hits_0,nback_hit_rate_0,nback_correct_rejections_0,nback_rt_target_0,nback_rt_nontarget_0,nback_composite_0,nback_hits_1,nback_hit_rate_1,nback_correct_rejections_1,nback_rt_target_1,nback_rt_nontarget_1,nback_composite_1,nback_hits_2,nback_hit_rate_2,nback_correct_rejections_2,nback_rt_target_2,nback_rt_nontarget_2,nback_composite_2,nback_hits_avg,nback_hit_rate_avg,nback_rt_target_avg,nback_rt_non_target_avg,nback_composite_avg,rest_time,time_subexperiment,accuracy_subexperiment,accuracy_total,answer_correct_subexperiment,answer_incorrect_subexperiment,feedback_score_subexperiment,median_split_feedback_score_subexperiment,quartile_split_feedback_score_subexperiment,trial_duration_1,trial_duration_2,trial_duration_3,trial_duration_4,trial_duration_mean,performance_subexperiment,feedback_score_tutorial_1,feedback_score_tutorial_2,feedback_score_tutorial_3,feedback_score_rest_1,tutorial_threshold,tutorial_split_feedback_score_subexperiment,O2Hb_highest_peak,O2Hb_lowest_peak,O2Hb_average_peak,O2Hb_difference_peak,O2Hb_auc,O2Hb_highest_peak_trial_1,O2Hb_highest_peak_trial_2,O2Hb_highest_peak_trial_3,O2Hb_highest_peak_trial_4,O2Hb_lowest_peak_trial_1,O2Hb_lowest_peak_trial_2,O2Hb_lowest_peak_trial_3,O2Hb_lowest_peak_trial_4,O2Hb_average_peak_trial_1,O2Hb_average_peak_trial_2,O2Hb_average_peak_trial_3,O2Hb_average_peak_trial_4,O2Hb_difference_peak_trial_1,O2Hb_difference_peak_trial_2,O2Hb_difference_peak_trial_3,O2Hb_difference_peak_trial_4,O2Hb_auc_peak_trial_1,O2Hb_auc_peak_trial_2,O2Hb_auc_peak_trial_3,O2Hb_auc_peak_trial_4,duration_fixation,duration_saccade,count_fixations,count_saccades,tutorial_threshold,tutorial_split_feedback_score_subexperiment
41,8,8,33.33,Low,8,100.0,96.875,463.85740001278464,510.8180000097491,0.2155834961288616,8,80.0,96.66666666666669,559.905100002652,476.3944000005722,0.1428813561434269,7,87.5,100.0,634.5183142860021,,0.1378998809490002,7.666666666666667,89.16666666666667,552.7602714338129,,0.1654549110737629,300.00199999999995,146.0630000000001,75.0,68.75,3,1,5,1,1,32.45900000000029,42.435999999999694,42.79400000000032,28.3739999999998,36.515750000000025,2.0539082450723303,4,2,3,5,2.5,1,0.0902689114988165,-0.0958395122511834,-0.00020788369236,0.18610842375,-0.0831240917044329,0.0607484339988165,0.0856903407488165,0.0818527702488165,0.0902689114988165,-0.0463429997511835,-0.0958395122511834,-0.0957527583761835,-0.0604256556261834,0.0,0.0,0.0,0.0,0.1070914337499999,0.181529853,0.177605528625,0.150694567125,-0.1205383338967932,0.1982231279996592,-0.0436097540064821,0.0358259081946403,273.50804695885125,28.007234714873604,314,863,2.5,1
44,1,12,50.0,High,4,50.0,100.0,427.6047999998127,,0.1169303992846242,10,100.0,100.0,576.2647099999413,,0.1735313620020392,8,100.0,96.875,902.7344499999684,1180.446999999731,0.1107745472658138,7.333333333333333,83.33333333333333,635.5346533332408,,0.1337454361841591,300.00200000000007,119.6690000000001,75.0,90.625,3,1,3,1,0,41.690000000000055,7.714999999999918,13.805000000000064,19.36200000000008,20.64300000000003,3.6331928498764654,1,1,8,1,4.5,0,0.0896875288538607,-0.0622666623961392,-0.0012009349817066,0.15195419125,-0.125804884279797,0.0424957063538607,0.0144138314788607,0.0611913272163607,0.0896875288538607,-0.0509095936461392,-0.0200457841461392,-0.0559856523961392,-0.0622666623961392,0.0,0.0,0.0,0.0,0.0934053,0.0344596156249999,0.1171769796124999,0.15195419125,-0.0877165673716643,-0.0428519604820895,-0.0147729651789528,0.0956582186671653,289.89698766147416,23.373560188827696,170,396,4.5,0
44,2,12,50.0,High,4,50.0,100.0,427.6047999998127,,0.1169303992846242,10,100.0,100.0,576.2647099999413,,0.1735313620020392,8,100.0,96.875,902.7344499999684,1180.446999999731,0.1107745472658138,7.333333333333333,83.33333333333333,635.5346533332408,,0.1337454361841591,300.00200000000007,90.85899999999992,100.0,90.625,4,0,3,1,0,31.669999999999845,15.753000000000156,16.05399999999986,31.07900000000018,23.63900000000001,4.230297389906509,1,1,8,1,4.5,0,0.0591338476038607,-0.0751631498961392,0.0002478213035745,0.1342969975,0.1515895787916888,0.0591338476038607,0.0301818363538607,0.0348390109788607,0.0423876751038607,-0.0376135498961392,-0.0305905048961392,-0.0243913767711392,-0.0349408507711392,0.0,0.0,0.0,0.0,0.0967473975,0.06077234125,0.05923038775,0.077328525875,0.1046154555961448,-0.0445414469617299,0.0026262030176464,0.0678255107063023,325.9733421544179,23.20496624156039,186,453,4.5,0
44,3,12,50.0,High,4,50.0,100.0,427.6047999998127,,0.1169303992846242,10,100.0,100.0,576.2647099999413,,0.1735313620020392,8,100.0,96.875,902.7344499999684,1180.446999999731,0.1107745472658138,7.333333333333333,83.33333333333333,635.5346533332408,,0.1337454361841591,300.00200000000007,83.40699999999993,100.0,90.625,4,0,3,1,0,21.04199999999992,18.89599999999996,27.118999999999915,18.771000000000186,21.457,4.660483758214104,1,1,8,1,4.5,0,0.0932794501038607,-0.0720967248961392,0.0019552690036547,0.165376175,0.1982964750759756,0.0932794501038607,0.0297675576038607,0.0455028651038607,0.0311139823538607,-0.0720967248961392,-0.0318740561461392,-0.0315097823961392,-0.0540563411461392,0.0,0.0,0.0,0.0,0.165376175,0.06164161375,0.0770126475,0.0851703235,0.0824809111609385,-0.0182846135381513,0.0274948320638215,0.0837081531471173,268.17651041667415,23.385501330291504,191,491,4.5,0
44,4,12,50.0,High,4,50.0,100.0,427.6047999998127,,0.1169303992846242,10,100.0,100.0,576.2647099999413,,0.1735313620020392,8,100.0,96.875,902.7344499999684,1180.446999999731,0.1107745472658138,7.333333333333333,83.33333333333333,635.5346533332408,,0.1337454361841591,300.00200000000007,76.01800000000003,100.0,90.625,4,0,3,1,0,21.684999999999945,13.298999999999978,29.654999999999973,13.133000000000038,19.442999999999984,5.143239212055757,1,1,8,1,4.5,0,0.0500907588538607,-0.0577576648961392,0.0016101045676671,0.10784842375,0.0643582407941389,0.0500907588538607,0.0350831878538607,0.0289195796038607,0.0360080238538607,-0.0577576648961392,-0.0315418773961392,-0.0516595498961392,-0.0235051182773892,0.0,0.0,0.0,0.0,0.10784842375,0.06662506525,0.0805791295,0.05951314213125,0.0696422333621374,0.0031002599356766,-0.0483117506309781,0.0004915723283453,290.7657484123224,23.62973886532344,177,411,4.5,0
44,5,12,50.0,High,4,50.0,100.0,427.6047999998127,,0.1169303992846242,10,100.0,100.0,576.2647099999413,,0.1735313620020392,8,100.0,96.875,902.7344499999684,1180.446999999731,0.1107745472658138,7.333333333333333,83.33333333333333,635.5346533332408,,0.1337454361841591,300.00200000000007,75.27700000000004,100.0,90.625,4,0,3,1,0,16.670000000000073,20.424999999999955,15.239000000000033,24.81899999999996,19.288250000000005,5.184503518981763,1,1,8,1,4.5,0,0.0778118501038607,-0.0917326461461392,-0.0009645319742256,0.16954449625,-0.1411873884756746,0.0729450576038607,0.0735700938538607,0.0476158726038607,0.0315807737288607,-0.0413154936461392,-0.0917326461461392,-0.0400964393961392,-0.0417925198961392,0.0,0.0,0.0,0.0,0.11426055125,0.16530274,0.087712312,0.073373293625,-0.0264131849978807,-0.1699307724208222,0.0552585683882075,-0.1160347446509634,294.15068020960075,23.70274376141909,168,386,4.5,0
44,6,12,50.0,High,4,50.0,100.0,427.6047999998127,,0.1169303992846242,10,100.0,100.0,576.2647099999413,,0.1735313620020392,8,100.0,96.875,902.7344499999684,1180.446999999731,0.1107745472658138,7.333333333333333,83.33333333333333,635.5346533332408,,0.1337454361841591,300.00200000000007,72.48199999999997,75.0,90.625,3,1,3,1,0,19.30399999999986,24.087000000000216,15.241999999999962,17.11999999999989,18.938249999999982,3.9602391984475895,1,1,8,1,4.5,0,0.0733591164288607,-0.1164913623961392,-0.0001461123505828,0.189850478825,-0.055480356270075,0.0733591164288607,0.0417225801038607,0.0299416852288607,0.0203522794913607,-0.1164913623961392,-0.0504434473961392,-0.0572675503961392,-0.0362555448961392,0.0,0.0,0.0,0.0,0.189850478825,0.0921660275,0.0872092356249999,0.0566078243875,0.0772220255517315,0.0649004052656926,-0.0034070066812482,-0.0877185034793026,306.63936335405094,24.693611096352186,159,350,4.5,0
44,7,12,50.0,High,4,50.0,100.0,427.6047999998127,,0.1169303992846242,10,100.0,100.0,576.2647099999413,,0.1735313620020392,8,100.0,96.875,902.7344499999684,1180.446999999731,0.1107745472658138,7.333333333333333,83.33333333333333,635.5346533332408,,0.1337454361841591,300.00200000000007,98.0,75.0,90.625,3,1,4,1,1,23.32799999999997,25.006000000000085,38.475999999999885,13.71400000000017,25.13100000000003,2.984361943416494,1,1,8,1,4.5,0,0.0974791613538607,-0.4131021111461392,-0.0006735213739717,0.5105812725000001,-0.0866408528549436,0.0629810626038607,0.0898134951038607,0.0974791613538607,0.0409148963538607,-0.0682171136461392,-0.0779300411461392,-0.4131021111461392,-0.0273801267711392,0.0,0.0,0.0,0.0,0.13119817625,0.16774353625,0.5105812725000001,0.068295023125,-0.018252774778345,0.0446240029130249,-0.2133540714451224,0.0267749052182572,296.33725099998094,24.241539575340383,229,490,4.5,0
44,8,12,50.0,High,4,50.0,100.0,427.6047999998127,,0.1169303992846242,10,100.0,100.0,576.2647099999413,,0.1735313620020392,8,100.0,96.875,902.7344499999684,1180.446999999731,0.1107745472658138,7.333333333333333,83.33333333333333,635.5346533332408,,0.1337454361841591,300.00200000000007,64.0809999999999,100.0,90.625,4,0,4,1,1,13.59199999999987,19.94600000000014,17.370999999999867,13.172000000000024,16.020249999999976,6.242099842386988,1,1,8,1,4.5,0,0.0677434363538607,-0.0874662136461392,-0.0034073526667262,0.15520965,-0.1379524233905009,0.0466089226038607,0.0677434363538607,0.0588572076038607,0.0407731863538607,-0.0391168736461392,-0.0874662136461392,-0.0694089811461392,-0.0759417186461392,0.0,0.0,0.0,0.0,0.0857257962499999,0.15520965,0.12826618875,0.1167149049999999,-0.0214476406985032,0.0949525216614901,-0.1260187598772625,-0.1872352188556795,268.9073376977784,24.73804883908969,146,372,4.5,0
45,1,17,70.83,High,8,100.0,100.0,470.4514000004565,,0.2125618076594159,2,20.0,100.0,1384.523699998681,,0.0144454009707591,8,100.0,96.875,402.10416249647096,1872.3699999973176,0.2486917802072681,6.0,73.33333333333333,752.3597541652028,,0.1585663296124811,300.00549999999987,111.44000000000004,75.0,78.125,3,1,4,0,0,37.83100000000013,7.180999999999813,32.01800000000003,29.076000000000025,26.5265,2.827361317927356,4,1,2,3,1.5,1,0.0606680224306583,-0.0706077774264845,5.792223792377843e-05,0.1312757998571428,0.1072150636857493,0.0606680224306583,0.049946769144944,0.0328146845735155,0.0207208000020869,-0.0671726241407702,-0.0125604557550559,-0.0247356907693416,-0.0335209912836273,0.0,0.0,0.0,0.0,0.1278406465714285,0.0625072248999999,0.0575503753428571,0.0542417912857142,0.0089735546457318,0.1429756086773442,0.0402289355128689,-0.0358133616185259,335.4173108342512,22.9512822217564,222,447,1.5,1
45,2,17,70.83,High,8,100.0,100.0,470.4514000004565,,0.2125618076594159,2,20.0,100.0,1384.523699998681,,0.0144454009707591,8,100.0,96.875,402.10416249647096,1872.3699999973176,0.2486917802072681,6.0,73.33333333333333,752.3597541652028,,0.1585663296124811,300.00549999999987,71.94399999999996,100.0,78.125,4,0,4,0,0,30.47600000000012,13.630999999999858,15.221000000000004,16.230000000000018,18.8895,5.293946372323249,4,1,2,3,1.5,1,0.0468836217163726,-0.0688208901407702,0.0007443146465532,0.1157045118571428,0.0032833355616852,0.0377470860020869,0.0340014042878012,0.014519553144944,0.0425454458592297,-0.0338122241407702,-0.025037776697913,-0.0186372201121987,-0.0688208901407702,0.0,0.0,0.0,0.0,0.0715593101428571,0.0590391809857142,0.0331567732571428,0.1113663359999999,0.0472552793213633,0.0253072430885742,0.0015833033216822,-0.080152515730472,324.02167487685205,23.97873784558568,159,346,1.5,1
45,3,17,70.83,High,8,100.0,100.0,470.4514000004565,,0.2125618076594159,2,20.0,100.0,1384.523699998681,,0.0144454009707591,8,100.0,96.875,402.10416249647096,1872.3699999973176,0.2486917802072681,6.0,73.33333333333333,752.3597541652028,,0.1585663296124811,300.00549999999987,79.84000000000015,75.0,78.125,3,1,5,1,0,17.343000000000075,33.567999999999984,17.710000000000036,17.41899999999987,21.50999999999999,3.486750348675036,4,1,2,3,1.5,1,0.0383714520020869,-0.0398948835693416,-0.0008799418026835,0.0782663355714285,-0.147613128810525,0.0249698098163726,0.0290697624306583,0.0191671144306583,0.0383714520020869,-0.0333810312836273,-0.0281889634264845,-0.0398948835693416,-0.0352004808121987,0.0,0.0,0.0,0.0,0.0583508411,0.0572587258571428,0.0590619979999999,0.0735719328142857,-0.0655116420341674,-0.0355330231075181,-0.0435605048935171,-0.060280581633081,320.8295456915322,22.879146310966625,190,325,1.5,1
45,4,17,70.83,High,8,100.0,100.0,470.4514000004565,,0.2125618076594159,2,20.0,100.0,1384.523699998681,,0.0144454009707591,8,100.0,96.875,402.10416249647096,1872.3699999973176,0.2486917802072681,6.0,73.33333333333333,752.3597541652028,,0.1585663296124811,300.00549999999987,66.31000000000017,75.0,78.125,3,1,4,0,0,9.958000000000084,28.5,14.100999999999884,15.516000000000076,17.01875000000001,4.406904149834738,4,1,2,3,1.5,1,0.0345487297163726,-0.032488128197913,0.0010318085569942,0.0670368579142857,0.0190927919155751,0.0173514117163726,0.0345179535735154,0.0280345225306583,0.0324395822878012,-0.0083347915264845,-0.0305221608550559,-0.032488128197913,-0.0166317691260559,0.0,0.0,0.0,0.0,0.0256862032428571,0.0650401144285714,0.0605226507285714,0.0490713514138571,0.0178682107792235,-0.0432550970905583,0.0221773594730579,-0.0088802242631129,367.7904157163502,23.26900217810469,138,271,1.5,1
45,5,17,70.83,High,8,100.0,100.0,470.4514000004565,,0.2125618076594159,2,20.0,100.0,1384.523699998681,,0.0144454009707591,8,100.0,96.875,402.10416249647096,1872.3699999973176,0.2486917802072681,6.0,73.33333333333333,752.3597541652028,,0.1585663296124811,300.00549999999987,101.23399999999992,50.0,78.125,2,2,5,1,0,20.549999999999955,29.721000000000004,20.651000000000067,32.442999999999984,25.84125,1.9348909205243552,4,1,2,3,1.5,1,0.0582921038592297,-0.049959940997913,-0.0007371192952589,0.1082520448571428,-0.0215650471770689,0.0582921038592297,0.0255505605735154,0.0127630964306583,0.024150167544944,-0.043866565997913,-0.0380559485693416,-0.0150401665693416,-0.0189762001407702,0.0,0.0,0.0,0.0,0.1021586698571428,0.0636065091428571,0.027803263,0.0431263676857142,0.0263289954328042,-0.0178524724535509,0.027294844700942,0.0186402067760307,331.07729400092694,23.07914131416589,229,410,1.5,1
45,6,17,70.83,High,8,100.0,100.0,470.4514000004565,,0.2125618076594159,2,20.0,100.0,1384.523699998681,,0.0144454009707591,8,100.0,96.875,402.10416249647096,1872.3699999973176,0.2486917802072681,6.0,73.33333333333333,752.3597541652028,,0.1585663296124811,300.00549999999987,92.09999999999992,75.0,78.125,3,1,5,1,0,17.59400000000005,22.934999999999945,34.029,21.14300000000003,23.925250000000005,3.134763482095275,4,1,2,3,1.5,1,0.0369384368592297,-0.0425032626264845,3.893677662489051e-05,0.0794416994857142,0.0159806589739785,0.0283469817163726,0.0346221975735155,0.0369384368592297,0.026238459144944,-0.0197700938550559,-0.0425032626264845,-0.0304058374264845,-0.0230715587121987,0.0,0.0,0.0,0.0,0.0481170755714285,0.0771254602,0.0673442742857142,0.0493100178571428,-0.021123664865424,0.0044436606137345,0.0441668058912837,-0.0139146229922286,342.322186147174,23.24697036007277,217,383,1.5,1
45,7,17,70.83,High,8,100.0,100.0,470.4514000004565,,0.2125618076594159,2,20.0,100.0,1384.523699998681,,0.0144454009707591,8,100.0,96.875,402.10416249647096,1872.3699999973176,0.2486917802072681,6.0,73.33333333333333,752.3597541652028,,0.1585663296124811,300.00549999999987,90.26700000000004,75.0,78.125,3,1,6,1,1,16.007000000000062,18.49000000000001,39.91499999999997,17.435999999999922,22.96199999999999,3.2662660047034247,4,1,2,3,1.5,1,0.0424051148592297,-0.0503404648550559,-7.976260839729264e-05,0.0927455797142857,-0.0121205409242073,0.0421076264306583,0.0369682944306583,0.0355971725735154,0.037946435144944,-0.0390298232836273,-0.0503404648550559,-0.0382787015693416,-0.0387217178550559,0.0,0.0,0.0,0.0,0.0811374497142857,0.0873087592857142,0.0738758741428571,0.076668153,0.0262020356505248,-0.0979334651401764,0.0004210720849416,-0.055826061538402,312.118516781314,23.64838162688141,209,398,1.5,1
45,8,17,70.83,High,8,100.0,100.0,470.4514000004565,,0.2125618076594159,2,20.0,100.0,1384.523699998681,,0.0144454009707591,8,100.0,96.875,402.10416249647096,1872.3699999973176,0.2486917802072681,6.0,73.33333333333333,752.3597541652028,,0.1585663296124811,300.00549999999987,78.45299999999997,100.0,78.125,4,0,6,1,1,15.516000000000076,14.45900000000006,17.954999999999927,30.52299999999991,19.61325,5.098594062687216,4,1,2,3,1.5,1,0.0579086310020869,-0.051898538997913,0.0011020849105706,0.10980717,0.0907049641315411,0.0216263771020869,0.0579086310020869,0.0412698167163726,0.0573511198592297,-0.0150932255836273,-0.051898538997913,-0.0390469097121987,-0.0310413354264844,0.0,0.0,0.0,0.0,0.0367196026857142,0.10980717,0.0803167264285714,0.0883924552857143,0.0169809907337538,0.0188338975408581,-0.0701105568276573,0.0450249547790234,298.3521349126034,23.94068717042186,197,383,1.5,1
46,1,15,62.5,High,8,100.0,100.0,356.6991500010772,,0.2803482991190139,9,90.0,100.0,407.4414000012136,,0.2208906605949516,8,100.0,100.0,991.9333624966384,,0.1008132237313863,8.333333333333334,96.66666666666669,585.3579708329764,,0.2006840611484506,300.01020000000005,98.11199999999984,100.0,93.75,4,0,2,0,0,31.77800000000002,17.289999999999964,28.25500000000011,16.50499999999988,23.457,4.263119751033808,1,1,4,1,2.5,0,0.0834558721435248,-0.0554353596064751,-0.0007067948753408,0.13889123175,-0.0426036015699439,0.0771267011435248,0.0834558721435248,0.0283188711435248,0.0436246708935248,-0.0424806222064751,-0.0554353596064751,-0.0308650146064751,-0.0286544438564751,0.0,0.0,0.0,0.0,0.1196073233499999,0.13889123175,0.05918388575,0.07227911475,-0.1126172836297268,0.0796763611351959,-0.0435332420261002,0.0161250261664235,274.9379407051305,30.57840203900709,207,499,2.5,0
46,2,15,62.5,High,8,100.0,100.0,356.6991500010772,,0.2803482991190139,9,90.0,100.0,407.4414000012136,,0.2208906605949516,8,100.0,100.0,991.9333624966384,,0.1008132237313863,8.333333333333334,96.66666666666669,585.3579708329764,,0.2006840611484506,300.01020000000005,63.17100000000005,75.0,93.75,3,1,2,0,0,23.151000000000067,12.451000000000022,12.698000000000093,19.644999999999985,16.98625000000004,4.415335933475594,1,1,4,1,2.5,0,0.0916872092685248,-0.0407051626064751,0.0007898992306411,0.132392371875,0.0745981067996355,0.0571595191435248,0.0382254973935248,0.0916872092685248,0.0488801756435248,-0.0352325658564751,-0.0356777637314751,-0.0407051626064751,-0.0190800446064751,0.0,0.0,0.0,0.0,0.092392085,0.073903261125,0.132392371875,0.06796022025,0.0388413840481057,-0.1066533423079579,0.0101551304132751,0.0217163206703875,270.8023533168032,23.6813121754078,141,353,2.5,0
46,3,15,62.5,High,8,100.0,100.0,356.6991500010772,,0.2803482991190139,9,90.0,100.0,407.4414000012136,,0.2208906605949516,8,100.0,100.0,991.9333624966384,,0.1008132237313863,8.333333333333334,96.66666666666669,585.3579708329764,,0.2006840611484506,300.01020000000005,92.09899999999992,100.0,93.75,4,0,2,0,0,22.523999999999887,23.52099999999996,28.944000000000187,20.723999999999933,23.92824999999999,4.1791606155903605,1,1,4,1,2.5,0,0.1032801203935248,-0.0636742903564751,0.0002603401012083,0.16695441075,0.1058321561061788,0.0524618728935248,0.0564725066435248,0.0546776091435248,0.1032801203935248,-0.0448320166064751,-0.0541162433564751,-0.0636742903564751,-0.0526189696064751,0.0,0.0,0.0,0.0,0.0972938895,0.11058875,0.1183518995,0.15589909,-0.051495548454934,0.1400292690567542,-0.0470489079269104,0.0460663101556728,302.42375842827954,24.347060586581097,185,581,2.5,0
46,4,15,62.5,High,8,100.0,100.0,356.6991500010772,,0.2803482991190139,9,90.0,100.0,407.4414000012136,,0.2208906605949516,8,100.0,100.0,991.9333624966384,,0.1008132237313863,8.333333333333334,96.66666666666669,585.3579708329764,,0.2006840611484506,300.01020000000005,80.49499999999989,100.0,93.75,4,0,2,0,0,18.92100000000005,23.687999999999874,16.63000000000011,23.648999999999887,20.72199999999998,4.825789016504204,1,1,4,1,2.5,0,0.0483060912685248,-0.0505416198564751,0.0012757701621474,0.0988477111249999,0.163338586709204,0.0483060912685248,0.0453541357685248,0.0477543027685248,0.0441074328935248,-0.0424834784689751,-0.0276738291064751,-0.0366566422314751,-0.0315738798564751,0.0,0.0,0.0,0.0,0.0907895697374999,0.073027964875,0.084410945,0.07568131275,0.0801373986577361,0.0639650361371655,0.0473925481788742,0.0369151618277957,271.98054022462,26.141771151238355,171,498,2.5,0
46,5,15,62.5,High,8,100.0,100.0,356.6991500010772,,0.2803482991190139,9,90.0,100.0,407.4414000012136,,0.2208906605949516,8,100.0,100.0,991.9333624966384,,0.1008132237313863,8.333333333333334,96.66666666666669,585.3579708329764,,0.2006840611484506,300.01020000000005,108.04099999999994,100.0,93.75,4,0,3,1,0,30.837999999999965,27.75200000000018,18.898999999999887,31.958000000000084,27.36175000000003,3.654736995988922,1,1,4,1,2.5,1,0.0671333016435248,-0.0639000246064751,-0.0004798127468025,0.13103332625,0.0460060617715329,0.0396297528935248,0.0476989303935248,0.0671333016435248,0.0556739652685248,-0.0331349758564751,-0.0639000246064751,-0.0370852269814751,-0.0328279971064751,0.0,0.0,0.0,0.0,0.07276472875,0.111598955,0.104218528625,0.0885019623749999,-0.0161541887581572,-0.1145643531865883,0.0435819342044616,-0.0329980379797475,253.8567049575829,26.052162698412697,241,675,2.5,1
46,6,15,62.5,High,8,100.0,100.0,356.6991500010772,,0.2803482991190139,9,90.0,100.0,407.4414000012136,,0.2208906605949516,8,100.0,100.0,991.9333624966384,,0.1008132237313863,8.333333333333334,96.66666666666669,585.3579708329764,,0.2006840611484506,300.01020000000005,111.23199999999996,75.0,93.75,3,1,4,1,0,17.901999999999816,42.51400000000013,18.16699999999992,36.86400000000003,28.86174999999997,2.5985950262891224,1,1,4,1,2.5,1,0.0772161630185248,-0.0724809583564751,-0.0005692609190935,0.149697121375,-0.0884433286521611,0.0613365641435248,0.0772161630185248,0.0417963667685248,0.0577058291435248,-0.0590767386064751,-0.0477280937314751,-0.0724809583564751,-0.0521036308564751,0.0,0.0,0.0,0.0,0.12041330275,0.12494425675,0.114277325125,0.10980946,0.0480916049638924,0.0351731905650311,0.0162808553352361,-0.0968132706946612,249.63591474109765,24.08867647682007,246,710,2.5,1
46,7,15,62.5,High,8,100.0,100.0,356.6991500010772,,0.2803482991190139,9,90.0,100.0,407.4414000012136,,0.2208906605949516,8,100.0,100.0,991.9333624966384,,0.1008132237313863,8.333333333333334,96.66666666666669,585.3579708329764,,0.2006840611484506,300.01020000000005,106.60500000000002,100.0,93.75,4,0,5,1,1,29.63000000000011,23.32199999999989,36.03700000000004,22.80300000000011,27.94800000000004,3.578073565192496,1,1,4,1,2.5,1,0.0530065212685248,-0.0639900346064751,5.336116098080581e-05,0.1169965558749999,0.0681854751529542,0.0365058816435248,0.0354857766435248,0.0526341753935248,0.0530065212685248,-0.0440903046064751,-0.0258166772314751,-0.0639900346064751,-0.0348197194564751,0.0,0.0,0.0,0.0,0.08059618625,0.0613024538749999,0.11662421,0.0878262407249999,0.0588729128948155,-0.0379609336099138,0.026356055765529,-0.023658216925483,261.1476030285697,24.9454475898874,231,669,2.5,1
46,8,15,62.5,High,8,100.0,100.0,356.6991500010772,,0.2803482991190139,9,90.0,100.0,407.4414000012136,,0.2208906605949516,8,100.0,100.0,991.9333624966384,,0.1008132237313863,8.333333333333334,96.66666666666669,585.3579708329764,,0.2006840611484506,300.01020000000005,103.37299999999982,100.0,93.75,4,0,5,1,1,21.76499999999988,31.05200000000013,21.788999999999987,28.766999999999825,25.843249999999955,3.8694823599972974,1,1,4,1,2.5,1,0.0607424503935248,-0.0885581476064751,-0.0007222547426297,0.149300598,0.0268814416357656,0.0408819213935248,0.0320131591435248,0.0602478366435248,0.0549602122685248,-0.0364101422314751,-0.0280143551064751,-0.0885581476064751,-0.0701527591689751,0.0,0.0,0.0,0.0,0.0772920636249999,0.06002751425,0.14880598425,0.1251129714375,0.0612247460260064,-0.0101717657519892,-0.0404845608881298,-0.040690072998655,244.0277550091202,26.784614509894404,239,623,2.5,1
47,1,10,41.67,Low,8,100.0,100.0,470.4989125020802,,0.2125403424807233,9,90.0,100.0,464.4852777774859,,0.1937628689344917,8,100.0,100.0,876.346362510958,,0.1141101330226033,8.333333333333334,96.66666666666669,603.7768509301746,,0.1734711148126061,300.009,151.529,100.0,71.875,4,0,5,1,0,31.08500000000004,21.95299999999997,23.514000000000124,52.14899999999989,32.175250000000005,3.107978958982447,3,6,7,5,6.5,0,0.0637377439973649,-0.0631045319169207,0.0003136858263077,0.1268422759142857,0.0244905646886009,0.0637377439973649,0.0202861786545077,0.0147725583687935,0.023585351940222,-0.0268956536312064,-0.017396390202635,-0.010020063202635,-0.0631045319169207,0.0,0.0,0.0,0.0,0.0906333976285714,0.0376825688571428,0.0247926215714285,0.0866898838571428,0.0294935093070456,-0.0344789734853705,0.0160302493199192,-0.0257779988949221,575.1224993257551,28.57689669103005,186,308,6.5,0
47,2,10,41.67,Low,8,100.0,100.0,470.4989125020802,,0.2125403424807233,9,90.0,100.0,464.4852777774859,,0.1937628689344917,8,100.0,100.0,876.346362510958,,0.1141101330226033,8.333333333333334,96.66666666666669,603.7768509301746,,0.1734711148126061,300.009,89.22600000000011,100.0,71.875,4,0,4,0,0,35.18900000000008,19.269000000000005,9.968000000000076,28.513999999999896,23.235000000000014,4.303851947493004,3,6,7,5,6.5,0,0.049094687940222,-0.042323319202635,0.0012202282633534,0.0914180071428571,0.0173967008422192,0.0308226135116506,0.0460702245116506,0.005223866640222,0.020718809040222,-0.0267173104883493,-0.042323319202635,-0.0243526089883493,-0.024548948202635,0.0,0.0,0.0,0.0,0.057539924,0.0883935437142857,0.0295764756285714,0.0452677572428571,-0.0009685442575812,0.006221507834161,-0.0864941867358503,0.0041781781621375,423.77374127616304,23.515457520902167,179,276,6.5,0
47,3,10,41.67,Low,8,100.0,100.0,470.4989125020802,,0.2125403424807233,9,90.0,100.0,464.4852777774859,,0.1937628689344917,8,100.0,100.0,876.346362510958,,0.1141101330226033,8.333333333333334,96.66666666666669,603.7768509301746,,0.1734711148126061,300.009,130.19000000000003,25.0,71.875,1,3,6,1,1,34.54600000000005,38.88200000000006,31.769000000000005,29.092999999999847,33.57249999999999,0.7446570854121679,3,6,7,5,6.5,0,0.0376933236545077,-0.0442301949154921,-2.059537169768548e-05,0.0819235185699999,-0.0429423785094664,0.0376933236545077,0.0226170382259363,0.020282464940222,0.0229097573687935,-0.0442301949154921,-0.0179898079883493,-0.0276484520597779,-0.0208325799169207,0.0,0.0,0.0,0.0,0.0819235185699999,0.0406068462142857,0.047930917,0.0437423372857142,-0.0097771612239457,-0.0424972299363693,0.0070922815624593,-0.0516102890112422,434.5624640088541,24.12088850055835,262,407,6.5,0
