participant_number,trial_number,subexperiment_number,MRTScore,MRTAcc,MRTGroup,nback_hits_0,nback_hit_rate_0,nback_correct_rejections_0,nback_rt_target_0,nback_rt_nontarget_0,nback_composite_0,nback_hits_1,nback_hit_rate_1,nback_correct_rejections_1,nback_rt_target_1,nback_rt_nontarget_1,nback_composite_1,nback_hits_2,nback_hit_rate_2,nback_correct_rejections_2,nback_rt_target_2,nback_rt_nontarget_2,nback_composite_2,rest_time,time_subexperiment,accuracy_subexperiment,accuracy_total,answer_correct_trial,answer_incorrect_trial,nback_hits_avg,nback_hit_rate_avg,nback_rt_target_avg,nback_rt_non_target_avg,nback_composite_avg,trial_duration,trial_duration_mean,performance_trial,feedback_score_tutorial_1,feedback_score_tutorial_2,feedback_score_tutorial_3,feedback_score_rest_1
50,32,7,9,37.5,Low,8,100,100,467.0790875,,0.214096505,10,100,100,654.09936,,0.152881972,8,100,96.875,544.0050125,397.3639,0.183821836,300.005,85.612,100,93.75,1,0,8.666666667,100,555.0611533,,0.183600104,20.885,18.27975,4.788125449,4,2,8,1
51,1,0,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,100,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,47.643,18.27975,2.098944231,5,1,3,1
51,2,0,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,100,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,18.093,18.27975,5.526999392,5,1,3,1
51,3,0,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,100,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,42.423,18.27975,2.35721189,5,1,3,1
51,4,0,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,100,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,18.397,18.27975,5.435668859,5,1,3,1
51,5,1,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,100,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,19.476,18.27975,5.134524543,5,1,3,1
51,6,1,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,100,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,19.923,18.27975,5.019324399,5,1,3,1
51,7,1,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,100,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,14.754,18.27975,6.777822963,5,1,3,1
51,8,1,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,100,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,34.936,18.27975,2.862376918,5,1,3,1
51,9,2,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,75,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,35.509,18.27975,2.112140584,5,1,3,1
51,10,2,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,75,87.5,0,1,8.333333333,95.83333333,621.9759625,,0.173767303,22.363,18.27975,3.353753969,5,1,3,1
51,11,2,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,75,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,28.243,18.27975,2.655525263,5,1,3,1
51,12,2,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,75,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,45.007,18.27975,1.666407448,5,1,3,1
51,13,3,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,75,87.5,0,1,8.333333333,95.83333333,621.9759625,,0.173767303,33.472,18.27975,2.240678776,5,1,3,1
51,14,3,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,75,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,20.736,18.27975,3.616898148,5,1,3,1
51,15,3,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,75,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,43.014,18.27975,1.743618357,5,1,3,1
51,16,3,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,75,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,20.723,18.27975,3.619167109,5,1,3,1
51,17,4,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,100,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,23.187,18.27975,4.312761461,5,1,3,1
51,18,4,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,100,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,26.379,18.27975,3.790894272,5,1,3,1
51,19,4,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,100,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,22.841,18.27975,4.378092027,5,1,3,1
51,20,4,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,100,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,22.512,18.27975,4.442075338,5,1,3,1
51,21,5,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,75,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,11.599,18.27975,6.466074662,5,1,3,1
51,22,5,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,75,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,14.945,18.27975,5.018400803,5,1,3,1
51,23,5,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,75,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,17.429,18.27975,4.303172873,5,1,3,1
51,24,5,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,75,87.5,0,1,8.333333333,95.83333333,621.9759625,,0.173767303,22.474,18.27975,3.337189641,5,1,3,1
51,25,6,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,75,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,16.875,18.27975,4.444444444,5,1,3,1
51,26,6,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,75,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,14.444,18.27975,5.192467461,5,1,3,1
51,27,6,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,75,87.5,0,1,8.333333333,95.83333333,621.9759625,,0.173767303,35.577,18.27975,2.10810355,5,1,3,1
51,28,6,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,75,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,41.088,18.27975,1.825350467,5,1,3,1
51,29,7,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,100,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,16.95,18.27975,5.899705015,5,1,3,1
51,30,7,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,100,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,13.513,18.27975,7.400281211,5,1,3,1
51,31,7,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,100,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,16.571,18.27975,6.034638827,5,1,3,1
51,32,7,10,41.67,Low,8,100,100,373.1919875,,0.267958593,10,100,96.66666667,698.34,771.4841,0.143196724,7,87.5,87.5,794.3959,907.102,0.110146591,300.006,63.904,100,87.5,1,0,8.333333333,95.83333333,621.9759625,,0.173767303,16.87,18.27975,5.927682276,5,1,3,1
52,1,0,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,75,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,44.716,18.27975,1.67725199,4,2,6,1
52,2,0,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,75,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,27.099,18.27975,2.767629802,4,2,6,1
52,3,0,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,75,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,32.763,18.27975,2.289167659,4,2,6,1
52,4,0,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,75,65.625,0,1,8.333333333,96.66666667,619.994488,,0.159323766,28.041,18.27975,2.67465497,4,2,6,1
52,5,1,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,75,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,24.544,18.27975,3.055736636,4,2,6,1
52,6,1,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,75,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,25.885,18.27975,2.897430945,4,2,6,1
52,7,1,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,75,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,22.471,18.27975,3.337635174,4,2,6,1
52,8,1,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,75,65.625,0,1,8.333333333,96.66666667,619.994488,,0.159323766,41.228,18.27975,1.819152033,4,2,6,1
52,9,2,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,100,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,26.798,18.27975,3.731621763,4,2,6,1
52,10,2,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,100,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,19.433,18.27975,5.145885864,4,2,6,1
52,11,2,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,100,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,17.827,18.27975,5.609468783,4,2,6,1
52,12,2,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,100,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,18.903,18.27975,5.290165582,4,2,6,1
52,13,3,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,75,65.625,0,1,8.333333333,96.66666667,619.994488,,0.159323766,17.503,18.27975,4.284979718,4,2,6,1
52,14,3,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,75,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,18.5,18.27975,4.054054054,4,2,6,1
52,15,3,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,75,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,25.064,18.27975,2.992339611,4,2,6,1
52,16,3,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,75,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,18.608,18.27975,4.030524506,4,2,6,1
52,17,4,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,25,65.625,0,1,8.333333333,96.66666667,619.994488,,0.159323766,21.086,18.27975,1.185620791,4,2,6,1
52,18,4,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,25,65.625,0,1,8.333333333,96.66666667,619.994488,,0.159323766,44.778,18.27975,0.558309884,4,2,6,1
52,19,4,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,25,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,29.499,18.27975,0.847486355,4,2,6,1
52,20,4,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,25,65.625,0,1,8.333333333,96.66666667,619.994488,,0.159323766,41.318,18.27975,0.605063169,4,2,6,1
52,21,5,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,50,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,18.568,18.27975,2.692804826,4,2,6,1
52,22,5,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,50,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,22.469,18.27975,2.225288175,4,2,6,1
52,23,5,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,50,65.625,0,1,8.333333333,96.66666667,619.994488,,0.159323766,21.568,18.27975,2.318249258,4,2,6,1
52,24,5,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,50,65.625,0,1,8.333333333,96.66666667,619.994488,,0.159323766,35.778,18.27975,1.397506848,4,2,6,1
52,25,6,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,100,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,30.435,18.27975,3.285690816,4,2,6,1
52,26,6,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,100,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,38.268,18.27975,2.613149368,4,2,6,1
52,27,6,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,100,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,25.771,18.27975,3.880330604,4,2,6,1
52,28,6,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,100,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,22.487,18.27975,4.44701383,4,2,6,1
52,29,7,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,25,65.625,1,0,8.333333333,96.66666667,619.994488,,0.159323766,33.385,18.27975,0.748839299,4,2,6,1
52,30,7,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,25,65.625,0,1,8.333333333,96.66666667,619.994488,,0.159323766,16.95,18.27975,1.474926254,4,2,6,1
52,31,7,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,25,65.625,0,1,8.333333333,96.66666667,619.994488,,0.159323766,22.967,18.27975,1.088518309,4,2,6,1
52,32,7,11,45.83,High,8,100,96.875,523.8331,461.0124,0.190900499,9,90,100,717.4197889,,0.125449564,8,100,100,618.730575,,0.161621236,300.009,109.825,25,65.625,0,1,8.333333333,96.66666667,619.994488,,0.159323766,36.523,18.27975,0.684500178,4,2,6,1
53,1,0,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,50,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,41.057,18.27975,1.21781913,6,4,7,1
53,2,0,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,50,78.125,0,1,8.666666667,100,427.4224367,,0.235350725,21.147,18.27975,2.36440157,6,4,7,1
53,3,0,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,50,78.125,0,1,8.666666667,100,427.4224367,,0.235350725,24.711,18.27975,2.023390393,6,4,7,1
53,4,0,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,50,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,19.997,18.27975,2.500375056,6,4,7,1
53,5,1,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,100,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,9.833,18.27975,10.16983627,6,4,7,1
53,6,1,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,100,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,15.977,18.27975,6.258997309,6,4,7,1
53,7,1,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,100,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,9.819,18.27975,10.18433649,6,4,7,1
53,8,1,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,100,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,18.557,18.27975,5.388802069,6,4,7,1
53,9,2,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,100,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,22.449,18.27975,4.454541405,6,4,7,1
53,10,2,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,100,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,21.558,18.27975,4.638649225,6,4,7,1
53,11,2,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,100,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,19.033,18.27975,5.25403247,6,4,7,1
53,12,2,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,100,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,17.323,18.27975,5.77267217,6,4,7,1
53,13,3,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,0,1,8.666666667,100,427.4224367,,0.235350725,15.182,18.27975,4.940060598,6,4,7,1
53,14,3,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,21.817,18.27975,3.437686208,6,4,7,1
53,15,3,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,14.66,18.27975,5.115961801,6,4,7,1
53,16,3,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,14.261,18.27975,5.25909824,6,4,7,1
53,17,4,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,11.779,18.27975,6.367263775,6,4,7,1
53,18,4,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,16.036,18.27975,4.676976802,6,4,7,1
53,19,4,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,10.562,18.27975,7.100927855,6,4,7,1
53,20,4,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,0,1,8.666666667,100,427.4224367,,0.235350725,24.649,18.27975,3.042719786,6,4,7,1
53,21,5,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,14.915,18.27975,5.028494804,6,4,7,1
53,22,5,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,20.486,18.27975,3.661036806,6,4,7,1
53,23,5,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,19.58,18.27975,3.830439224,6,4,7,1
53,24,5,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,0,1,8.666666667,100,427.4224367,,0.235350725,22.512,18.27975,3.331556503,6,4,7,1
53,25,6,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,19.282,18.27975,3.889638004,6,4,7,1
53,26,6,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,0,1,8.666666667,100,427.4224367,,0.235350725,29.29,18.27975,2.560600888,6,4,7,1
53,27,6,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,15.669,18.27975,4.786521156,6,4,7,1
53,28,6,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,15.378,18.27975,4.877097152,6,4,7,1
53,29,7,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,13.265,18.27975,5.65397663,6,4,7,1
53,30,7,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,1,0,8.666666667,100,427.4224367,,0.235350725,13.039,18.27975,5.751974845,6,4,7,1
