participant_number,subexperiment_number,rest_time,time_subexperiment,accuracy_subexperiment,accuracy_total,answer_correct_subexperiment,answer_incorrect_subexperiment,feedback_score_subexperiment,trial_duration_1,trial_duration_2,trial_duration_3,trial_duration_4,trial_duration_mean,performance_subexperiment,feedback_score_tutorial_1,feedback_score_tutorial_2,feedback_score_tutorial_3,feedback_score_rest_1
41,3,300.00199999999995,154.05700000000002,75.0,68.75,3,1,5,34.705999999999904,49.825000000000045,38.98299999999995,35.261999999999944,39.69399999999996,1.8894543255907712,4,2,3,5
41,4,300.00199999999995,59.490999999999985,100.0,68.75,4,0,5,6.692000000000007,16.39300000000003,21.26800000000003,17.659000000000106,15.503000000000043,6.450364445591158,4,2,3,5
41,5,300.00199999999995,157.03899999999976,25.0,68.75,1,3,5,32.506999999999834,37.76300000000015,39.04599999999982,50.371000000000095,39.921749999999975,0.626225052759461,4,2,3,5
41,6,300.00199999999995,137.52100000000019,0.0,68.75,0,4,6,26.182999999999993,45.73999999999978,41.60900000000038,30.44699999999966,35.994749999999954,0.0,4,2,3,5
41,7,300.00199999999995,134.77800000000025,100.0,68.75,4,0,5,32.835000000000036,28.30300000000034,41.55399999999963,35.13200000000006,34.45600000000002,2.902252147666588,4,2,3,5
41,8,300.00199999999995,146.0630000000001,75.0,68.75,3,1,5,32.45900000000029,42.435999999999694,42.794000000000324,28.373999999999796,36.515750000000025,2.0539082450723303,4,2,3,5
44,1,300.00200000000007,119.6690000000001,75.0,90.625,3,1,3,41.690000000000055,7.714999999999918,13.805000000000064,19.36200000000008,20.64300000000003,3.6331928498764663,1,1,8,1
44,2,300.00200000000007,90.85899999999992,100.0,90.625,4,0,3,31.669999999999845,15.753000000000156,16.05399999999986,31.07900000000018,23.63900000000001,4.230297389906509,1,1,8,1
44,3,300.00200000000007,83.40699999999993,100.0,90.625,4,0,3,21.041999999999916,18.895999999999958,27.118999999999915,18.771000000000186,21.456999999999994,4.660483758214104,1,1,8,1
44,4,300.00200000000007,76.01800000000003,100.0,90.625,4,0,3,21.684999999999945,13.298999999999978,29.654999999999973,13.133000000000038,19.442999999999984,5.143239212055757,1,1,8,1
44,5,300.00200000000007,75.27700000000004,100.0,90.625,4,0,3,16.670000000000073,20.424999999999955,15.239000000000033,24.81899999999996,19.288250000000005,5.184503518981763,1,1,8,1
44,6,300.00200000000007,72.48199999999997,75.0,90.625,3,1,3,19.30399999999986,24.087000000000216,15.241999999999962,17.11999999999989,18.938249999999982,3.9602391984475895,1,1,8,1
44,7,300.00200000000007,98.0,75.0,90.625,3,1,4,23.327999999999975,25.006000000000085,38.475999999999885,13.71400000000017,25.13100000000003,2.984361943416494,1,1,8,1
44,8,300.00200000000007,64.0809999999999,100.0,90.625,4,0,4,13.59199999999987,19.94600000000014,17.370999999999867,13.172000000000025,16.020249999999976,6.242099842386988,1,1,8,1
45,1,300.00549999999987,111.44000000000005,75.0,78.125,3,1,4,37.83100000000013,7.180999999999813,32.01800000000003,29.076000000000022,26.5265,2.827361317927356,4,1,2,3
45,2,300.00549999999987,71.94399999999996,100.0,78.125,4,0,4,30.476000000000113,13.630999999999858,15.221000000000004,16.230000000000018,18.889499999999998,5.293946372323249,4,1,2,3
45,3,300.00549999999987,79.84000000000015,75.0,78.125,3,1,5,17.343000000000075,33.567999999999984,17.710000000000036,17.41899999999987,21.50999999999999,3.486750348675036,4,1,2,3
45,4,300.00549999999987,66.31000000000017,75.0,78.125,3,1,4,9.958000000000084,28.5,14.100999999999885,15.516000000000076,17.01875000000001,4.406904149834738,4,1,2,3
45,5,300.00549999999987,101.23399999999992,50.0,78.125,2,2,5,20.549999999999955,29.721000000000004,20.651000000000067,32.442999999999984,25.841250000000002,1.9348909205243552,4,1,2,3
45,6,300.00549999999987,92.09999999999991,75.0,78.125,3,1,5,17.59400000000005,22.934999999999945,34.028999999999996,21.14300000000003,23.925250000000005,3.134763482095275,4,1,2,3
45,7,300.00549999999987,90.26700000000005,75.0,78.125,3,1,6,16.007000000000062,18.49000000000001,39.914999999999964,17.435999999999922,22.96199999999999,3.2662660047034247,4,1,2,3
45,8,300.00549999999987,78.45299999999997,100.0,78.125,4,0,6,15.516000000000076,14.45900000000006,17.954999999999927,30.52299999999991,19.613249999999994,5.098594062687216,4,1,2,3
46,1,300.01020000000005,98.11199999999985,100.0,93.75,4,0,2,31.77800000000002,17.289999999999964,28.25500000000011,16.50499999999988,23.456999999999994,4.263119751033808,1,1,4,1
46,2,300.01020000000005,63.17100000000005,75.0,93.75,3,1,2,23.151000000000067,12.451000000000022,12.698000000000093,19.644999999999982,16.98625000000004,4.415335933475594,1,1,4,1
46,3,300.01020000000005,92.09899999999993,100.0,93.75,4,0,2,22.523999999999887,23.520999999999958,28.944000000000187,20.723999999999933,23.92824999999999,4.1791606155903605,1,1,4,1
46,4,300.01020000000005,80.49499999999989,100.0,93.75,4,0,2,18.92100000000005,23.687999999999874,16.63000000000011,23.648999999999887,20.72199999999998,4.825789016504204,1,1,4,1
46,5,300.01020000000005,108.04099999999994,100.0,93.75,4,0,3,30.837999999999965,27.75200000000018,18.898999999999887,31.958000000000084,27.36175000000003,3.654736995988922,1,1,4,1
46,6,300.01020000000005,111.23199999999997,75.0,93.75,3,1,4,17.901999999999816,42.514000000000124,18.166999999999916,36.86400000000003,28.861749999999972,2.5985950262891224,1,1,4,1
46,7,300.01020000000005,106.60500000000002,100.0,93.75,4,0,5,29.63000000000011,23.32199999999989,36.037000000000035,22.80300000000011,27.948000000000036,3.5780735651924958,1,1,4,1
46,8,300.01020000000005,103.37299999999982,100.0,93.75,4,0,5,21.764999999999873,31.052000000000135,21.788999999999987,28.766999999999825,25.843249999999955,3.8694823599972983,1,1,4,1
47,1,300.009,151.529,100.0,71.875,4,0,5,31.085000000000036,21.952999999999975,23.514000000000124,52.14899999999989,32.175250000000005,3.107978958982447,3,6,7,5
47,2,300.009,89.22600000000011,100.0,71.875,4,0,4,35.18900000000008,19.269000000000005,9.968000000000075,28.513999999999896,23.235000000000014,4.303851947493004,3,6,7,5
47,3,300.009,130.19000000000005,25.0,71.875,1,3,6,34.54600000000005,38.88200000000006,31.769000000000005,29.092999999999847,33.57249999999999,0.7446570854121679,3,6,7,5
47,4,300.009,100.44800000000009,50.0,71.875,2,2,5,40.562000000000126,17.270999999999958,18.28099999999995,28.242999999999938,26.089249999999993,1.9164981745354894,3,6,7,5
47,5,300.009,129.4290000000001,75.0,71.875,3,1,5,22.96199999999999,36.133000000000266,31.847999999999956,40.90299999999979,32.9615,2.2753818849263534,3,6,7,5
47,6,300.009,88.14100000000008,75.0,71.875,3,1,5,14.55099999999993,21.403000000000247,27.28800000000001,28.903999999999996,23.036500000000046,3.2557029062574543,3,6,7,5
47,7,300.009,99.44299999999976,100.0,71.875,4,0,4,30.909000000000106,24.876999999999953,21.77099999999973,24.422000000000025,25.494749999999954,3.9223761754871176,3,6,7,5
47,8,300.009,134.05099999999993,50.0,71.875,2,2,6,37.190000000000055,37.521999999999935,29.570999999999913,29.76800000000003,33.51274999999998,1.4919694743045564,3,6,7,5
48,1,300.00599999999986,116.154,100.0,90.625,4,0,4,22.45699999999988,14.993999999999915,23.373000000000047,19.570000000000164,20.0985,4.975495683757495,6,5,7,3
48,2,300.00599999999986,70.18899999999985,100.0,90.625,4,0,4,25.38799999999992,21.148999999999887,10.050000000000182,16.42899999999986,18.253999999999962,5.47825134217159,6,5,7,3
48,3,300.00599999999986,64.99800000000005,100.0,90.625,4,0,4,23.910000000000082,15.30099999999993,16.53800000000001,11.861000000000104,16.902500000000032,5.916284573287964,6,5,7,3
48,4,300.00599999999986,57.253999999999905,100.0,90.625,4,0,4,17.891999999999825,16.394999999999982,12.600000000000136,12.874000000000024,14.940249999999992,6.693328424892492,6,5,7,3
48,5,300.00599999999986,72.50299999999993,100.0,90.625,4,0,6,8.265999999999849,21.787000000000035,11.595000000000027,34.12699999999995,18.943749999999966,5.278785879247783,6,5,7,3
48,6,300.00599999999986,65.48300000000017,75.0,90.625,3,1,6,9.319000000000187,20.093999999999824,17.159000000000106,21.65599999999995,17.057000000000016,4.397021750600922,6,5,7,3
48,7,300.00599999999986,83.18000000000006,75.0,90.625,3,1,6,16.270999999999958,16.88700000000017,21.43899999999985,31.659000000000106,21.56400000000002,3.4780189204229233,6,5,7,3
48,8,300.00599999999986,86.952,75.0,90.625,3,1,6,21.924999999999955,15.9849999999999,18.2650000000001,30.777000000000044,21.738,3.4501794093292855,6,5,7,3
49,1,300.00110000000006,103.05899999999997,75.0,75.0,3,1,4,47.187999999999874,15.471000000000004,20.028999999999996,15.836999999999989,24.631249999999966,3.044912458766815,3,1,5,3
49,2,300.00110000000006,68.09800000000018,75.0,75.0,3,1,4,31.4050000000002,9.628999999999905,9.554000000000087,21.66300000000001,18.06275000000005,4.152191665167253,3,1,5,3
49,3,300.00110000000006,80.86299999999983,50.0,75.0,2,2,5,19.480000000000018,28.013999999999896,20.500999999999976,15.021999999999935,20.754249999999956,2.409145114855998,3,1,5,3
49,4,300.00110000000006,77.86500000000001,75.0,75.0,3,1,4,13.629000000000133,23.326000000000022,31.274999999999864,14.124000000000024,20.58850000000001,3.642810306724626,3,1,5,3
49,5,300.00110000000006,78.29500000000007,75.0,75.0,3,1,5,27.929000000000087,14.308999999999969,11.701999999999998,27.210000000000036,20.287500000000023,3.6968576709796634,3,1,5,3
49,6,300.00110000000006,54.923,75.0,75.0,3,1,6,11.133000000000038,18.616999999999962,13.690000000000055,15.343999999999824,14.69599999999997,5.10342950462712,3,1,5,3
49,7,300.00110000000006,49.23400000000015,100.0,75.0,4,0,4,13.109000000000151,10.168999999999869,12.874000000000024,15.229000000000042,12.845250000000021,7.784978883244766,3,1,5,3
49,8,300.00110000000006,64.03600000000006,75.0,75.0,3,1,5,19.955999999999904,13.29600000000005,14.893000000000029,15.891000000000076,16.009000000000015,4.684864763570487,3,1,5,3
50,1,300.0050000000001,137.67000000000007,100.0,93.75,4,0,4,28.82100000000014,16.944999999999936,37.587999999999965,36.07300000000009,29.856750000000034,3.349326366734487,4,2,8,1
50,2,300.0050000000001,72.50800000000004,100.0,93.75,4,0,4,19.269000000000005,16.567000000000007,14.20399999999995,27.479000000000042,19.37975,5.160025284123892,4,2,8,1
50,3,300.0050000000001,130.47399999999993,100.0,93.75,4,0,5,40.923,26.353000000000065,39.77599999999984,26.89800000000014,33.48750000000001,2.9861888764464344,4,2,8,1
50,4,300.0050000000001,87.644,75.0,93.75,3,1,5,21.934999999999945,27.383000000000038,20.57899999999995,22.694999999999936,23.147999999999968,3.2400207361327156,4,2,8,1
50,5,300.0050000000001,124.40700000000015,100.0,93.75,4,0,5,36.49299999999994,23.108000000000175,22.271999999999935,46.539999999999964,32.10325,3.114949421008776,4,2,8,1
50,6,300.0050000000001,93.60699999999997,75.0,93.75,3,1,6,15.620000000000118,19.192000000000007,17.02299999999991,44.68199999999979,24.129249999999956,3.1082607209092754,4,2,8,1
50,7,300.0050000000001,124.47600000000011,100.0,93.75,4,0,5,24.55500000000029,31.549999999999727,31.05500000000029,40.159000000000106,31.829750000000104,3.141714905080928,4,2,8,1
50,8,300.0050000000001,85.61199999999963,100.0,93.75,4,0,5,15.065999999999804,21.20199999999977,28.459000000000287,20.884999999999764,21.402999999999906,4.672242209036137,4,2,8,1
51,1,300.00599999999986,149.13799999999992,100.0,87.5,4,0,4,47.64300000000003,18.092999999999847,42.423,18.397000000000162,31.63900000000001,3.160656152217199,5,1,3,1
51,2,300.00599999999986,83.16799999999989,100.0,87.5,4,0,5,19.475999999999885,19.923000000000002,14.754000000000133,34.93599999999992,22.272249999999985,4.4898921303415715,5,1,3,1
51,3,300.00599999999986,126.4960000000001,75.0,87.5,3,1,6,35.509000000000015,22.363000000000056,28.242999999999938,45.00700000000006,32.78050000000002,2.2879455774011976,5,1,3,1
51,4,300.00599999999986,115.15300000000002,75.0,87.5,3,1,6,33.47199999999998,20.735999999999876,43.014000000000124,20.722999999999956,29.486249999999984,2.54355843825512,5,1,3,1
51,5,300.00599999999986,90.51299999999992,100.0,87.5,4,0,7,23.186999999999898,26.379000000000133,22.840999999999894,22.51200000000017,23.729750000000024,4.214119407073396,5,1,3,1
51,6,300.00599999999986,62.771999999999935,75.0,87.5,3,1,6,11.598999999999933,14.944999999999936,17.429000000000087,22.47400000000016,16.61175000000003,4.514876518127221,5,1,3,1
51,7,300.00599999999986,103.90199999999959,75.0,87.5,3,1,7,16.875,14.44399999999996,35.57699999999977,41.08800000000019,26.99599999999998,2.7781893613868744,5,1,3,1
51,8,300.00599999999986,63.903999999999996,100.0,87.5,4,0,7,16.949999999999818,13.51299999999992,16.570999999999913,16.870000000000346,15.975999999999999,6.259389083625439,5,1,3,1
52,1,300.009,136.529,75.0,65.625,3,1,5,44.715999999999894,27.09900000000016,32.76299999999992,28.04099999999994,33.15474999999998,2.2621193041721033,4,2,6,1
52,2,300.009,109.84000000000015,75.0,65.625,3,1,5,24.544000000000096,25.88499999999999,22.471000000000004,41.228000000000065,28.53200000000004,2.6286275059582187,4,2,6,1
52,3,300.009,78.7059999999999,100.0,65.625,4,0,4,26.798000000000002,19.432999999999993,17.826999999999998,18.90300000000002,20.740250000000003,4.821542652571689,4,2,6,1
52,4,300.009,76.9699999999998,75.0,65.625,3,1,4,17.50299999999993,18.5,25.064000000000078,18.607999999999947,19.91874999999999,3.7652965171007238,4,2,6,1
52,5,300.009,132.87099999999987,25.0,65.625,1,3,6,21.086000000000013,44.77800000000002,29.499000000000024,41.317999999999756,34.17024999999995,0.7316305850849799,4,2,6,1
52,6,300.009,94.74400000000014,50.0,65.625,2,2,6,18.56800000000021,22.46900000000005,21.567999999999756,35.77800000000025,24.595750000000066,2.0328715326834867,4,2,6,1
52,7,300.009,113.11599999999999,100.0,65.625,4,0,6,30.434999999999945,38.26800000000003,25.77099999999973,22.48700000000008,29.240249999999946,3.4199433999367375,4,2,6,1
52,8,300.009,109.82500000000027,25.0,65.625,1,3,6,33.38500000000022,16.949999999999818,22.9670000000001,36.52300000000014,27.456250000000068,0.9105394946505783,4,2,6,1
53,1,300.0063,111.88700000000017,50.0,78.125,2,2,7,41.057000000000016,21.146999999999935,24.711000000000013,19.99700000000007,26.72800000000001,1.8706973959892241,6,4,7,1
53,2,300.0063,50.103999999999814,100.0,78.125,4,0,7,9.832999999999856,15.97700000000009,9.81899999999996,18.557000000000016,13.54649999999998,7.381980585391071,6,4,7,1
53,3,300.0063,77.21100000000001,100.0,78.125,4,0,8,22.44900000000007,21.557999999999993,19.0329999999999,17.323000000000093,20.090750000000014,4.977414979530377,6,4,7,1
53,4,300.0063,63.36199999999985,75.0,78.125,3,1,7,15.182000000000016,21.817000000000007,14.659999999999854,14.260999999999967,16.47999999999996,4.550970873786418,6,4,7,1
53,5,300.0063,60.771000000000186,75.0,78.125,3,1,8,11.778999999999996,16.036000000000058,10.562000000000126,24.648999999999887,15.756500000000017,4.75994034208104,6,4,7,1
53,6,300.0063,73.40000000000009,75.0,78.125,3,1,8,14.914999999999964,20.486000000000104,19.579999999999927,22.511999999999944,19.373249999999985,3.8713174093143925,6,4,7,1
53,7,300.0063,74.64800000000014,75.0,78.125,3,1,7,19.282000000000153,29.289999999999964,15.668999999999869,15.378000000000156,19.904750000000035,3.7679448372875757,6,4,7,1
53,8,300.0063,58.82199999999989,75.0,78.125,3,1,8,13.264999999999873,13.038999999999987,22.123000000000047,10.394999999999982,14.705499999999972,5.100132603447699,6,4,7,1
54,1,300.004,146.16800000000012,75.0,78.125,3,1,6,43.100999999999885,26.72499999999991,25.119000000000142,39.61699999999996,33.640499999999975,2.2294555669505525,8,4,5,3
54,2,300.004,124.42699999999991,75.0,78.125,3,1,5,42.51099999999997,38.68100000000004,28.08699999999999,21.182000000000016,32.61525,2.2995377929036263,8,4,5,3
54,3,300.004,110.76299999999992,25.0,78.125,1,3,5,43.266000000000076,19.024999999999864,34.58400000000006,21.457000000000107,29.583000000000027,0.8450799445627549,8,4,5,3
54,4,300.004,109.41899999999987,100.0,78.125,4,0,4,39.74199999999996,18.47499999999991,39.083000000000084,18.19100000000003,28.872749999999996,3.4634733442432752,8,4,5,3
54,5,300.004,127.82099999999991,75.0,78.125,3,1,6,21.867999999999938,33.08999999999992,34.87300000000005,40.343000000000075,32.543499999999995,2.3046076789527867,8,4,5,3
54,6,300.004,99.04799999999977,75.0,78.125,3,1,6,11.586000000000013,19.154999999999973,30.319999999999936,40.80300000000011,25.466000000000008,2.9451032749548407,8,4,5,3
54,7,300.004,111.67099999999982,100.0,78.125,4,0,4,36.51800000000003,34.93899999999985,29.389999999999873,12.894999999999982,28.435499999999934,3.516730847004633,8,4,5,3
54,8,300.004,103.24000000000024,100.0,78.125,4,0,3,12.693000000000211,30.00799999999981,29.266000000000076,31.27300000000014,25.81000000000006,3.8744672607516377,8,4,5,3
56,1,300.00290000000007,172.54099999999994,75.0,87.5,3,1,5,32.49700000000007,24.079999999999927,45.624000000000024,43.54299999999989,36.43599999999998,2.0584037764847967,2,2,5,1
56,2,300.00290000000007,126.58799999999997,100.0,87.5,4,0,6,21.660000000000082,44.277000000000044,25.413999999999987,44.24599999999987,33.899249999999995,2.949917771042133,2,2,5,1
56,3,300.00290000000007,112.68200000000002,100.0,87.5,4,0,5,30.27300000000014,29.232999999999947,34.21600000000012,26.617999999999938,30.085000000000036,3.323915572544453,2,2,5,1
56,4,300.00290000000007,93.82500000000005,75.0,87.5,3,1,6,29.230999999999995,4.213999999999942,38.62699999999995,26.837999999999965,24.727499999999964,3.033060357901127,2,2,5,1
56,5,300.00290000000007,138.78200000000015,75.0,87.5,3,1,7,36.98400000000015,26.37999999999988,30.460000000000036,50.56600000000003,36.097500000000025,2.0777062123415737,2,2,5,1
56,6,300.00290000000007,114.85799999999995,75.0,87.5,3,1,6,21.811999999999898,33.96199999999999,25.680000000000064,35.774000000000115,29.307000000000016,2.5591155696591246,2,2,5,1
56,7,300.00290000000007,141.10299999999984,100.0,87.5,4,0,6,36.14599999999996,35.44100000000003,43.81700000000001,29.20399999999995,36.15199999999999,2.766098694401417,2,2,5,1
56,8,300.00290000000007,125.01299999999992,100.0,87.5,4,0,6,21.985999999999876,23.863000000000284,40.858999999999924,38.304999999999836,31.25324999999998,3.1996672346076025,2,2,5,1
57,1,300.00789999999995,104.14100000000008,100.0,84.375,4,0,2,44.761999999999944,11.717000000000098,14.329999999999927,17.649000000000115,22.11450000000002,4.521920007235067,1,1,4,1
57,2,300.00789999999995,53.44999999999982,100.0,84.375,4,0,2,9.158999999999878,19.435999999999922,7.555000000000064,19.475000000000136,13.90625,7.191011235955057,1,1,4,1
57,3,300.00789999999995,93.0909999999999,50.0,84.375,2,2,4,21.45999999999981,25.423999999999978,31.63499999999999,17.61700000000019,24.033999999999992,2.0803861196638103,1,1,4,1
57,4,300.00789999999995,75.74599999999987,100.0,84.375,4,0,5,23.991999999999962,23.29600000000005,17.414999999999964,14.26299999999992,19.741499999999974,5.065471215459825,1,1,4,1
57,5,300.00789999999995,121.16300000000001,75.0,84.375,3,1,5,33.00500000000011,33.34299999999985,29.25,27.778999999999996,30.844249999999988,2.431571524676399,1,1,4,1
57,6,300.00789999999995,81.40499999999997,75.0,84.375,3,1,5,18.95900000000006,28.339999999999918,12.07400000000007,23.951000000000022,20.831000000000017,3.6004032451634553,1,1,4,1
57,7,300.00789999999995,75.97700000000009,100.0,84.375,4,0,5,10.932999999999993,29.71900000000005,17.267000000000053,19.680999999999813,19.399999999999977,5.154639175257738,1,1,4,1
57,8,300.00789999999995,54.20700000000011,75.0,84.375,3,1,5,13.594000000000051,17.394999999999982,13.979000000000042,9.239000000000033,13.551750000000027,5.534340583319486,1,1,4,1
59,1,300.00440000000003,79.07099999999991,100.0,84.375,4,0,2,14.106999999999971,13.526999999999816,17.99200000000019,18.067000000000007,15.923249999999996,6.280124974486993,2,1,7,1
59,2,300.00440000000003,53.75199999999995,100.0,84.375,4,0,2,9.517999999999802,18.24500000000012,8.973999999999933,19.60699999999997,14.085999999999956,7.0992474797671665,2,1,7,1
59,3,300.00440000000003,71.25099999999998,100.0,84.375,4,0,3,11.628000000000156,16.09199999999987,34.128000000000156,11.858999999999924,18.426750000000027,5.426892968103428,2,1,7,1
59,4,300.00440000000003,53.80799999999999,75.0,84.375,3,1,3,17.46199999999999,8.635999999999967,17.680000000000064,12.317000000000007,14.023750000000007,5.3480702379891225,2,1,7,1
59,5,300.00440000000003,67.25999999999999,75.0,84.375,3,1,4,9.567000000000007,20.27800000000002,17.600999999999885,22.432999999999993,17.469749999999976,4.293135276692574,2,1,7,1
59,6,300.00440000000003,55.080000000000155,75.0,84.375,3,1,5,8.82899999999995,12.075000000000045,15.524000000000115,20.79600000000005,14.30600000000004,5.242555571089039,2,1,7,1
59,7,300.00440000000003,64.93499999999995,75.0,84.375,3,1,5,14.255999999999858,13.605000000000018,26.12000000000012,13.086999999999989,16.766999999999996,4.473072105922348,2,1,7,1
59,8,300.00440000000003,47.3119999999999,75.0,84.375,3,1,5,10.671999999999798,16.02300000000014,9.089999999999918,11.527000000000044,11.827999999999975,6.340886033141711,2,1,7,1
60,1,300.00199999999995,79.16899999999987,75.0,84.375,3,1,2,22.916999999999916,19.451999999999998,16.41300000000001,16.957000000000107,18.934750000000008,3.9609712301456304,1,1,6,1
60,2,300.00199999999995,65.53500000000008,100.0,84.375,4,0,1,21.960000000000036,15.569999999999936,12.089999999999918,21.979000000000042,17.899749999999983,5.586670204891135,1,1,6,1
60,3,300.00199999999995,69.57899999999995,75.0,84.375,3,1,1,19.659000000000106,21.093999999999824,12.968000000000075,19.971000000000004,18.423000000000002,4.070998208760788,1,1,6,1
60,4,300.00199999999995,85.54600000000005,100.0,84.375,4,0,2,30.62799999999993,21.5,18.917000000000144,17.624000000000024,22.167250000000024,4.5111594807655395,1,1,6,1
60,5,300.00199999999995,90.02700000000004,75.0,84.375,3,1,3,16.368999999999915,17.02500000000009,16.562999999999874,43.52200000000016,23.36975000000001,3.209276949903185,1,1,6,1
60,6,300.00199999999995,78.15199999999982,75.0,84.375,3,1,3,15.782999999999902,20.855000000000018,20.789999999999964,22.7829999999999,20.052749999999946,3.740135392901233,1,1,6,1
60,7,300.00199999999995,101.0490000000002,100.0,84.375,4,0,3,26.319999999999936,22.144999999999982,30.994000000000142,23.7829999999999,25.81049999999999,3.874392204722885,1,1,6,1
60,8,300.00199999999995,75.04200000000037,75.0,84.375,3,1,3,15.432999999999993,18.335000000000036,14.649000000000342,26.625,18.760500000000093,3.9977612536979095,1,1,6,1
61,1,300.00299999999993,139.10199999999986,50.0,81.25,2,2,4,44.024000000000115,29.92899999999986,27.521999999999935,27.1550000000002,32.15750000000003,1.5548472362590362,3,1,3,1
61,2,300.00299999999993,85.28399999999988,100.0,81.25,4,0,5,26.704999999999927,20.37999999999988,18.848000000000184,24.225999999999885,22.53974999999997,4.436606439734253,3,1,3,1
61,3,300.00299999999993,85.96800000000007,75.0,81.25,3,1,5,28.17100000000005,22.935999999999922,19.92600000000016,19.645999999999958,22.669750000000022,3.3083734933115685,3,1,3,1
61,4,300.00299999999993,81.41499999999996,50.0,81.25,2,2,6,20.43399999999997,19.692999999999984,27.798999999999978,16.038999999999987,20.99124999999998,2.3819448579765403,3,1,3,1
61,5,300.00299999999993,98.9380000000001,100.0,81.25,4,0,5,26.639000000000124,24.27599999999984,20.827000000000226,33.16199999999981,26.226,3.813009990086174,3,1,3,1
61,6,300.00299999999993,88.2510000000002,75.0,81.25,3,1,6,17.644000000000233,25.699999999999818,19.634999999999764,28.787000000000262,22.94150000000002,3.26918466534446,3,1,3,1
61,7,300.00299999999993,79.43199999999979,100.0,81.25,4,0,6,17.837999999999738,23.192000000000007,18.632000000000062,21.994000000000142,20.413999999999987,4.898599000685807,3,1,3,1
61,8,300.00299999999993,80.31899999999996,100.0,81.25,4,0,7,14.144999999999982,28.309999999999945,18.503000000000156,19.360999999999876,20.07974999999999,4.980141685030941,3,1,3,1
62,1,300.01700000000005,88.981,75.0,90.625,3,1,3,29.620999999999867,19.58699999999999,23.23400000000015,14.393000000000029,21.70875000000001,3.454828122300914,2,1,3,1
62,2,300.01700000000005,97.2829999999999,100.0,90.625,4,0,3,24.37799999999993,21.860999999999876,31.05100000000016,24.307999999999993,25.39949999999999,3.9370853756963737,2,1,3,1
62,3,300.01700000000005,124.63300000000004,100.0,90.625,4,0,4,35.832999999999856,26.121000000000095,39.488000000000056,25.937999999999874,31.84499999999997,3.1402103940964072,2,1,3,1
62,4,300.01700000000005,74.29899999999998,100.0,90.625,4,0,3,24.2170000000001,22.916999999999916,14.125,15.383000000000038,19.160500000000013,5.219070483546877,2,1,3,1
62,5,300.01700000000005,85.98900000000003,100.0,90.625,4,0,3,30.684999999999945,16.133000000000038,22.024000000000115,18.85699999999997,21.924750000000017,4.561055428226088,2,1,3,1
62,6,300.01700000000005,93.64999999999986,75.0,90.625,3,1,5,4.225999999999885,27.249000000000024,41.66000000000008,23.369000000000142,24.126000000000033,3.108679432976867,2,1,3,1
62,7,300.01700000000005,87.70299999999997,75.0,90.625,3,1,4,19.798999999999978,25.89300000000003,28.131999999999607,16.345000000000255,22.542249999999967,3.32708580554293,2,1,3,1
62,8,300.01700000000005,87.39599999999973,100.0,90.625,4,0,4,23.909000000000106,12.95199999999977,20.69300000000021,29.841999999999643,21.848999999999933,4.57686850656782,2,1,3,1
65,1,300.00199999999995,141.76800000000003,50.0,78.125,2,2,3,6.871999999999844,16.057999999999993,28.250999999999976,21.024000000000115,18.051249999999982,2.7698912817671935,6,1,6,1
65,2,300.00199999999995,59.638999999999896,100.0,78.125,4,0,4,19.259000000000015,9.194999999999936,12.422000000000025,24.583000000000084,16.364750000000015,6.110695244351421,6,1,6,1
65,3,300.00199999999995,90.59199999999987,50.0,78.125,2,2,3,42.82899999999995,10.305000000000064,25.263999999999896,17.570999999999913,23.992249999999956,2.0840062936990105,6,1,6,1
65,4,300.00199999999995,103.55600000000027,75.0,78.125,3,1,5,30.756000000000085,30.414000000000215,29.079999999999927,18.666999999999916,27.229250000000036,2.754390958252611,6,1,6,1
65,5,300.00199999999995,140.26099999999997,100.0,78.125,4,0,6,37.53600000000006,36.0,23.76299999999992,49.48000000000002,36.69475,2.7251854829369324,6,1,6,1
65,6,300.00199999999995,116.72600000000011,75.0,78.125,3,1,7,14.570000000000164,28.91899999999987,31.123000000000047,45.27399999999989,29.971499999999992,2.502377258395476,6,1,6,1
65,7,300.00199999999995,91.86900000000014,100.0,78.125,4,0,5,16.914000000000215,36.116999999999734,29.81399999999985,14.899000000000342,24.436000000000035,4.0923228024226495,6,1,6,1
65,8,300.00199999999995,78.71099999999979,75.0,78.125,3,1,6,18.603999999999814,27.97499999999991,12.688000000000102,19.44399999999996,19.677749999999946,3.811411365628703,6,1,6,1
66,1,300.0065000000001,159.88699999999994,50.0,90.625,2,2,6,48.653999999999996,22.500999999999976,45.587999999999965,26.38500000000022,35.78200000000004,1.3973506232183763,1,2,4,1
66,2,300.0065000000001,70.27299999999991,100.0,90.625,4,0,3,18.19899999999984,16.71900000000005,19.701999999999998,20.149000000000115,18.69225,5.349810750444703,1,2,4,1
66,3,300.0065000000001,85.1139999999998,100.0,90.625,4,0,3,26.228999999999814,30.935000000000173,7.572999999999865,23.488000000000056,22.056249999999977,4.53386228393313,1,2,4,1
66,4,300.0065000000001,100.077,100.0,90.625,4,0,3,29.096000000000004,15.242999999999938,40.480999999999995,18.792000000000144,25.90300000000002,3.860556692275023,1,2,4,1
66,5,300.0065000000001,96.77699999999982,100.0,90.625,4,0,4,17.690999999999804,22.945000000000164,15.722999999999956,43.47399999999993,24.958249999999964,4.006691174261022,1,2,4,1
