participant_number,subexperiment_number,O2Hb_highest_peak,O2Hb_lowest_peak,O2Hb_average_peak,O2Hb_difference_peak,O2Hb_auc,O2Hb_highest_peak_trial_1,O2Hb_highest_peak_trial_2,O2Hb_highest_peak_trial_3,O2Hb_highest_peak_trial_4,O2Hb_lowest_peak_trial_1,O2Hb_lowest_peak_trial_2,O2Hb_lowest_peak_trial_3,O2Hb_lowest_peak_trial_4,O2Hb_average_peak_trial_1,O2Hb_average_peak_trial_2,O2Hb_average_peak_trial_3,O2Hb_average_peak_trial_4,O2Hb_difference_peak_trial_1,O2Hb_difference_peak_trial_2,O2Hb_difference_peak_trial_3,O2Hb_difference_peak_trial_4,O2Hb_auc_peak_trial_1,O2Hb_auc_peak_trial_2,O2Hb_auc_peak_trial_3,O2Hb_auc_peak_trial_4
28.0,7.0,0.25205190782243914,-0.19375953467756088,0.0018160444290615148,0.44581144250000004,0.007252172173699223,0.25205190782243914,0.05628109294743913,0.12557049032243914,0.11385263907243914,-0.14663233467756084,-0.06938690967756087,-0.19375953467756088,-0.12544928592756088,0.0,0.0,0.0,0.0,0.3986842425,0.125668002625,0.319330025,0.23930192500000003,0.21192933740924993,-0.0387143870735062,-0.1702106062390792,-0.031375943278761365
28.0,8.0,0.18532988907243914,-0.17411704842756087,-0.00030459424774349335,0.3594469375,0.14465045615080746,0.17407053157243915,0.18532988907243914,0.11133603157243913,0.12812223532243913,-0.17411704842756087,-0.08324884217756087,-0.13576943092756086,-0.09676336842756086,0.0,0.0,0.0,0.0,0.34818758000000005,0.26857873125,0.24710546249999998,0.22488560375,-0.48661564275744623,0.2664301116763066,0.07879699573293208,0.09201883404829342
29.0,1.0,0.12672742653796987,-0.12433391846203012,-0.0008928980770696827,0.251061345,0.027040240663429374,0.10105826903796988,0.09367983278796989,0.12672742653796987,0.11152915528796987,-0.06345251846203012,-0.12433391846203012,-0.07355794258703012,-0.08096074083703012,0.0,0.0,0.0,0.0,0.1645107875,0.21801375125,0.200285369125,0.192489896125,0.0035765322138925706,-0.13441849347622603,0.09785562895784661,-0.008959479066054626
29.0,2.0,0.12514050153796988,-0.054824497489530125,0.0008449998679321025,0.17996499902750002,-0.14025179665142695,-0.04404868608703012,0.08308732878796987,0.05141699366296988,0.12514050153796988,-0.04404868608703012,-0.04877815346203013,-0.024432109462030123,-0.054824497489530125,0.0,0.0,0.0,0.0,0.0,0.13186548225,0.07584910312500001,0.17996499902750002,0.0,0.022466427547959383,-0.033251650214828274,0.14472704493834448
29.0,3.0,0.12527142403796987,-0.07608333471203013,-0.0005479279711725689,0.20135475875,-0.5058332755251496,-0.05237924096203013,0.09897974704221987,0.12527142403796987,0.050050941662969875,-0.05237924096203013,-0.06093624271203012,-0.05142441846203012,-0.04188399821203012,0.0,0.0,0.0,0.0,0.0,0.15991598975424998,0.17669584249999998,0.091934939875,0.0,0.04105343549310472,0.015781379928877938,0.03833257127282006
29.0,4.0,0.1313229465379699,-0.08488868333703012,0.0008619442784208724,0.216211629875,0.2795383904284271,0.1313229465379699,0.06966191903796988,0.11998689778796989,0.11662464403796988,-0.06205292471203012,-0.06534353471203012,-0.03607746943703012,-0.08073412221203012,0.0,0.0,0.0,0.0,0.19337587125,0.13500545375,0.156064367225,0.19735876624999998,0.11320486793529104,0.04595109275903894,0.04388342657709003,0.16650963766023616
29.0,5.0,0.08569380153796988,-0.08272391846203012,-0.0002354243540189015,0.16841772,0.07130468741899582,0.06344172566296988,0.08005101403796988,0.07510483778796988,0.08569380153796988,-0.08272391846203012,-0.04247266346203012,-0.058311094712030116,-0.05303859996203012,0.0,0.0,0.0,0.0,0.146165644125,0.12252367750000001,0.1334159325,0.1387324015,0.022760827604585802,0.05585767797847491,0.05219957778047908,0.07323960925146789
29.0,6.0,0.12401745903796989,-0.061529947212030124,0.0013030506995699443,0.18554740625000002,0.2665994051935557,0.12401745903796989,0.07899681403796988,0.09457901778796989,0.08932286528796987,-0.04728238158703013,-0.03958540471203013,-0.025308168087030125,-0.061529947212030124,0.0,0.0,0.0,0.0,0.17129984062500003,0.11858221875,0.11988718587500001,0.1508528125,0.0994205826434276,-0.013037592927568953,0.061106420958086244,0.11634084415976173
29.0,7.0,0.10044337403796987,-0.07814574346203013,0.00024008562604958814,0.1785891175,0.22807303259871542,0.10044337403796987,0.09839390403796988,0.08793734153796988,0.09847398778796988,-0.05099861096203013,-0.061684014712030125,-0.06726090721203012,-0.03920110871203013,0.0,0.0,0.0,0.0,0.151441985,0.16007791875,0.15519824875,0.1376750965,0.037679299826231624,0.09228312008678914,0.11222462492323063,0.10168805949749461
29.0,8.0,0.1466259340379699,-0.11096899221203012,0.0006976439055074158,0.25759492625,0.21741726710174936,0.10970153653796988,0.08126245403796989,0.061442355287969874,0.1466259340379699,-0.11096899221203012,-0.05272506271203011,-0.040787740962030125,-0.08657069096203013,0.0,0.0,0.0,0.0,0.22067052874999998,0.13398751675,0.10223009625,0.23319662500000002,-0.04772018454350119,0.10909593928850729,0.02045242911908457,0.012303129021167397
30.0,1.0,0.04828862383454603,-0.03875887454045397,0.0003624132741446895,0.087047498375,0.019116936398550166,0.04450632879704604,0.04180212545954603,0.03668276145954603,0.04828862383454603,-0.03875887454045397,-0.026472063040453967,-0.02649297661545397,-0.03181632141545397,0.0,0.0,0.0,0.0,0.08326520333750001,0.0682741885,0.063175738075,0.08010494525,0.006284551067612387,0.04332846701232963,-0.021303492895669265,0.02156071080811466
30.0,2.0,0.03263087683454603,-0.031479247427953966,0.0006792927675458807,0.0641101242625,-0.12966820209777766,-0.031479247427953966,0.01626757708454603,0.03263087683454603,0.02616922970954603,-0.031479247427953966,-0.023682337290453968,-0.01399940977795397,-0.02192391902795397,0.0,0.0,0.0,0.0,0.0,0.039949914375,0.0466302866125,0.048093148737499994,0.0,-0.034097111496775794,0.03738083712928447,0.042774703149104636
30.0,3.0,0.06437543083454603,-0.04070126549045397,0.00038006938567932005,0.105076696325,0.07803531907281161,0.06437543083454603,0.02864613708454603,0.02347126720954603,0.022775711009546028,-0.04070126549045397,-0.037985008540453974,-0.02740911229045397,-0.02294935854045397,0.0,0.0,0.0,0.0,0.105076696325,0.066631145625,0.0508803795,0.04572506955,0.12629741223557878,-0.06434716277573989,0.03154970692875717,-0.03948142027467027
30.0,4.0,0.03368517470954603,-0.05202297766545397,6.869690899316822e-05,0.085708152375,-0.02774992801848024,0.028254417459546034,0.029952730754546027,0.028472909584546027,0.03053460133454603,-0.01907216087795397,-0.05202297766545397,-0.048323318915453974,-0.02544998279045397,0.0,0.0,0.0,0.0,0.04732657833750001,0.08197570841999999,0.07679622850000001,0.055984584125,-0.015634393796858236,-0.059515155430909426,-0.012155516616963081,-0.012643541416008507
30.0,5.0,0.04203735533454603,-0.042354108915453964,0.0004101756630184731,0.08439146424999999,0.08242392136206136,0.04203735533454603,0.028150650334546036,0.03634025608454603,0.03533527983454603,-0.022819142165453967,-0.042354108915453964,-0.03304350516545397,-0.029904347727953966,0.0,0.0,0.0,0.0,0.0648564975,0.07050475925,0.06938376125000001,0.06523962756249999,0.04887140893423124,0.008503034516188144,0.00947778298123711,0.026551955714519973
30.0,6.0,0.03184747845954603,-0.03979541416545397,0.00021093859712153948,0.07164289262500001,-0.00585597929892577,0.01835656808454603,0.03184747845954603,0.02311378533454603,0.01907381553654603,-0.03979541416545397,-0.03270477157795397,-0.01832986204045397,-0.02237348816545397,0.0,0.0,0.0,0.0,0.05815198225,0.06455225003750001,0.041443647375,0.041447303702000005,-0.0285357399424237,0.013915587850556549,0.00801955323586858,-0.021762919644508584
30.0,7.0,0.05445910483454603,-0.043107972290453975,0.0005365275513382227,0.09756707712500001,0.03126794327087487,0.02959601845954603,0.03752962158454603,0.03880246120954603,0.05445910483454603,-0.03513334354045397,-0.02976048754045397,-0.029121890290453964,-0.043107972290453975,0.0,0.0,0.0,0.0,0.064729362,0.067290109125,0.0679243515,0.09756707712500001,0.03331240441656285,0.0001917574738388994,0.0553473869787279,-0.06494464366246822
30.0,8.0,0.027576916709546026,-0.053579437790453974,-0.0001937331506442244,0.0811563545,0.10165345764756067,0.025566490822046033,0.027576916709546026,0.02471427445954603,0.020517522584546033,-0.025293946540453967,-0.03250142154045397,-0.02174872541545397,-0.042259889040453975,0.0,0.0,0.0,0.0,0.0508604373625,0.060078338249999995,0.046462999875,0.062777411625,-0.00714700484852294,0.028971792608195455,0.03240375717343734,0.03594900813644517
31.0,1.0,0.08982708952618138,-0.056420246723818616,-0.001163226572377258,0.14624733625,-0.28189770997318525,0.06326160202618139,0.04360548802618139,0.027954606151181387,0.08982708952618138,-0.056420246723818616,-0.039417524348818615,-0.03323194547381861,-0.05462403172381861,0.0,0.0,0.0,0.0,0.11968184875000001,0.08302301237500001,0.061186551624999995,0.14445112124999998,0.011414865384531972,-0.0036787996547947045,-0.06705606523115654,-0.016202063834678926
31.0,2.0,0.1695172520261814,-0.1292271524863186,-0.00047348016871180394,0.2987444045125,-0.22084448469899481,0.09251868077618139,0.11149613877618139,0.06717290577618139,0.1695172520261814,-0.08757354922381862,-0.07526124097381862,-0.1292271524863186,-0.08329733797381861,0.0,0.0,0.0,0.0,0.18009223000000002,0.18675737975,0.1964000582625,0.25281459,-0.06428415495447895,0.03750954997261479,-0.12670765319303207,-0.05097307496184661
31.0,3.0,0.16784496452618136,-0.1136768457238186,0.006194592393398084,0.28152181024999995,0.6732647756280278,0.16784496452618136,0.06444997077618139,0.030095719651181393,0.0844993857761814,-0.1136768457238186,-0.04309812347381861,-0.042040778848818613,-0.04037125672381861,0.0,0.0,0.0,0.0,0.28152181024999995,0.10754809425,0.07213649850000001,0.1248706425,0.6112013951118167,0.10975928835967899,-0.05718491664264702,0.051351976578958486
31.0,4.0,0.08964485702618138,-0.07543685172381862,-0.0015123020479159332,0.16508170875,-0.09423116452248635,0.08964485702618138,0.04055793977618139,0.08305991327618138,0.06660461515118139,-0.06030248547381861,-0.07543685172381862,-0.03202559422381861,-0.0634521542238186,0.0,0.0,0.0,0.0,0.1499473425,0.1159947915,0.11508550749999999,0.130056769375,0.005068067721307537,-0.08930286394180804,0.11620392643306851,-0.1618517649939066
31.0,5.0,0.08352759202618139,-0.06276278922381862,-0.0009922644735312692,0.14629038125,-0.07222569742954664,0.052236976776181394,0.08352759202618139,0.07923308077618138,0.03606571952618139,-0.06276278922381862,-0.037142246723818606,-0.03356922372381861,-0.03798215997381861,0.0,0.0,0.0,0.0,0.114999766,0.12066983875,0.11280230449999999,0.0740478795,-0.10026721794442824,0.04592628549358063,0.050345069388888386,-0.043272851450104205
31.0,6.0,0.07617557690118139,-0.05600729047381861,-0.0015122364882950564,0.132182867375,-0.054187262984843526,0.07617557690118139,0.01591457877618139,0.04814439327618139,0.03354741702618139,-0.05600729047381861,-0.02488305259881861,-0.040112060473818614,-0.05127346922381861,0.0,0.0,0.0,0.0,0.132182867375,0.040797631375,0.08825645375,0.08482088625,-0.011776494869627105,-0.028834134127967773,0.0832630881304196,-0.03508930458443084
31.0,7.0,0.1305110945261814,-0.04131517047381861,-0.00012153026581526957,0.171826265,0.017467192681437836,0.04294371577618139,0.04869367827618139,0.04590959502618139,0.1305110945261814,-0.03765825672381861,-0.03782104547381861,-0.04131517047381861,-0.032738935473818606,0.0,0.0,0.0,0.0,0.08060197250000001,0.08651472375,0.0872247655,0.16325003,0.017158813529268437,0.018387372076666297,-0.13225471326562996,0.04649956874711422
31.0,8.0,0.1171348957761814,-0.11950956172381859,-0.0004549170532323592,0.2366444575,0.21236971297712873,0.1073338932761814,0.02078754143118139,0.03868717452618139,0.1171348957761814,-0.04741965047381862,-0.016017255473818614,-0.050240618098818614,-0.10460351922381862,0.0,0.0,0.0,0.0,0.15475354375,0.036804796905000006,0.088927792625,0.22173841500000002,-0.054825472622915025,0.05074900847013139,-0.03237885381396924,0.2741399236088245
32.0,1.0,0.2604038195522791,-0.16424505044772092,0.0038264646628306106,0.42464887,0.9861841740129206,0.1309145545522791,0.1559453845522791,0.18150849705227912,0.2604038195522791,-0.1465248979477209,-0.1481885454477209,-0.0818101804477209,-0.16424505044772092,0.0,0.0,0.0,0.0,0.2774394525,0.30413393,0.26331867750000004,0.42464887,-0.02952760320403379,-0.10627985182751153,0.34359383489629663,0.4164027666652311
32.0,2.0,0.2498179195522791,-0.2141987579477209,-0.002208842687226312,0.4640166775,-0.0683458861280983,0.1390079570522791,0.2498179195522791,0.1730205495522791,0.2020274270522791,-0.2141987579477209,-0.14290159044772088,-0.1782683854477209,-0.10894538944772089,0.0,0.0,0.0,0.0,0.353206715,0.39271951,0.351288935,0.31097281649999997,-0.2191051957924574,0.23556583212747695,0.04791892892934871,0.1329618697449329
32.0,3.0,0.2423254170522791,-0.2035402454477209,-0.0021649020728199604,0.44586566250000004,-0.1779571600127317,0.1139430545522791,0.1292133220522791,0.1352592670522791,0.2423254170522791,-0.1123438279477209,-0.0986800429477209,-0.11968950544772089,-0.2035402454477209,0.0,0.0,0.0,0.0,0.2262868825,0.227893365,0.2549487725,0.44586566250000004,-0.08806378996984981,0.07428039082350588,-0.07940696162672886,-0.1759768703026033
32.0,4.0,0.3381526495522791,-0.3368145804477209,-0.0006897948297393396,0.67496723,-0.2784107358134772,0.12395022705227912,0.29065819455227915,0.3381526495522791,0.1931647195522791,-0.3368145804477209,-0.1268403304477209,-0.2613450304477209,-0.15837288544772088,0.0,0.0,0.0,0.0,0.46076480750000004,0.41749852500000006,0.59949768,0.351537605,-0.21451683868311494,0.009186029056257983,-0.38128317758254665,0.02857391927378808
32.0,5.0,0.3115301595522791,-0.6075513829477209,0.0008212886825243347,0.9190815425000001,-0.6879104081314977,0.11766479955227911,0.1218354620522791,0.2106136370522791,0.2719046695522791,-0.19301569294772092,-0.6075513829477209,-0.0781168554477209,-0.5052638979477209,0.0,0.0,0.0,0.0,0.3106804925,0.7293868450000001,0.2887304925,0.7771685675,-0.059798796740243465,-0.25820021188474895,0.3528511540316335,-0.3672130563106123
32.0,6.0,0.2693571295522791,-0.5723671466977209,-0.0003957990002640008,0.84172427625,-0.9458480373938847,0.1806279345522791,0.2693571295522791,0.16703457205227912,0.1079746170522791,-0.16699908044772088,-0.5589063586977209,-0.1975311504477209,-0.1571280479477209,0.0,0.0,0.0,0.0,0.347627015,0.82826348825,0.3645657225,0.265102665,0.06998232045668537,-0.07431856784539986,0.09914857922106493,-0.17909208694694617
32.0,7.0,0.3731792695522791,-0.41891880794772085,-0.0009388083786544593,0.7920980774999999,0.17284375299242238,0.2217387970522791,0.3731792695522791,0.2940192645522791,0.22988798705227914,-0.2638625129477209,-0.17606906544772088,-0.2038107704477209,-0.16306169544772087,0.0,0.0,0.0,0.0,0.48560131,0.5492483349999999,0.497830035,0.3929496825,-0.17399028611133083,0.18001930075824757,-0.008994510981673753,0.2700314250425723
32.0,8.0,0.4513829445522791,-0.2425617054477209,0.0005569416631781935,0.69394465,0.7511817177592737,0.2189246995522791,0.4513829445522791,0.1500416345522791,0.3080879595522791,-0.2425617054477209,-0.1525224729477209,-0.1737682179477209,-0.1953147554477209,0.0,0.0,0.0,0.0,0.46148640500000004,0.6039054175,0.3238098525,0.503402715,-0.08278968638459133,0.39496444135274,-0.16178056897746776,0.13221332791983012
33.0,1.0,0.0887300842267137,-0.08849492442328628,-0.00038663215120767185,0.17722500865,-0.004817212715566864,0.0887300842267137,0.044232419101713716,0.04019562845171372,0.05784412643921372,-0.08539339612328628,-0.06967970246516128,-0.08849492442328628,-0.06787637719828628,0.0,0.0,0.0,0.0,0.17412348034999997,0.113912121566875,0.128690552875,0.12572050363749998,-0.12726807909491372,-0.053257865829033066,-0.03713380145179931,0.1234825879198652
33.0,2.0,0.03789917090171372,-0.03789346459203628,3.6504964977804065e-05,0.07579263549375001,0.05651233455560712,0.027793632491713724,0.026594752539213718,0.03789917090171372,0.033655948314213716,-0.021214689860786284,-0.03574197959828628,-0.016995414473286282,-0.03755947063578628,0.0,0.0,0.0,0.0,0.04900832235250001,0.0623367321375,0.054894585375,0.07121541895,0.08330303166667902,0.025729060441011788,0.14419317620994454,-0.05051556125549127
33.0,3.0,0.05212794715171372,-0.04591467641453628,0.0007269944015931009,0.09804262356625,0.14668318222426593,0.05212794715171372,0.03888079552171372,0.02834272903921372,0.037069315376713714,-0.00961263422078628,-0.040746137760786276,-0.01684027355078628,-0.04242272473203628,0.0,0.0,0.0,0.0,0.0617405813725,0.07962693328249999,0.04518300259,0.07949204010875,0.09364570810324219,0.026968353817509526,0.07860771676362778,0.0705680737718057
33.0,4.0,0.06836821793046371,-0.055892131585786285,0.0004368414851871276,0.12426034951625001,0.11454984546826036,0.04800853674171372,0.042542472901713715,0.06836821793046371,0.03129774397796372,-0.044217216135786275,-0.026164464748286282,-0.055892131585786285,-0.02595238624453628,0.0,0.0,0.0,0.0,0.0922257528775,0.06870693765,0.12426034951625001,0.0572501302225,0.07413052354670559,0.09847465384679155,-0.002009180865870555,0.01996368155716303
33.0,5.0,0.061302976414213714,-0.09181730514828629,0.0003452631353799415,0.15312028156250002,0.14567323272877608,0.05607864590008873,0.061184211351713716,0.04993642446421372,0.061302976414213714,-0.031748815135786285,-0.06583617438828628,-0.07140401322328627,-0.09181730514828629,0.0,0.0,0.0,0.0,0.08782746103587502,0.12702038574,0.1213404376875,0.15312028156250002,0.06516619579958893,0.004883899340704781,0.12463475526048193,-0.03728199371953275
33.0,6.0,0.054281623616713716,-0.06647254048703627,0.0010188516900676526,0.12075416410374998,0.120445247548189,0.054281623616713716,0.04426802956421372,0.03372676072671372,0.051859925251713714,-0.06647254048703627,-0.03403084127328629,-0.02310347104578628,-0.05072936827453628,0.0,0.0,0.0,0.0,0.12075416410374998,0.0782988708375,0.0568302317725,0.10258929352624999,0.17602590099675894,-0.04321608759384103,0.016130300374782115,-0.04745430979206543
33.0,7.0,0.07371183176421374,-0.052871498010786284,0.0008374395638068357,0.12658332977500003,0.16531891490648865,0.07099210230921373,0.05098930676421372,0.04758939850071372,0.04897849723921372,-0.036810150718286284,-0.03869762174953628,-0.052871498010786284,-0.035527153573286285,0.0,0.0,0.0,0.0,0.10780225302750002,0.08968692851375,0.1004608965115,0.0845056508125,0.019677676641247158,-0.05959836821950594,0.09620993684678264,0.0635143315691847
33.0,8.0,0.08345657760171371,-0.05385529313578629,0.0019652864766818213,0.1373118707375,0.14824615876924677,0.05121436198921372,0.04061920683921372,0.03168529371421372,0.08345657760171371,-0.03086588797328628,-0.05385529313578629,-0.03855897757328628,-0.052537404023286285,0.0,0.0,0.0,0.0,0.08208024996249999,0.09447449997500001,0.07024427128749999,0.13599398162499998,-0.017121336015422525,-0.00850938581260037,0.05049641845785657,0.07471367191676587
34.0,1.0,0.09842857314612027,-0.05946122935387973,-0.00022053981760280334,0.1578898025,0.0027491636938254196,0.08088914564612026,0.09842857314612027,0.04294267189612027,0.052319494396120256,-0.05304748747887973,-0.05946122935387973,-0.042567015603879724,-0.04451924435387973,0.0,0.0,0.0,0.0,0.13393663312499998,0.1578898025,0.08550968749999999,0.09683873874999999,0.0801453080020902,-0.04096773281695615,0.010471063575895393,-0.013692527235564599
34.0,2.0,0.04836096064612027,-0.05318488935387973,-0.0005154582599056416,0.10154585,0.03157584903023884,0.03792591274612027,0.04836096064612027,0.03683326939612026,0.04594396939612027,-0.035735050603879735,-0.04231818435387973,-0.026302622478879736,-0.03489669310387973,0.0,0.0,0.0,0.0,0.07366096335,0.090679145,0.063135891875,0.0808406625,-0.0012340478135003038,0.030902535001865697,0.037023317132692586,-0.014933869093992379
34.0,3.0,0.06882079814612026,-0.05963682435387973,8.17494156314346e-06,0.12845762249999998,0.033190669323308726,0.06509511189612027,0.06882079814612026,0.054631558146120265,0.06632313689612027,-0.05963682435387973,-0.04215324060387973,-0.04091180810387973,-0.04868218935387973,0.0,0.0,0.0,0.0,0.12473193625000001,0.11097403874999999,0.09554336625,0.11500532625,0.01574757439854703,-0.08875478170053808,0.01278951956363452,-0.06922410243715535
34.0,4.0,0.08144974314612027,-0.06351788685387973,-0.00025352863728092756,0.14496763000000001,-0.028034959650526936,0.08144974314612027,0.03965933064612027,0.05120488814612027,0.06031732064612026,-0.05559570435387974,-0.05458054935387973,-0.04161325560387973,-0.06351788685387973,0.0,0.0,0.0,0.0,0.13704544750000003,0.09423988,0.09281814375,0.12383520749999999,0.13326525765309977,-0.040196584340252896,-0.016816524510931567,-0.11595772182636434
34.0,5.0,0.06481855064612027,-0.07308290685387975,-0.00047411010703351625,0.13790145750000002,-0.02193421078891484,0.06278386814612028,0.039674679396120266,0.06481855064612027,0.03250158590862027,-0.06781551947887973,-0.07308290685387975,-0.046173439978879724,-0.05154555685387974,0.0,0.0,0.0,0.0,0.130599387625,0.11275758625000001,0.110991990625,0.0840471427625,0.019918492172750185,-0.014712080003500022,0.00969502773215039,-0.0036293416043970527
34.0,6.0,0.07369046689612027,-0.06653659435387974,-0.0005551886708737447,0.14022706125,-0.056620274476732096,0.04862456564612027,0.06651234064612027,0.07369046689612027,0.037838500646120266,-0.04510646435387974,-0.06653659435387974,-0.05340877435387974,-0.05743254310387974,0.0,0.0,0.0,0.0,0.09373103,0.133048935,0.12709924125,0.09527104375,0.020649179599013467,-0.08887342683833777,0.032186696128105007,0.0019943970560999252
34.0,7.0,0.10337356439612026,-0.06337588185387973,-0.0004308608544245126,0.16674944625,-0.14193798342484867,0.06615404689612027,0.10337356439612026,0.04126903439612026,0.04304587689612027,-0.057438263103879734,-0.06337588185387973,-0.039647785603879736,-0.05675165435387974,0.0,0.0,0.0,0.0,0.12359231000000001,0.16674944625,0.08091682,0.09979753125000002,0.010294179459689384,-0.08233299221321203,-0.006600352326575399,-0.10279622165651424
34.0,8.0,0.07491308564612029,-0.061231308103879736,-0.0010125380663108165,0.13614439375000004,-0.13642460087497654,0.05630744689612027,0.04205465064612027,0.07491308564612029,0.04874547439612027,-0.05873835810387974,-0.05549305060387973,-0.061231308103879736,-0.058169505603879734,0.0,0.0,0.0,0.0,0.11504580500000001,0.09754770125000001,0.13614439375000004,0.10691498,-0.018536708053042125,-0.10149998871829026,-0.04220128710744997,-0.05982748393154773
35.0,1.0,0.0292331698442543,-0.023131539141459986,3.340238710688336e-05,0.052364708985714284,-0.03468645931025197,0.015305471001397158,0.011527587515682872,0.019504001144254303,0.025688982001397156,-0.023131539141459986,-0.019313784141459987,-0.01622529842717427,-0.02045348242717427,0.0,0.0,0.0,0.0,0.03843701014285714,0.03084137165714286,0.03572929957142858,0.04614246442857142,0.013648328636099535,-0.02932136686763337,-0.021873350387569386,0.0028128947451696584
35.0,2.0,0.023586278001397155,-0.08527578628431712,-6.011212308950874e-05,0.10886206428571427,-0.011176136444632431,0.0213071651442543,0.023586278001397155,0.019054552287111445,0.021290764715682867,-0.03657359771288855,-0.016828363284317128,-0.014801671998602843,-0.08527578628431712,0.0,0.0,0.0,0.0,0.05788076285714285,0.04041464128571429,0.03385622428571429,0.10656655099999998,0.02555420280372548,-0.04749368219833124,0.013490175364617229,-0.0085889182939212
35.0,3.0,0.06691127700139717,-0.02735479057003141,2.821081701474643e-05,0.09426606757142858,0.020130212777188954,0.03289066228711145,0.013643109429968587,0.01839271800139716,0.06691127700139717,-0.01744827428431713,-0.012362626570031413,-0.01763343928431713,-0.02735479057003141,0.0,0.0,0.0,0.0,0.05033893657142857,0.026005736,0.03602615728571429,0.09426606757142858,0.018497114721714447,-0.003975773504176244,-0.01451867146822801,-0.01628275873600378
35.0,4.0,0.03774176957282573,-0.03785494457003141,-0.00017376497423567458,0.07559671414285715,-0.03750620885044576,0.016715239429968585,0.03774176957282573,0.02079139428711144,0.034750734001397166,-0.014606232141459988,-0.015091423284317129,-0.03785494457003141,-0.021583332427174275,0.0,0.0,0.0,0.0,0.031321471571428575,0.05283319285714286,0.05864633885714285,0.056334066428571444,-0.021922341567520303,0.016310538495942106,-0.026118239364218667,-0.0005476372718209929
35.0,5.0,0.03834247628711145,-0.05994598671288855,-0.00029743286726701844,0.098288463,-0.02558458511177385,0.017135964287111442,0.03834247628711145,0.03397177328711144,0.015607191572825732,-0.017735010284317128,-0.02810555881288856,-0.0524961718557457,-0.012616305284317128,0.0,0.0,0.0,0.0,0.03487097457142857,0.06644803510000001,0.08646794514285713,0.02822349685714286,0.0075953910869555885,-0.05090565238563026,0.04914881276429642,-0.008209231438671298
35.0,6.0,0.10032738371568287,-0.0629417948557457,-0.0003843836953058308,0.16326917857142859,0.008280700112501163,0.040621015444254296,0.05425222400139716,0.05448347614425431,0.10032738371568287,-0.027844771855745704,-0.03679777528431712,-0.0629417948557457,-0.04881995528431713,0.0,0.0,0.0,0.0,0.0684657873,0.09104999928571428,0.11742527100000003,0.149147339,-0.02166623370226867,-0.018668470503325325,-0.01750910207870824,-0.03687668953905333
35.0,7.0,0.12543389300139718,-0.2142671458557457,-0.0005554424260754291,0.33970103885714287,0.07387652313167628,0.0780221894299686,0.12065872742996857,0.09384897371568289,0.12543389300139718,-0.09424835999860284,-0.1453256051700314,-0.1404455645700314,-0.2142671458557457,0.0,0.0,0.0,0.0,0.17227054942857145,0.2659843326,0.23429453828571428,0.33970103885714287,0.013702008567633466,0.12693772944883364,-0.01468547826739075,-0.047255127584167236
35.0,8.0,0.13772038771568287,-0.11352815914145999,-2.803677014592433e-05,0.2512485468571429,0.07375328048142904,0.13772038771568287,0.07222046285854003,0.03302668528711144,0.023799237044254296,-0.11352815914145999,-0.06231751814145998,-0.05901537242717426,-0.02097349989860284,0.0,0.0,0.0,0.0,0.2512485468571429,0.134537981,0.0920420577142857,0.04477273694285713,-0.052362469963925254,0.0878807906259326,-0.045704794701412046,0.019877554579953636
36.0,1.0,0.03993016969643695,-0.04340815855356306,8.06142874385352e-05,0.08333832825000001,-0.00549915530736933,0.03105642457143695,0.011373503496436947,0.037692856946436946,0.03993016969643695,-0.025606260053563052,-0.04340815855356306,-0.038761812553563056,-0.03307242055356306,0.0,0.0,0.0,0.0,0.056662684625,0.054781662050000006,0.0764546695,0.07300259025000001,0.016428550367845213,-0.09902476775740326,-0.013840051631079514,-0.008389343140477179
36.0,2.0,0.04243546444643694,-0.04447607630356305,0.0003785376812653551,0.08691154074999999,0.0038734668895349517,0.04205177869643695,0.033840407946436946,0.02631423919643695,0.04243546444643694,-0.04447607630356305,-0.039364387928563054,-0.03684263755356306,-0.023782643928563055,0.0,0.0,0.0,0.0,0.086527855,0.073204795875,0.06315687675000001,0.066218108375,-0.03302241657126704,-0.004496719660102455,-0.08241977490837293,0.0327617517645469
36.0,3.0,0.03985101869643695,-0.03272714005356305,2.279683643853895e-05,0.07257815875000001,-0.08428314516163621,0.028620787446436948,0.01935120803393695,0.011303019533936946,0.03985101869643695,-0.030526673803563057,-0.019337065803563053,-0.03179626317856305,-0.03272714005356305,0.0,0.0,0.0,0.0,0.059147461250000005,0.0386882738375,0.0430992827125,0.07257815875000001,-0.023572551505336457,0.033721949971630326,-0.07116668086540008,0.016916801061630474
36.0,4.0,0.05672132557143694,-0.02959723130356305,0.00028625775909100034,0.086318556875,-0.006252933701253759,0.008030713446436947,0.03779035832143694,0.05672132557143694,0.03127646994643695,-0.012832183178563054,-0.027916196303563054,-0.02959723130356305,-0.013658731678563057,0.0,0.0,0.0,0.0,0.020862896625000002,0.065706554625,0.086318556875,0.044935201625000004,-0.04129029675579503,-0.06864045345381331,-0.0076651736886694175,0.054531458040181835
