participant_number,subexperiment_number,MRTScore,MRTAcc,MRTGroup,nback_hits_0,nback_hit_rate_0,nback_correct_rejections_0,nback_rt_target_0,nback_rt_nontarget_0,nback_composite_0,nback_hits_1,nback_hit_rate_1,nback_correct_rejections_1,nback_rt_target_1,nback_rt_nontarget_1,nback_composite_1,nback_hits_2,nback_hit_rate_2,nback_correct_rejections_2,nback_rt_target_2,nback_rt_nontarget_2,nback_composite_2,rest_time,time_subexperiment,accuracy_subexperiment,accuracy_total,answer_correct_subexperiment,answer_incorrect_subexperiment,feedback_score_subexperiment,blink_count,rest_blink_rest_count,blink_rate,rest_blink_rate,normalized_blink_rate,nback_hits_avg,nback_hit_rate_avg,nback_rt_target_avg,nback_rt_non_target_avg,nback_composite_avg,trial_duration_1,trial_duration_2,trial_duration_3,trial_duration_4,trial_duration_mean,performance_subexperiment,feedback_score_tutorial_1,feedback_score_tutorial_2,feedback_score_tutorial_3,feedback_score_rest_1,eye_avg_fixation_PointX,eye_avg_fixation_PointY,eye_avg_fixation_PointZ,eye_avg_LeftGazeX,eye_avg_LeftGazeY,eye_avg_LeftGazeZ,eye_avg_RightGazeX,eye_avg_RightGazeY,eye_avg_RightGazeZ,eye_avg_LeftPupilDiameter,eye_avg_RightPupilDiameter,eye_avg_RightEyeOpenness,eye_avg_LeftEyeOpenness,eye_max_LeftPupilDiameter,eye_max_RightPupilDiameter,cogload_subexperiment,cogload_mean,cogload_group,z_score,std_dev
67,5,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,57.291,100,93.75,4,0,6,28,14,29.32397759,28,4.728491386,8.333333333,96.66666667,411.4814435,,0.236052351,16.38,14.395,14.526,14.479,14.945,6.691201071,1,1,5,1,0.169910013,-0.225366509,0.852951449,0.063417752,-0.104631539,0.914428541,0.089442414,-0.100882403,0.91462852,4.385125625,4.290624037,0.95378196,0.951857825,5.764435,6.119827,8,3,High,2.340568493,1.281739889
67,6,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,48.045,75,93.75,3,1,6,18,14,22.47892601,28,-19.7181214,8.333333333,96.66666667,411.4814435,,0.236052351,13.349,10.495,8.063,20.495,13.1005,5.724972329,1,1,5,1,0.134277399,-0.263291551,0.879840742,0.033199312,-0.125357312,0.93262638,0.059524866,-0.12690168,0.932553555,4.433602981,4.329270592,0.953563584,0.95698567,6.395599,6.14975,8,3,High,2.340568493,1.281739889
67,7,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,62.634,75,93.75,3,1,7,36,14,34.48606188,28,23.16450673,8.333333333,96.66666667,411.4814435,,0.236052351,16.959,15.025,16.123,18.606,16.67825,4.496874672,1,1,5,1,0.065379467,-0.294135666,0.844244388,-0.009114956,-0.1447586,0.895541553,0.015140195,-0.14288678,0.899247595,4.414802463,4.310400807,0.941318265,0.944858835,5.728317,5.503998,8,3,High,3.12075799,1.281739889
67,8,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,4,0,6,29,14,31.18614905,28,11.37910374,8.333333333,96.66666667,411.4814435,,0.236052351,11.835,16.652,17.089,10.218,13.9485,7.169229666,1,1,5,1,0.074597621,-0.169234412,0.861962016,0.009012872,-0.073262184,0.914371708,0.032365919,-0.068312159,0.918358594,4.238451618,4.172771737,0.940539744,0.944341893,5.382935,5.293549,8,3,High,2.340568493,1.281739889
68,1,9,37.5,Low,8,100,93.75,419.05355,258.98495,0.238632986,10,100,100,587.29928,,0.170270939,8,100,96.875,672.375625,730.9278999,0.148726391,300.003,152.92,100,90.625,4,0,4,14,12,5.493068271,24,-77.11221554,8.666666667,100,559.5761517,,0.185876772,45.322,32.509,34.016,26.082,34.48225,2.900042776,4,1,5,1,0.104550231,-0.225060286,0.846115049,0.010054841,-0.094535273,0.949459998,0.034528542,-0.089694701,0.949248745,5.010877293,5.145015472,0.979806333,0.977386274,6.378769,6.427002,4,3,High,2.160246899,0.46291005
68,2,9,37.5,Low,8,100,93.75,419.05355,258.98495,0.238632986,10,100,100,587.29928,,0.170270939,8,100,96.875,672.375625,730.9278999,0.148726391,300.003,67.736,100,90.625,4,0,4,6,12,5.314751388,24,-77.85520255,8.666666667,100,559.5761517,,0.185876772,26.943,13.223,10.255,22.885,18.3265,5.45657927,4,1,5,1,0.063690017,-0.302488299,0.843455767,-0.006222472,-0.139233223,0.951774925,0.024096301,-0.136904555,0.953249867,4.983615613,5.129528307,0.972487933,0.973466477,6.215942,6.875671,4,3,High,2.160246899,0.46291005
68,3,9,37.5,Low,8,100,93.75,419.05355,258.98495,0.238632986,10,100,100,587.29928,,0.170270939,8,100,96.875,672.375625,730.9278999,0.148726391,300.003,117.383,75,90.625,3,1,5,6,12,3.06688362,24,-87.22131825,8.666666667,100,559.5761517,,0.185876772,33.618,38.628,25.546,25.352,30.786,2.436172286,4,1,5,1,0.038397963,-0.287973471,0.873249085,-0.025418038,-0.128034058,0.962374815,0.011450451,-0.128002217,0.962150283,5.275162501,5.341385676,0.971863189,0.974990724,6.863358,6.175064,4,3,High,4.320493799,0.46291005
68,4,9,37.5,Low,8,100,93.75,419.05355,258.98495,0.238632986,10,100,100,587.29928,,0.170270939,8,100,96.875,672.375625,730.9278999,0.148726391,300.003,69.461,100,90.625,4,0,4,7,12,6.0465585,24,-74.80600625,8.666666667,100,559.5761517,,0.185876772,22.505,26.11,12.24,12.933,18.447,5.420935653,4,1,5,1,0.131912763,-0.304158486,0.841415627,0.026630081,-0.145013728,0.954736413,0.061821778,-0.150611253,0.953097068,5.207663188,5.295817979,0.967830753,0.967592767,6.58667,7.066925,4,3,High,2.160246899,0.46291005
68,5,9,37.5,Low,8,100,93.75,419.05355,258.98495,0.238632986,10,100,100,587.29928,,0.170270939,8,100,96.875,672.375625,730.9278999,0.148726391,300.003,69.218,100,90.625,4,0,4,6,12,5.200959288,24,-78.3293363,8.666666667,100,559.5761517,,0.185876772,20.182,16.99,19.65,14.768,17.8975,5.587372538,4,1,5,1,0.211093076,-0.316295947,0.802584899,0.06987588,-0.158155951,0.945987893,0.101014653,-0.164590052,0.941414299,5.262699477,5.400349046,0.974592602,0.968791304,6.419205,7.044983,4,3,High,2.160246899,0.46291005
68,6,9,37.5,Low,8,100,93.75,419.05355,258.98495,0.238632986,10,100,100,587.29928,,0.170270939,8,100,96.875,672.375625,730.9278999,0.148726391,300.003,75.5,50,90.625,2,2,4,4,12,3.178807947,24,-86.75496689,8.666666667,100,559.5761517,,0.185876772,19.093,27.219,14.516,19.582,20.1025,2.487252829,4,1,5,1,0.057197755,-0.354095755,0.83004507,-0.020430606,-0.181226899,0.948363081,0.01167037,-0.183198235,0.948256876,5.270188142,5.403869639,0.979132637,0.975972657,6.248459,6.923111,4,3,High,2.160246899,0.46291005
68,7,9,37.5,Low,8,100,93.75,419.05355,258.98495,0.238632986,10,100,100,587.29928,,0.170270939,8,100,96.875,672.375625,730.9278999,0.148726391,300.003,74.402,100,90.625,4,0,4,5,12,4.032149673,24,-83.19937636,8.666666667,100,559.5761517,,0.185876772,11.07,21.134,31.071,13.714,19.24725,5.195547416,4,1,5,1,0.041954218,-0.365820142,0.843393626,-0.028337071,-0.176619533,0.951827203,0.008259424,-0.179942352,0.951979164,5.212447003,5.329740352,0.975363653,0.973914894,6.850662,6.832367,4,3,High,2.160246899,0.46291005
68,8,9,37.5,Low,8,100,93.75,419.05355,258.98495,0.238632986,10,100,100,587.29928,,0.170270939,8,100,96.875,672.375625,730.9278999,0.148726391,300.003,81.782,100,90.625,4,0,5,4,12,2.934631092,24,-87.77237045,8.666666667,100,559.5761517,,0.185876772,20.941,14.593,27.554,18.694,20.4455,4.891051821,4,1,5,1,0.158602011,-0.264958406,0.81731198,0.041334733,-0.136554825,0.948486504,0.071784214,-0.13830887,0.946693462,5.266658738,5.399728681,0.969705651,0.970962207,6.601105,6.672409,4,3,High,4.320493799,0.46291005
71,1,9,37.5,Low,8,100,100,389.6558625,,0.256636714,8,80,96.66666667,359.49045,426.4435,0.222537205,7,87.5,100,1001.440986,,0.087374095,300.0049,113.843,75,78.125,3,1,2,11,1,5.797457903,2,189.8728951,7.666666667,89.16666667,583.5290994,,0.188849338,26.356,13.609,27.369,22.708,22.5105,3.331778503,1,1,7,1,-0.055725825,-0.068211036,0.913833343,-0.073983855,-0.005762735,0.946386814,-0.052035779,-0.010791408,0.951003635,3.551523666,3.604940968,0.988032574,0.985787254,4.637161,4.830231,7,4,Low,-1.885618083,1.060660172
71,2,9,37.5,Low,8,100,100,389.6558625,,0.256636714,8,80,96.66666667,359.49045,426.4435,0.222537205,7,87.5,100,1001.440986,,0.087374095,300.0049,119.226,75,78.125,3,1,3,7,1,3.522721554,2,76.1360777,7.666666667,89.16666667,583.5290994,,0.188849338,34.239,24.647,25.61,37.375,30.46775,2.461619253,1,1,7,1,-0.057654848,-0.274193098,0.893573884,-0.075248391,-0.146188767,0.94658954,-0.047770324,-0.1403029,0.95165096,3.768312125,3.84157898,0.993083465,0.990508401,4.543854,5.793671,7,4,Low,-0.942809042,1.060660172
71,3,9,37.5,Low,8,100,100,389.6558625,,0.256636714,8,80,96.66666667,359.49045,426.4435,0.222537205,7,87.5,100,1001.440986,,0.087374095,300.0049,116.691,75,78.125,3,1,4,21,1,10.7977479,2,439.8873949,7.666666667,89.16666667,583.5290994,,0.188849338,40.999,20.582,34.904,23.415,29.975,2.502085071,1,1,7,1,-0.066105329,-0.195147391,0.864501835,-0.058194312,-0.092384707,0.947545932,-0.032015788,-0.089514024,0.95504201,3.558511731,3.696882334,0.98612083,0.981008781,4.904572,5.410538,7,4,Low,0,1.060660172
71,4,9,37.5,Low,8,100,100,389.6558625,,0.256636714,8,80,96.66666667,359.49045,426.4435,0.222537205,7,87.5,100,1001.440986,,0.087374095,300.0049,79.748,75,78.125,3,1,3,14,1,10.53317952,2,426.6589758,7.666666667,89.16666667,583.5290994,,0.188849338,29.897,18.189,20.672,13.033,20.44775,3.66788522,1,1,7,1,-0.051113623,-0.224040364,0.852982012,-0.07028523,-0.118701555,0.93928388,-0.044445413,-0.121773527,0.94538742,3.58729469,3.688040149,0.985463724,0.97997416,5.274399,4.853424,7,4,Low,-0.942809042,1.060660172
71,5,9,37.5,Low,8,100,100,389.6558625,,0.256636714,8,80,96.66666667,359.49045,426.4435,0.222537205,7,87.5,100,1001.440986,,0.087374095,300.0049,87.283,75,78.125,3,1,4,10,1,6.87419085,2,243.7095425,7.666666667,89.16666667,583.5290994,,0.188849338,21.774,12.494,20.7,34.64,22.402,3.347915365,1,1,7,1,-0.105124403,-0.238863468,0.852379629,-0.078125986,-0.11508955,0.933612916,-0.047541484,-0.116502439,0.941845939,3.570420983,3.70730883,0.977887837,0.971334581,4.610947,4.89151,7,4,Low,0,1.060660172
71,6,9,37.5,Low,8,100,100,389.6558625,,0.256636714,8,80,96.66666667,359.49045,426.4435,0.222537205,7,87.5,100,1001.440986,,0.087374095,300.0049,77.221,100,78.125,4,0,3,18,1,13.98583287,2,599.2916435,7.666666667,89.16666667,583.5290994,,0.188849338,12.148,25.72,13.116,28.035,19.75475,5.062073678,1,1,7,1,-0.015695239,-0.276951885,0.860067765,-0.046673311,-0.139684627,0.936271669,-0.019048964,-0.140604711,0.94264244,3.56621891,3.683685849,0.983858726,0.976022447,4.543274,5.447876,7,4,Low,-0.942809042,1.060660172
71,7,9,37.5,Low,8,100,100,389.6558625,,0.256636714,8,80,96.66666667,359.49045,426.4435,0.222537205,7,87.5,100,1001.440986,,0.087374095,300.0049,94.897,75,78.125,3,1,5,18,1,11.38076019,2,469.0380096,7.666666667,89.16666667,583.5290994,,0.188849338,24.701,24.051,23.161,24.721,24.1585,3.104497382,1,1,7,1,-0.027310366,-0.231399458,0.855528627,-0.04962555,-0.117310208,0.940196596,-0.022478969,-0.118806095,0.946800223,3.595561412,3.701935608,0.98358881,0.975938154,4.645493,5.278168,7,4,High,0.942809042,1.060660172
71,8,9,37.5,Low,8,100,100,389.6558625,,0.256636714,8,80,96.66666667,359.49045,426.4435,0.222537205,7,87.5,100,1001.440986,,0.087374095,300.0049,88.1,75,78.125,3,1,5,15,1,10.21566402,2,410.7832009,7.666666667,89.16666667,583.5290994,,0.188849338,26.289,14.183,23.861,23.767,22.025,3.405221339,1,1,7,1,-0.043517024,-0.194042383,0.822784305,-0.059430594,-0.099074712,0.932141788,-0.030358591,-0.101678261,0.936479212,3.573228066,3.665060218,0.985100501,0.979040475,4.522247,4.704163,7,4,High,0.942809042,1.060660172
72,1,9,37.5,Low,0,0,100,,,0,10,100,40,665.87356,877.7568,0.150178662,8,100,100,675.9148875,,0.147947622,300.003,125.822,100,81.25,4,0,3,26,8,12.39846768,16,-22.50957702,6,66.66666667,,,0.099375428,36.805,20.778,27.991,28.204,28.4445,3.515618134,4,1,6,2,-0.082655826,-0.235219279,0.823385305,-0.053447217,-0.064531356,0.927262139,-0.046216856,-0.062739438,0.930142398,3.604694597,3.367264454,0.974186486,0.960546825,5.719086,4.908646,5,3.5,Low,-0.322030594,1.552647509
72,2,9,37.5,Low,0,0,100,,,0,10,100,40,665.87356,877.7568,0.150178662,8,100,100,675.9148875,,0.147947622,300.003,102.614,75,81.25,3,1,5,16,8,9.355448574,16,-41.52844641,6,66.66666667,,,0.099375428,47.751,22.088,12.769,22.635,26.31075,2.85054588,4,1,6,2,-0.038457081,-0.404629498,0.818690291,-0.005207358,-0.150071382,0.937757468,0.004025079,-0.151395785,0.939386917,3.97658087,3.714821415,0.965358567,0.935461102,5.386505,4.979614,5,3.5,High,0.966091783,1.552647509
72,3,9,37.5,Low,0,0,100,,,0,10,100,40,665.87356,877.7568,0.150178662,8,100,100,675.9148875,,0.147947622,300.003,101.71,100,81.25,4,0,6,15,8,8.848687445,16,-44.69570347,6,66.66666667,,,0.099375428,32.244,24.4,25.218,22.966,26.207,3.815774411,4,1,6,2,-0.045716375,-0.345435659,0.826196907,-0.024594467,-0.125402603,0.945290623,-0.015789942,-0.129059203,0.946617298,4.00100447,3.749637935,0.975678811,0.972720439,5.255112,4.758896,5,3.5,High,1.610152972,1.552647509
72,4,9,37.5,Low,0,0,100,,,0,10,100,40,665.87356,877.7568,0.150178662,8,100,100,675.9148875,,0.147947622,300.003,78.053,100,81.25,4,0,6,12,8,9.2245013,16,-42.34686687,6,66.66666667,,,0.099375428,17.408,22.833,26,14.626,20.21675,4.946393461,4,1,6,2,0.057629471,-0.362862014,0.819460577,0.015562624,-0.141801227,0.93901499,0.023978265,-0.144038688,0.938722603,3.916021786,3.712805506,0.967040876,0.957540535,5.171051,4.591248,5,3.5,High,1.610152972,1.552647509
72,5,9,37.5,Low,0,0,100,,,0,10,100,40,665.87356,877.7568,0.150178662,8,100,100,675.9148875,,0.147947622,300.003,93.534,50,81.25,2,2,7,14,8,8.980691513,16,-43.87067804,6,66.66666667,,,0.099375428,29.176,30.22,23.24,13.254,23.9725,2.085723225,4,1,6,2,0.023544678,-0.339217604,0.817719233,-0.003544238,-0.127182013,0.943004789,0.004158908,-0.135173346,0.945724861,3.948892515,3.74441934,0.974335712,0.97721455,5.416183,5.323502,5,3.5,High,2.254214161,1.552647509
72,6,9,37.5,Low,0,0,100,,,0,10,100,40,665.87356,877.7568,0.150178662,8,100,100,675.9148875,,0.147947622,300.003,129.658,50,81.25,2,2,7,11,8,5.09031452,16,-68.18553425,6,66.66666667,,,0.099375428,18.542,40.73,28.239,45.226,33.18425,1.50673889,4,1,6,2,-0.03435169,-0.409939864,0.802471179,-0.017377116,-0.162326719,0.93600354,-0.005509044,-0.170910467,0.935983149,3.966325728,3.7015889,0.972634511,0.969824589,6.447739,4.617447,5,3.5,High,2.254214161,1.552647509
72,7,9,37.5,Low,0,0,100,,,0,10,100,40,665.87356,877.7568,0.150178662,8,100,100,675.9148875,,0.147947622,300.003,92.771,75,81.25,3,1,8,12,8,7.761046017,16,-51.4934624,6,66.66666667,,,0.099375428,21.003,17.466,35.177,23.385,24.25775,3.091795406,4,1,6,2,-0.052807766,-0.428908713,0.799150096,-0.039415767,-0.164733527,0.94978509,-0.028760566,-0.169878755,0.951297489,4.067590376,3.837010116,0.980758332,0.980210652,6.647644,6.522827,5,3.5,High,2.898275349,1.552647509
72,8,9,37.5,Low,0,0,100,,,0,10,100,40,665.87356,877.7568,0.150178662,8,100,100,675.9148875,,0.147947622,300.003,91.951,100,81.25,4,0,7,22,8,14.35547194,16,-10.2783004,6,66.66666667,,,0.099375428,34.497,13.869,24.303,19.282,22.98775,4.350143011,4,1,6,2,0.02358449,-0.393757586,0.769972503,-0.008845562,-0.150502044,0.922100435,0.002684627,-0.156204032,0.925134712,3.891357083,3.728140602,0.964050796,0.957641357,5.33049,5.223801,5,3.5,High,2.254214161,1.552647509
73,1,7,29.17,Low,8,100,0,655.1106,728.1397781,0.152645981,7,70,23.33333333,586.6666286,629.1293217,0.11931819,4,50,96.875,788.31865,394.9685001,0.063426129,300.007,119.188,100,87.5,4,0,2,12,6,6.040876598,12,-49.65936168,6.333333333,73.33333333,676.6986262,584.0792,0.111796766,33.883,15.349,26.155,21.207,24.1485,4.141043957,4,1,8,2,0.150875018,-0.037752511,0.892625178,0.03821613,-0.002506048,0.951835687,0.058737882,0.001827255,0.947311058,4.118935045,4.140548768,0.969075236,0.96956798,5.609512,5.501022,6,4.5,Low,-1.479019946,1.690308509
73,2,7,29.17,Low,8,100,0,655.1106,728.1397781,0.152645981,7,70,23.33333333,586.6666286,629.1293217,0.11931819,4,50,96.875,788.31865,394.9685001,0.063426129,300.007,62.161,100,87.5,4,0,2,13,6,12.54806068,12,4.567172343,6.333333333,73.33333333,676.6986262,584.0792,0.111796766,22.629,12.6,9.8,20.357,16.3465,6.117517511,4,1,8,2,0.164697477,-0.179807153,0.8585293,0.05853884,-0.081444997,0.933842805,0.084388387,-0.078454244,0.932864785,4.316629888,4.296008,0.94505282,0.953677914,6.056747,5.631256,6,4.5,Low,-1.479019946,1.690308509
73,3,7,29.17,Low,8,100,0,655.1106,728.1397781,0.152645981,7,70,23.33333333,586.6666286,629.1293217,0.11931819,4,50,96.875,788.31865,394.9685001,0.063426129,300.007,97.117,100,87.5,4,0,3,19,6,11.73841861,12,-2.179844929,6.333333333,73.33333333,676.6986262,584.0792,0.111796766,20.852,28.859,38.771,13.911,25.59825,3.906517047,4,1,8,2,0.129552346,-0.216999791,0.866117007,0.045992747,-0.092902302,0.945812306,0.081250978,-0.091684628,0.947933233,4.506635608,4.493315498,0.956281104,0.963370504,5.988998,5.704224,6,4.5,Low,-0.887411967,1.690308509
73,4,7,29.17,Low,8,100,0,655.1106,728.1397781,0.152645981,7,70,23.33333333,586.6666286,629.1293217,0.11931819,4,50,96.875,788.31865,394.9685001,0.063426129,300.007,62.66,100,87.5,4,0,3,6,6,5.745292052,12,-52.12256623,6.333333333,73.33333333,676.6986262,584.0792,0.111796766,20.86,11.603,20.595,13.116,16.5435,6.044670112,4,1,8,2,0.217895756,-0.290547856,0.860210419,0.064839237,-0.141719985,0.948930118,0.101583267,-0.134165249,0.945613238,4.614100948,4.583118882,0.958173606,0.963589481,5.682709,5.668976,6,4.5,Low,-0.887411967,1.690308509
73,5,7,29.17,Low,8,100,0,655.1106,728.1397781,0.152645981,7,70,23.33333333,586.6666286,629.1293217,0.11931819,4,50,96.875,788.31865,394.9685001,0.063426129,300.007,108.523,75,87.5,3,1,5,11,6,6.081660109,12,-49.31949909,6.333333333,73.33333333,676.6986262,584.0792,0.111796766,23.021,47.754,22.238,147.994,60.25175,1.244777123,4,1,8,2,0.033661652,-0.243466323,0.845867868,0.002005039,-0.08828555,0.944286715,0.035249233,-0.086444209,0.949064034,4.58903706,4.617734444,0.974650604,0.978212139,5.759415,5.735336,6,4.5,High,0.295803989,1.690308509
73,6,7,29.17,Low,8,100,0,655.1106,728.1397781,0.152645981,7,70,23.33333333,586.6666286,629.1293217,0.11931819,4,50,96.875,788.31865,394.9685001,0.063426129,300.007,54.664,75,87.5,3,1,6,6,6,6.585687107,12,-45.11927411,6.333333333,73.33333333,676.6986262,584.0792,0.111796766,12.819,11.742,15.145,18.804,14.6275,5.127328662,4,1,8,2,0.161148103,-0.271365207,0.864596301,0.049501588,-0.116662258,0.948316687,0.085601355,-0.112397714,0.945801507,4.470200752,4.474308208,0.96262222,0.964643504,5.368973,5.405197,6,4.5,High,0.887411967,1.690308509
73,7,7,29.17,Low,8,100,0,655.1106,728.1397781,0.152645981,7,70,23.33333333,586.6666286,629.1293217,0.11931819,4,50,96.875,788.31865,394.9685001,0.063426129,300.007,67.249,100,87.5,4,0,5,5,6,4.461032878,12,-62.82472602,6.333333333,73.33333333,676.6986262,584.0792,0.111796766,17.105,15.222,21.336,16.946,17.65225,5.665000212,4,1,8,2,0.01711132,-0.266227555,0.852607831,-0.028577369,-0.110816446,0.947001384,0.009090188,-0.10516888,0.945755817,4.589292727,4.520962157,0.943269108,0.962820423,5.83046,5.715088,6,4.5,High,0.295803989,1.690308509
73,8,7,29.17,Low,8,100,0,655.1106,728.1397781,0.152645981,7,70,23.33333333,586.6666286,629.1293217,0.11931819,4,50,96.875,788.31865,394.9685001,0.063426129,300.007,116.118,50,87.5,2,2,6,10,6,5.167157547,12,-56.94035378,6.333333333,73.33333333,676.6986262,584.0792,0.111796766,14.15,21.261,36.928,43.779,29.0295,1.722385849,4,1,8,2,0.074483508,-0.201102916,0.82999618,0.018456371,-0.083992671,0.93903956,0.058783326,-0.08174217,0.940505084,4.680986874,4.678934489,0.928514473,0.950155893,5.805634,5.79306,6,4.5,High,0.887411967,1.690308509
74,1,10,41.67,Low,8,100,100,424.1463626,,0.235767671,8,80,50,529.2224625,499.7301067,0.151165163,2,25,100,315.8508,,0.079151295,300.005,140.455,100,84.375,4,0,5,46,11,19.65042184,22,-10.67990071,6,68.33333333,423.0732084,,0.155361377,31.285,24.55,29.853,31.432,29.28,3.415300546,5,2,4,4,0.040460283,-0.100585816,0.802050186,-0.013369301,-0.030802731,0.904376067,-0.001746716,-0.040695365,0.905007286,3.329554658,3.549643501,0.932151711,0.934683754,4.534927,4.641953,5,3,High,2.68808602,0.744023809
74,2,10,41.67,Low,8,100,100,424.1463626,,0.235767671,8,80,50,529.2224625,499.7301067,0.151165163,2,25,100,315.8508,,0.079151295,300.005,66.613,100,84.375,4,0,5,33,11,29.72392776,22,35.10876255,6,68.33333333,423.0732084,,0.155361377,20.3,16.759,15.593,16.608,17.315,5.775339301,5,2,4,4,0.082794635,-0.24173262,0.853099986,-0.004877101,-0.104489984,0.927622878,0.002443774,-0.118018025,0.930841276,3.537594102,3.770081017,0.946421732,0.947844699,4.42601,5.584229,5,3,High,2.68808602,0.744023809
74,3,10,41.67,Low,8,100,100,424.1463626,,0.235767671,8,80,50,529.2224625,499.7301067,0.151165163,2,25,100,315.8508,,0.079151295,300.005,92.725,100,84.375,4,0,5,32,11,20.70638986,22,-5.88004608,6,68.33333333,423.0732084,,0.155361377,17.737,23.83,36.487,17.114,23.792,4.203093477,5,2,4,4,-0.023239981,-0.211719488,0.842800423,-0.050950457,-0.078520278,0.93103888,-0.043465751,-0.090375833,0.931781987,3.568052767,3.801173798,0.950135024,0.950687039,4.75148,4.745102,5,3,High,2.68808602,0.744023809
74,4,10,41.67,Low,8,100,100,424.1463626,,0.235767671,8,80,50,529.2224625,499.7301067,0.151165163,2,25,100,315.8508,,0.079151295,300.005,65.856,100,84.375,4,0,5,30,11,27.33236152,22,24.23800689,6,68.33333333,423.0732084,,0.155361377,17.876,13.92,25.589,9.958,16.83575,5.939741324,5,2,4,4,0.067828296,-0.26527098,0.825631806,0.005123288,-0.12037722,0.922489274,0.012069254,-0.13365163,0.923811211,3.524534531,3.773458216,0.950176897,0.950034369,4.472412,4.723221,5,3,High,2.68808602,0.744023809
74,5,10,41.67,Low,8,100,100,424.1463626,,0.235767671,8,80,50,529.2224625,499.7301067,0.151165163,2,25,100,315.8508,,0.079151295,300.005,76.911,75,84.375,3,1,6,17,11,13.26208215,22,-39.71780842,6,68.33333333,423.0732084,,0.155361377,17.68,22.483,7.738,30.722,19.65575,3.815677346,5,2,4,4,0.120749586,-0.192835849,0.848728656,0.031463106,-0.071750951,0.929449878,0.038852894,-0.0865218,0.92976926,3.545938488,3.770233378,0.947449232,0.950274291,4.419785,4.774017,5,3,High,4.03212903,0.744023809
74,6,10,41.67,Low,8,100,100,424.1463626,,0.235767671,8,80,50,529.2224625,499.7301067,0.151165163,2,25,100,315.8508,,0.079151295,300.005,62.656,50,84.375,2,2,7,27,11,25.85546476,22,17.52483982,6,68.33333333,423.0732084,,0.155361377,12.112,11.774,20.037,20.6,16.13075,3.099669885,5,2,4,4,0.054384061,-0.232020071,0.828999793,0.001785576,-0.09642536,0.922470146,0.009521164,-0.110725629,0.923134597,3.49476103,3.741293681,0.94448007,0.947554722,4.391907,4.812134,5,3,High,5.37617204,0.744023809
74,7,10,41.67,Low,8,100,100,424.1463626,,0.235767671,8,80,50,529.2224625,499.7301067,0.151165163,2,25,100,315.8508,,0.079151295,300.005,66.227,75,84.375,3,1,6,29,11,26.27327223,22,19.42396468,6,68.33333333,423.0732084,,0.155361377,18.59,12.333,21.732,16.883,17.3845,4.314187926,5,2,4,4,-0.046274385,-0.157683694,0.824832523,-0.041562216,-0.063029997,0.913205925,-0.036469154,-0.07716503,0.920741451,3.433305088,3.693650907,0.942182362,0.940364623,4.371063,4.675873,5,3,High,4.03212903,0.744023809
74,8,10,41.67,Low,8,100,100,424.1463626,,0.235767671,8,80,50,529.2224625,499.7301067,0.151165163,2,25,100,315.8508,,0.079151295,300.005,53.798,75,84.375,3,1,6,17,11,18.95981263,22,-13.81903349,6,68.33333333,423.0732084,,0.155361377,16.844,9.552,18.412,8.99,13.4495,5.57641548,5,2,4,4,-0.039236347,-0.107884288,0.828920786,-0.056990565,-0.038587376,0.921213533,-0.054660997,-0.051606797,0.923253571,3.54530668,3.753503593,0.947113196,0.947804541,4.468918,4.695724,5,3,High,4.03212903,0.744023809
75,1,14,58.33,High,8,100,100,409.1514375,,0.244408282,10,100,100,478.30432,,0.209071915,6,75,93.75,454.7245999,1407.72245,0.164934996,300.006,90.666,50,68.75,2,2,6,21,5,13.89716101,10,38.97161009,8,91.66666667,447.3934525,,0.206138398,21.549,12.7,20.661,14.458,17.342,2.883173798,4,4,6,2,-0.165103385,-0.117021477,0.879347337,-0.125770105,-0.030074834,0.915262713,-0.111913314,-0.031566366,0.920242098,3.456593812,3.467590789,0.96504883,0.96323309,4.843719,4.671677,6,5,High,1.198289379,0.83452296
75,2,14,58.33,High,8,100,100,409.1514375,,0.244408282,10,100,100,478.30432,,0.209071915,6,75,93.75,454.7245999,1407.72245,0.164934996,300.006,63.18,50,68.75,2,2,6,6,5,5.698005698,10,-43.01994302,8,91.66666667,447.3934525,,0.206138398,21.3,13.006,12.754,18.879,16.48475,3.033106356,4,4,6,2,-0.134577472,-0.187483372,0.930506834,-0.132320265,-0.096205155,0.941217012,-0.118588823,-0.096244572,0.94838358,3.754453174,3.808773294,0.981748472,0.967962833,5.093079,4.650314,6,5,High,1.198289379,0.83452296
