S1-D1 [O2Hb],S1-D1 [HHb],S1-D1 [deltaHb],S2-D1 [O2Hb],S2-D1 [HHb],S2-D1 [deltaHb],S3-D1 [O2Hb],S3-D1 [HHb],S3-D1 [deltaHb],S4-D1 [O2Hb],S4-D1 [HHb],S4-D1 [deltaHb],S5-D2 [O2Hb],S5-D2 [HHb],S5-D2 [deltaHb],S6-D2 [O2Hb],S6-D2 [HHb],S6-D2 [deltaHb],S8-D2 [O2Hb],S8-D2 [HHb],S8-D2 [deltaHb],times_secs,stimulus1
0.0002898933,-3.183329e-05,0.00032172658999999996,-0.005003782,0.0004613013,-0.0054650833,0.01150831,-0.001068437,0.012576747000000001,0.002503371,0.001692278,0.0008110929999999999,0.002342111,-0.0001865854,0.0025286964,0.005195824,0.002171751,0.003024073,0.01245046,0.01327963,-0.0008291700000000006,849.16,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0002660761,-5.293249e-05,0.00031900859,-0.005050502,0.000499493,-0.005549995,0.01115725,-0.001054791,0.012212041,0.001747002,0.001720103,2.689900000000015e-05,0.002395586,-0.0001636495,0.0025592354999999997,0.005011716,0.002217071,0.002794645,0.01219712,0.01317704,-0.0009799199999999987,849.2,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0002407243,-7.418304e-05,0.00031490733999999995,-0.005100045,0.0005360742,-0.0056361192,0.01081521,-0.001037957,0.011853167000000001,0.0009977089,0.001744202,-0.0007464931,0.002432881,-0.0001379113,0.0025707923000000002,0.004833529,0.002260148,0.0025733809999999996,0.01193506,0.01307938,-0.001144319999999999,849.24,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0002150057,-9.493587e-05,0.00030994157,-0.005156472,0.0005714949,-0.005727966899999999,0.01047968,-0.001017696,0.011497376,0.0002587736,0.001764401,-0.0015056274,0.002453955,-0.0001090413,0.0025629962999999998,0.004652825,0.002300865,0.00235196,0.01166345,0.01298435,-0.0013208999999999999,849.28,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001900638,-0.0001145397,0.00030460350000000003,-0.005221479,0.0006062607,-0.0058277397,0.0101458,-0.0009937703,0.0111395703,-0.0004661903,0.001780521,-0.0022467113,0.002458489,-7.674369e-05,0.00253523269,0.004462251,0.002339196,0.0021230550000000004,0.01138227,0.01289011,-0.0015078399999999999,849.32,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001669778,-0.000132368,0.0002993458,-0.005294272,0.0006409301,-0.0059352021,0.009806904,-0.0009659776,0.010772881599999999,-0.001173183,0.001792397,-0.0029655799999999998,0.002445949,-4.07723e-05,0.0024867213000000004,0.004255821,0.002375212,0.001880609,0.01109229,0.01279526,-0.0017029699999999998,849.36,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001467275,-0.0001478458,0.0002945733,-0.005371562,0.0006761081,-0.006047670099999999,0.009455053,-0.00093418,0.010389233,-0.001857792,0.001799878,-0.00365767,0.002415672,-9.446896e-07,0.0024166166896,0.004029146,0.002409086,0.00162006,0.01079501,0.01269898,-0.0019039699999999996,849.4,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001301629,-0.000160474,0.0002906369,-0.005447687,0.0007124359,-0.0061601228999999995,0.009081699,-0.0008983312,0.0099800302,-0.002515188,0.001802838,-0.004318026,0.002366963,4.284403e-05,0.00232411897,0.00377958,0.002441083,0.0013384969999999997,0.01049265,0.01260094,-0.0021082900000000005,849.44,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001179806,-0.0001698509,0.0002878315,-0.005514845,0.0007505773,-0.0062654223,0.008678292,-0.0008584993,0.0095367913,-0.003140172,0.00180119,-0.004941362,0.00229921,9.060919e-05,0.00220860081,0.003506289,0.002471555,0.0010347340000000003,0.01018801,0.01250135,-0.002313339999999999,849.48,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001107078,-0.0001756898,0.0002863976,-0.005563438,0.0007912014,-0.006354639400000001,0.008236888,-0.0008148838,0.0090517718,-0.003727243,0.001794892,-0.005522135,0.002211993,0.0001422668,0.0020697262,0.003210242,0.002500923,0.0007093189999999999,0.009884379,0.01240087,-0.002516490999999999,849.52,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001086917,-0.0001778312,0.0002865229,-0.005582504,0.0008349639,-0.0064174679,0.007750697,-0.0007678249,0.0085185219,-0.004270713,0.001783956,-0.0060546689999999995,0.00210519,0.0001976267,0.0019075632999999998,0.002894132,0.002529659,0.00036447300000000014,0.009585383,0.01230056,-0.002715177000000001,849.56,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001120975,-0.0001762504,0.0002883479,-0.005560222,0.0008824849,-0.0064427069,0.007214557,-0.0007178053,0.0079323623,-0.00476485,0.001768457,-0.006533307,0.001979072,0.0002563888,0.0017226832,0.00256221,0.002558264,3.9459999999998975e-06,0.009294844,0.01220182,-0.0029069760000000004,849.6,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001209119,-0.0001710583,0.00029197019999999997,-0.005484455,0.0009343279,-0.0064187829,0.006625306,-0.0006654432,0.0072907492,-0.005204055,0.001748538,-0.006952593,0.001834375,0.0003181431,0.0015162319000000001,0.00222007,0.002587244,-0.0003671739999999996,0.009016611,0.01210626,-0.003089649,849.64,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001349529,-0.0001624974,0.0002974503,-0.005343329,0.0009909773,-0.0063343063,0.005982027,-0.0006114774,0.0065935044,-0.005583061,0.001724416,-0.007307477000000001,0.001672348,0.0003823737,0.0012899742999999998,0.001874372,0.00261709,-0.0007427179999999999,0.008754404,0.01201565,-0.003261245999999999,849.68,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001538855,-0.0001509312,0.0003048167,-0.005125783,0.001052818,-0.006178601000000001,0.00528619,-0.0005567455,0.005842935499999999,-0.005897141,0.00169638,-0.007593521,0.00149478,0.0004484669,0.0010463131000000001,0.001532532,0.002648249,-0.001115717,0.008511664,0.01193176,-0.003420095999999999,849.72,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001772413,-0.0001368298,0.0003140711,-0.004822108,0.001120114,-0.0059422220000000005,0.004541643,-0.000502156,0.005043799,-0.006142317,0.001664794,-0.007807110999999999,0.001303989,0.0005157216,0.0007882674,0.001202387,0.002681112,-0.0014787249999999997,0.0082914,0.01185632,-0.003564919999999999,849.76,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0002044424,-0.0001207505,0.0003251929,-0.004424397,0.001192997,-0.0056173939999999995,0.003754505,-0.0004486567,0.0042031617,-0.006315565,0.001630085,-0.00794565,0.00110279,0.000583364,0.000519426,0.0008918492,0.002715986,-0.0018241368000000001,0.008096074,0.01179088,-0.003694806,849.8,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0002348283,-0.0001033152,0.0003381435,-0.003926931,0.001271446,-0.005198377,0.002932931,-0.0003972003,0.0033301313,-0.006414979,0.001592741,-0.00800772,0.000894435,0.0006505646,0.0002438704,0.0006085798,0.002753087,-0.0021445072,0.007927499,0.01173678,-0.003809281000000001,849.84,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0002676845,-8.518582e-05,0.00035287031999999994,-0.003326451,0.001355279,-0.00468173,0.002086791,-0.0003487115,0.0024355025,-0.006439912,0.001553293,-0.007993205,0.0006825305,0.0007164556,-3.3925100000000005e-05,0.0003596777,0.00279252,-0.0024328423000000003,0.007786767,0.01169499,-0.003908223000000001,849.88,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0003022723,-6.703889e-05,0.00036931119,-0.002622311,0.001444147,-0.004066458,0.001227278,-0.0003040552,0.0015313332,-0.006391061,0.001512299,-0.00790336,0.0004709382,0.0007801511,-0.0003092129,0.0001514136,0.002834274,-0.0026828603999999997,0.007674213,0.01166617,-0.003991957,849.92,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0003378589,-4.953981e-05,0.00038739871,-0.001816516,0.001537532,-0.003354048,0.0003664577,-0.0002640088,0.0006304665,-0.006270495,0.001470322,-0.0077408170000000005,0.0002636622,0.0008407657,-0.0005771035,-1.098982e-05,0.002878211,-0.00288920082,0.007589405,0.01165054,-0.004061135,849.96,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0003737456,-3.331881e-05,0.00040706441000000005,-0.0009136408,0.001634744,-0.0025483848,-0.0004832036,-0.0002292402,-0.0002539634,-0.006081628,0.001427909,-0.007509537,6.472915e-05,0.0008974336,-0.00083270445,-0.0001235194,0.002924067,-0.0030475864,0.00753117,0.01164791,-0.004116739999999999,850.0,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0004092948,-1.894906e-05,0.00042824386,7.93669e-05,0.001734927,-0.0016555601,-0.001309319,-0.0002002915,-0.0011090275,-0.005829127,0.001385567,-0.007214694,-0.000121934,0.0009493266,-0.0010712606,-0.0001834744,0.002971449,-0.0031549234,0.007497649,0.01165767,-0.004160021,850.04,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0004439531,-6.927899e-06,0.000450880999,0.001153471,0.001837072,-0.0006836009999999998,-0.002100042,-0.0001775691,-0.0019224728999999998,-0.005518773,0.001343734,-0.006862507,-0.0002926208,0.0009956702,-0.001288291,-0.0001895094,0.003019835,-0.0032093444,0.007486381,0.0116788,-0.004192418999999999,850.08,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0004772707,2.338141e-06,0.000474932559,0.002297905,0.001940027,0.00035787799999999984,-0.002844497,-0.00016134,-0.0026831570000000003,-0.005157263,0.001302758,-0.006460021,-0.0004439595,0.001035759,-0.0014797185,-0.0001416223,0.003068584,-0.0032102063,0.007494406,0.01170992,-0.004215514,850.12,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0005089152,8.544058e-06,0.0005003711420000001,0.003500583,0.002042516,0.001458067,-0.003533153,-0.0001517337,-0.0033814192999999998,-0.004751988,0.001262876,-0.006014864,-0.0005730191,0.001068967,-0.0016419861,-4.109274e-05,0.003116942,-0.00315803474,0.007518379,0.01174931,-0.004230931,850.16,LSL RunningTrial 0_A1_CI_NSI_R180x
0.00053868,1.14927e-05,0.0005271873,0.004748524,0.002143162,0.0026053619999999995,-0.004158139,-0.0001487475,-0.0040093915,-0.004310785,0.001224196,-0.0055349810000000004,-0.0006774035,0.001094765,-0.0017721685,0.0001096167,0.00316405,-0.0030544332999999997,0.0075547,0.01179503,-0.00424033,850.2,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0005664867,1.109666e-05,0.00055539004,0.006028283,0.002240513,0.0037877699999999998,-0.00471349,-0.0001522557,-0.0045612343,-0.003841679,0.001186689,-0.005028368,-0.0007553321,0.001112724,-0.0018680561,0.0003069899,0.003208967,-0.0029019771,0.007599638,0.01184489,-0.004245252000000001,850.24,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0005923806,7.37602e-06,0.0005850045799999999,0.007326351,0.002333073,0.004993278,-0.005195314,-0.0001620197,-0.0050332943,-0.003352639,0.00115018,-0.004502819,-0.0008057047,0.001122526,-0.0019282307,0.0005466032,0.003250679,-0.0027040757999999996,0.007649458,0.01189663,-0.0042471720000000004,850.28,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0006165206,4.522302e-07,0.0006160683698,0.008629511,0.002419338,0.006210172999999999,-0.005601886,-0.000177699,-0.0054241870000000005,-0.002851353,0.001114358,-0.003965711,-0.0008281512,0.001123973,-0.0019521242,0.0008232801,0.003288127,-0.0024648469,0.007700527,0.01194791,-0.004247383,850.32,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0006391626,-9.461208e-06,0.000648623808,0.009925142,0.002497829,0.007427313,-0.005933667,-0.0001988607,-0.0057348063,-0.002345036,0.001078783,-0.003423819,-0.0008230621,0.001116988,-0.0019400501,0.001131245,0.003320226,-0.002188981,0.007749413,0.01199646,-0.004247047,850.36,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0006606384,-2.20707e-05,0.0006827091,0.01120145,0.002567132,0.008634318,-0.006193238,-0.0002249885,-0.0059682495,-0.001840274,0.001042906,-0.00288318,-0.0007916001,0.001101625,-0.0018932251,0.00146427,0.003345895,-0.0018816250000000003,0.007792968,0.01204006,-0.004247092,850.4,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0006813303,-3.701647e-05,0.00071834677,0.01244765,0.002625939,0.009821711,-0.006385184,-0.0002554901,-0.0061296939,-0.001342919,0.001006097,-0.0023490159999999998,-0.0007356915,0.001078068,-0.0018137595,0.00181581,0.003364084,-0.0015482739999999999,0.007828378,0.01207671,-0.004248331999999999,850.44,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0007016431,-5.38876e-05,0.0007555306999999999,0.01365406,0.002673082,0.010980978,-0.006515895,-0.0002897032,-0.0062261918,-0.000858025,0.0009676741,-0.0018256991,-0.0006579952,0.001046629,-0.0017046242000000001,0.002179126,0.003373805,-0.0011946790000000001,0.007853212,0.01210461,-0.004251398,850.48,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0007219734,-7.223774e-05,0.00079421114,0.01481216,0.002707574,0.012104586,-0.006593312,-0.0003269009,-0.0062664111,-0.0003898226,0.0009269405,-0.0013167631,-0.00056185,0.001007753,-0.001569603,0.002547398,0.003374158,-0.0008267599999999997,0.007865435,0.01212224,-0.004256804999999999,850.52,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0007426814,-9.160058e-05,0.00083428198,0.01591462,0.002728637,0.013185983000000002,-0.006626632,-0.0003662981,-0.006260333900000001,5.826679e-05,0.0008832216,-0.0008249548099999999,-0.0004511964,0.0009620087,-0.0014132050999999999,0.002913823,0.003364366,-0.0004505430000000003,0.007863414,0.01212839,-0.0042649759999999984,850.56,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0007640614,-0.0001115048,0.0008755662,0.01695526,0.002735733,0.014219527,-0.006625953,-0.0004070584,-0.0062188946,0.0004835925,0.0008359029,-0.0003523104,-0.0003304767,0.0009100808,-0.0012405575,0.003271708,0.003343793,-7.208499999999994e-05,0.007845913,0.0121222,-0.004276287,850.6,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0007863175,-0.0001314878,0.0009178052999999999,0.01792904,0.002728585,0.015200455,-0.006601891,-0.0004483034,-0.0061535876000000005,0.0008842179,0.0007844658,9.975209999999997e-05,-0.0002045118,0.0008527617,-0.0010572735,0.003614564,0.003311975,0.0003025889999999998,0.007812068,0.01210316,-0.004291092,850.64,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0008095427,-0.0001511083,0.0009606510000000001,0.01883201,0.002707187,0.016124823,-0.006565174,-0.0004891257,-0.0060760483,0.001258853,0.0007285192,0.0005303338000000001,-7.835852e-05,0.0007909359,-0.00086929442,0.003936191,0.003268631,0.0006675600000000002,0.00776136,0.01207111,-0.004309749999999999,850.68,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0008337029,-0.0001699568,0.0010036596999999999,0.01966124,0.002671818,0.016989422,-0.00652622,-0.0005286048,-0.0059976152000000005,0.001606785,0.0006678267,0.0009389582999999999,4.285031e-05,0.0007255629,-0.00068271259,0.004230767,0.003213683,0.0010170839999999997,0.007693585,0.01202625,-0.004332665,850.72,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0008586281,-0.0001876647,0.0010462928,0.02041486,0.002623032,0.017791828,-0.00649472,-0.0005658265,-0.0059288935,0.001927814,0.0006023265,0.0013254875,0.0001540763,0.0006576576,-0.0005035813,0.004492942,0.003147257,0.0013456849999999997,0.007608816,0.01196912,-0.004360304,850.76,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0008840098,-0.0002039112,0.001087921,0.02109195,0.002561656,0.018530294000000003,-0.006479237,-0.0005999054,-0.0058793316,0.002222192,0.0005321447,0.0016900473,0.0002505519,0.0005882681,-0.0003377162,0.00471792,0.00306969,0.0016482299999999997,0.007507369,0.01190054,-0.0043931709999999995,850.8,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0009094041,-0.0002184286,0.0011278326999999999,0.02169259,0.002488768,0.019203822000000002,-0.006486841,-0.0006300098,-0.0058568312,0.002490574,0.0004576002,0.0020329738000000003,0.0003279542,0.0005184518,-0.00019049760000000002,0.004901546,0.002981522,0.0019200239999999998,0.007389764,0.0118216,-0.004431836,850.84,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0009342433,-0.0002310053,0.0011652486,0.02221777,0.002405674,0.019812096,-0.006522791,-0.0006553871,-0.0058674039,0.002733969,0.0003792032,0.0023547658000000003,0.0003825697,0.0004492518,-6.668210000000002e-05,0.005040388,0.002883489,0.002156899,0.007256692,0.01173363,-0.004476938,850.88,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0009578512,-0.0002414877,0.0011993389,0.02266939,0.002313882,0.020355508,-0.006590288,-0.0006753889,-0.0059148991,0.002953703,0.0002976463,0.0026560566999999998,0.0004114407,0.0003816731,2.976760000000003e-05,0.005131794,0.002776505,0.0023552890000000004,0.007108974,0.01163813,-0.004529156,850.92,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0009794651,-0.0002497797,0.0012292447999999998,0.02305016,0.00221506,0.0208351,-0.006690302,-0.0006894934,-0.0060008086,0.003151371,0.0002137896,0.0029375814,0.0004124875,0.0003166603,9.58272e-05,0.005173945,0.002661643,0.002512302,0.006947529,0.01153669,-0.0045891610000000005,850.96,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0009982609,-0.0002558414,0.0012541023,0.02336357,0.002111007,0.021252563000000002,-0.006821498,-0.0006973239,-0.006124174099999999,0.003328793,0.0001286406,0.0032001524,0.0003845981,0.0002550778,0.00012952030000000004,0.005165876,0.002540113,0.0026257629999999997,0.006773331,0.01143102,-0.0046576890000000004,851.0,LSL RunningTrial 0_A1_CI_NSI_R180x
2.439981e-05,6.320634e-05,-3.8806530000000004e-05,0.008441996,0.001076726,0.00736527,0.0152156,-0.0009677563,0.0161833563,-0.002947688,0.001168649,-0.004116336999999999,0.006443688,-0.000227008,0.006670696,-0.007369634,0.0006499132,-0.0080195472,-0.005934742,0.009548816,-0.015483558,853.08,LSL RunningTrial 1_B1_CI_NSI_R0
8.064236e-05,4.43044e-05,3.633796e-05,0.007802638,0.0009857597,0.0068168783,0.0149237,-0.0009151296,0.0158388296,-0.003257842,0.001162481,-0.004420323,0.006313517,-0.000203241,0.006516758,-0.007408264,0.0006274396,-0.008035703600000001,-0.006153197,0.009551325,-0.015704522,853.12,LSL RunningTrial 1_B1_CI_NSI_R0
0.0001335528,2.47454e-05,0.0001088074,0.006827902,0.0008704345,0.005957467500000001,0.01449615,-0.0008435139,0.0153396639,-0.003651838,0.001157583,-0.004809421,0.006125589,-0.0001728343,0.0062984233,-0.007477543,0.0005947112,-0.0080722542,-0.00642767,0.009464002,-0.015891672,853.16,LSL RunningTrial 1_B1_CI_NSI_R0
0.0001822558,5.178148e-06,0.000177077652,0.00549212,0.000728907,0.004763213,0.01393103,-0.0007530532,0.0146840832,-0.004135451,0.00115349,-0.005288941,0.005880202,-0.0001363635,0.0060165655,-0.007578578,0.0005507959,-0.0081293739,-0.006761041,0.009273273,-0.016034314,853.2,LSL RunningTrial 1_B1_CI_NSI_R0
0.0002259487,-1.374545e-05,0.00023969415,0.003778677,0.000559903,0.0032187739999999998,0.01322977,-0.0006444158,0.013874185800000001,-0.004711518,0.001149591,-0.005861109,0.005578885,-9.457394e-05,0.00567345894,-0.007711275,0.0004949219,-0.0082061969,-0.007154498,0.008966941,-0.016121439,853.24,LSL RunningTrial 1_B1_CI_NSI_R0
0.0002639336,-3.139536e-05,0.00029532896,0.001681162,0.0003628088,0.0013183532,0.01239734,-0.0005188072,0.0129161472,-0.005379629,0.001145163,-0.006524792000000001,0.005224437,-4.836027e-05,0.00527279727,-0.007874305,0.000426511,-0.008300815999999999,-0.007607417,0.00853466,-0.016142076999999998,853.28,LSL RunningTrial 1_B1_CI_NSI_R0
0.0002956492,-4.718779e-05,0.00034283699,-0.0007957574,0.0001377442,-0.0009335016,0.01144229,-0.0003779649,0.0118202549,-0.006135907,0.001139409,-0.007275316,0.004820909,1.258948e-06,0.004819650052,-0.008065108,0.0003452089,-0.0084103169,-0.008117292,0.007968358,-0.01608565,853.32,LSL RunningTrial 1_B1_CI_NSI_R0
0.0003206989,-6.060782e-05,0.00038130672,-0.003635773,-0.0001143872,-0.0035213858,0.01037662,-0.0002241335,0.010600753499999999,-0.006972902,0.0011315,-0.008104402,0.004373544,5.316996e-05,0.00432037404,-0.008279918,0.0002509085,-0.008530826500000002,-0.008679715,0.007262638,-0.015942353,853.36,LSL RunningTrial 1_B1_CI_NSI_R0
0.0003388775,-7.122948e-05,0.00041010698,-0.006810715,-0.0003918732,-0.0064188418,0.009215543,-6.002143e-05,0.00927556443,-0.007879589,0.001120611,-0.0090002,0.003888674,0.0001061946,0.0037824793999999998,-0.00851383,0.000143768,-0.008657598,-0.009288419,0.006415098,-0.015703517,853.4,LSL RunningTrial 1_B1_CI_NSI_R0
0.0003501916,-7.873253e-05,0.00042892413000000004,-0.0102807,-0.0006921967,-0.0095885033,0.007977136,0.0001112593,0.0078658767,-0.008841477,0.00110596,-0.009947437,0.003373574,0.0001591216,0.0032144523999999997,-0.008760878,2.42192e-05,-0.0087850972,-0.009935369,0.005426582,-0.015361950999999999,853.44,LSL RunningTrial 1_B1_CI_NSI_R0
0.0003548745,-8.291526e-05,0.00043778976,-0.01399466,-0.001012069,-0.012982591000000002,0.006681843,0.0002862686,0.0063955743999999995,-0.009840828,0.001086843,-0.010927671,0.002836289,0.0002107366,0.0026255524,-0.009014147,-0.0001070325,-0.0089071145,-0.01061091,0.004301329,-0.014912238999999999,853.48,LSL RunningTrial 1_B1_CI_NSI_R0
0.0003533943,-8.370294e-05,0.00043709723999999997,-0.0178912,-0.001347496,-0.016543704,0.005351924,0.000461326,0.004890598,-0.01085697,0.001062654,-0.011919624,0.002285429,0.0002598497,0.0020255792999999997,-0.009265888,-0.0002490186,-0.0090168694,-0.01130397,0.003047032,-0.014351002,853.52,LSL RunningTrial 1_B1_CI_NSI_R0
0.0003464534,-8.115147e-05,0.00042760487000000004,-0.0218999,-0.001693866,-0.020206034,0.004010826,0.0006326078,0.0033782182,-0.0118667,0.001032909,-0.012899609000000001,0.001729952,0.0003053204,0.0014246316000000002,-0.009507643,-0.0004005271,-0.009107115899999999,-0.01200228,0.001674782,-0.013677062,853.56,LSL RunningTrial 1_B1_CI_NSI_R0
0.0003349801,-7.544632e-05,0.00041042642000000003,-0.02594285,-0.002046074,-0.023896776,0.00268251,0.000796251,0.001886259,-0.01284481,0.0009972473,-0.0138420573,0.001178928,0.0003460779,0.0008328501,-0.009730401,-0.0005601324,-0.0091702686,-0.01269269,0.0001988933,-0.012891583299999999,853.6,LSL RunningTrial 1_B1_CI_NSI_R0
0.0003201111,-6.689662e-05,0.00038700772,-0.02993652,-0.002398666,-0.027537854,0.001390762,0.0009484599,0.00044230210000000003,-0.01376463,0.000955438,-0.014720068,0.0006413118,0.0003811374,0.00026017440000000003,-0.009924741,-0.0007262336,-0.0091985074,-0.01336145,-0.001363368,-0.011998082,853.64,LSL RunningTrial 1_B1_CI_NSI_R0
0.0003031661,-5.592481e-05,0.00035909091,-0.03379391,-0.002745993,-0.031047917000000005,0.0001585023,0.001085613,-0.0009271107,-0.01459869,0.0009073666,-0.0155060566,0.0001257071,0.0004096121,-0.000283905,-0.01008099,-0.0008970997,-0.0091838903,-0.01399454,-0.002992169,-0.011002371,853.68,LSL RunningTrial 1_B1_CI_NSI_R0
0.0002856133,-4.305205e-05,0.00032866534999999997,-0.03742678,-0.003082392,-0.034344387999999997,-0.000992881,0.001204369,-0.00219725,-0.01531941,0.0008530208,-0.016172430800000002,-0.0003598504,0.0004307228,-0.0007905732,-0.01018943,-0.001070921,-0.009118508999999999,-0.01457806,-0.004665589,-0.009912470999999999,853.72,LSL RunningTrial 1_B1_CI_NSI_R0
0.0002690282,-2.88801e-05,0.0002979083,-0.04074812,-0.003402357,-0.037345763,-0.002044152,0.001301761,-0.003345913,-0.01589982,0.0007924678,-0.016692287799999997,-0.0008080969,0.0004438026,-0.0012518995,-0.01024043,-0.001245865,-0.008994565,-0.01509854,-0.006360172,-0.008738368,853.76,LSL RunningTrial 1_B1_CI_NSI_R0
0.0002550468,-1.407021e-05,0.00026911701,-0.04367454,-0.003700722,-0.039973817999999994,-0.002978794,0.001375292,-0.004354086,-0.01631431,0.0007258293,-0.0170401393,-0.001212722,0.0004483012,-0.0016610232,-0.01022471,-0.00142013,-0.00880458,-0.01554332,-0.008051543,-0.007491777,853.8,LSL RunningTrial 1_B1_CI_NSI_R0
0.0002453132,6.801844e-07,0.0002446330156,-0.04612871,-0.003972823,-0.042155887,-0.003783496,0.00142301,-0.005206506,-0.0165394,0.0006532538,-0.0171926538,-0.001568526,0.0004437869,-0.0020123129,-0.01013353,-0.001592003,-0.008541527,-0.01590089,-0.00971506,-0.0061858300000000015,853.84,LSL RunningTrial 1_B1_CI_NSI_R0
0.0002414256,1.466207e-05,0.00022676353,-0.04804165,-0.004214652,-0.043826998,-0.004448558,0.001443576,-0.005892134,-0.01655446,0.0005748895,-0.017129349500000002,-0.001871545,0.0004299488,-0.0023014938,-0.009958917,-0.001759909,-0.008199007999999999,-0.01616118,-0.01132649,-0.004834690000000001,853.88,LSL RunningTrial 1_B1_CI_NSI_R0
0.0002448806,2.717989e-05,0.00021770071,-0.04935481,-0.004422984,-0.044931826,-0.004968195,0.001436311,-0.006404506,-0.01634239,0.0004908617,-0.0168332517,-0.002119141,0.0004065982,-0.0025257392,-0.009693935,-0.00192246,-0.007771475000000001,-0.01631591,-0.01286268,-0.00345323,853.92,LSL RunningTrial 1_B1_CI_NSI_R0
0.0002570201,3.757614e-05,0.00021944395999999998,-0.05002187,-0.004595474,-0.045426396,-0.005340733,0.001401233,-0.006741966,-0.01589027,0.0004012519,-0.0162915219,-0.002310063,0.0003736712,-0.0026837341999999998,-0.009332892,-0.002078494,-0.0072543980000000004,-0.01635876,-0.01430215,-0.0020566100000000004,853.96,LSL RunningTrial 1_B1_CI_NSI_R0
0.0002789806,4.52544e-05,0.0002337262,-0.05001028,-0.00473073,-0.045279549999999995,-0.005568699,0.00133907,-0.006907768999999999,-0.01518987,0.0003060865,-0.0154959565,-0.002444458,0.0003312309,-0.0027756889,-0.008871599,-0.002227105,-0.006644494000000001,-0.01628561,-0.01562573,-0.0006598799999999981,854.0,LSL RunningTrial 1_B1_CI_NSI_R0
0.00031165,4.970029e-05,0.00026194971,-0.04930231,-0.00482834,-0.04447397,-0.005658786,0.001251251,-0.006910037,-0.01423813,0.0002053297,-0.0144434597,-0.002523855,0.0002794707,-0.0028033257000000004,-0.008307585,-0.002367663,-0.005939921999999999,-0.01609468,-0.01681699,0.0007223100000000003,854.04,LSL RunningTrial 1_B1_CI_NSI_R0
0.0003556302,5.049911e-05,0.00030513109,-0.04789571,-0.004888874,-0.043006836,-0.005621701,0.001139879,-0.00676158,-0.01303737,9.888606e-05,-0.013136256059999999,-0.002551096,0.0002187158,-0.0027698118,-0.007640284,-0.002499829,-0.005140455,-0.0157866,-0.0178627,0.0020760999999999974,854.08,LSL RunningTrial 1_B1_CI_NSI_R0
0.000411211,4.734995e-05,0.00036386104999999995,-0.04580393,-0.004913841,-0.040890089,-0.005471895,0.001007685,-0.00647958,-0.01159551,-1.339048e-05,-0.01158211952,-0.002530237,0.0001494249,-0.0026796618999999997,-0.006871186,-0.002623552,-0.004247634,-0.01536444,-0.01875311,0.00338867,854.12,LSL RunningTrial 1_B1_CI_NSI_R0
